case,variant,part,time,dp,idp,return_status,failed,x,y,z,r,r_over_R,z_over_H,region,neighbor_count_all,neighbor_count_specimen,nearest_neighbor_distance,kernel_support_sum,kernel_support_ratio_to_core,velocity,DivVel,PorePressRate,PorePress,sigma_zz,p_eff,q,q_over_p,pc,void_ratio,plastic_vol_strain,eq_plastic_strain,plastic_multiplier,return_iterations,yield_residual,Kplastic,pairwise_reaction_avg,axial_stress_reaction,force_balance_error,lateral_active_targets,cap_leakage_proxy,velocity_gradient_norm,shear_rate_proxy
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,720,-1,1,-0.027501164,0.0024999999,0.042499986,0.027614561753808373,0.9204853917936124,0.42499985999999995,lateral_surface,101,101,0.007499929000011269,8.892197287945155,0.6851969894136767,0.00012944019517576656,-0.014374735,9740481.0,-19282.05356649,-13.808037,-16.369505500000002,59.70148163884423,-3.647115768942698,119.99972,0.80004948,-2.0700354e-07,2.1885828e-07,0.0,0.0,-16.369516,2.1885828e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.025912769262377688,0.03653740997444739
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,721,-1,1,-0.027501177,0.0024999999,0.049999915,0.02761457470042458,0.920485823347486,0.49999914999999995,lateral_surface,101,101,0.0074998920000600025,8.892233000935763,0.685199741313219,0.00032745717886057286,-0.018342203,12391745.0,-17436.05175298,-21.317482,-12.114802333333332,63.48874381085275,-5.240592629082056,119.99971,0.8000496,-2.1426162e-07,2.264871e-07,0.0,0.0,-12.114812,2.264871e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.0342854562766603,0.048485106691021615
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,722,-1,1,-0.027501207,0.0024999999,0.057499807,0.027614604577231396,0.9204868192410466,0.5749980699999999,lateral_surface,101,101,0.007499833003776348,8.892281924381733,0.685203511157365,0.0006079802349020655,-0.020234531,13655100.0,-14766.16556725,-33.191071,-6.3618043,71.40795001261574,-11.224480767604835,119.99986,0.80004919,-1.0802253e-07,1.1435e-07,0.0,0.0,-6.3618145,1.1435e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.04347230453320909,0.06115885315952431
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1065,-1,1,-0.00500031,0.0024999999,0.042499963,0.005590447173178547,0.18634823910595158,0.42499963,measurement_core,178,178,0.007499911000006401,12.977483228153792,0.9999927071065121,0.00019497928616240317,-0.023713352,15922348.0,-25155.49616373,-26.980331,-7.048226666666667,51.228326944559235,-7.268257586952259,119.99774,0.80005294,-1.6719515e-06,1.7504346e-06,0.0,0.0,-7.0482368,1.7504346e-06,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.025474100391917713,0.03602416797702127
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1066,-1,1,-0.0050003198,0.0024999999,0.049999874,0.005590455938675489,0.18634853128918297,0.49999874,measurement_core,178,178,0.007499863000016645,12.977531882403126,0.999996456207447,0.00043313449002697354,-0.026180087,17571534.0,-22733.28702076,-37.658768,-2.089725999999999,59.819906555202685,-28.62571770423621,119.99839,0.80005151,-1.1920791e-06,1.2573199e-06,0.0,0.0,-2.0897362,1.2573199e-06,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.032767235733029705,0.046331456335072116
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1200,-1,1,0.0024999999,0.0024999999,0.042499963,0.0035355337645113817,0.11785112548371272,0.42499963,measurement_core,178,178,0.007499907,12.977367689034773,0.9999838041262984,0.000196754640000003,-0.019155949,12940053.0,-29559.47643784,-15.711965,-23.729615000000006,59.16237000000026,-2.493187099748573,120.0,0.80004787,0.0,0.0,0.0,0.0,-23.729626,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.02592612288450983,0.03666507460302527
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1201,-1,1,0.0024999999,0.0024999999,0.04999987,0.0035355337645113817,0.11785112548371272,0.4999987,measurement_core,178,178,0.0074998629999999955,12.977414349192982,0.9999873995705845,0.000441431160000006,-0.020434616,13798969.0,-27244.76847082,-26.850298,-18.215273,67.59835650000036,-3.7110811624948123,120.0,0.8000468,0.0,0.0,0.0,0.0,-18.215282,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.0330117505282005,0.04668566531465832
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1215,-1,1,0.0024999999,0.01000031,0.042499963,0.010308064784240543,0.34360215947468475,0.42499963,interior,178,178,0.0074999110000066645,12.977483000504057,0.9999926895647383,0.0001949792254328447,-0.023713352,15922348.0,-25155.49892704,-26.980335,-7.048227333333333,51.22833416901519,-7.268257924476972,119.99774,0.80005294,-1.6719509e-06,1.750434e-06,0.0,0.0,-7.0482373,1.750434e-06,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.025474100035631348,0.03602416746800067
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1216,-1,1,0.0024999999,0.01000032,0.049999874,0.01030807448568354,0.34360248285611805,0.49999874,interior,178,178,0.0074998630000170695,12.977531703387172,0.999996442413197,0.00043313452440731575,-0.026180094,17571538.0,-22733.28514214,-37.658764,-2.0897283333333334,59.81990477900154,-28.625684891577553,119.99839,0.80005151,-1.1920773e-06,1.257318e-06,0.0,0.0,-2.0897386,1.257318e-06,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.03276723555490517,0.046331456079279444
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1335,-1,1,0.01000031,0.0024999999,0.042499963,0.010308064784240543,0.34360215947468475,0.42499963,interior,178,178,0.0074999110000066645,12.977483000504053,0.9999926895647381,0.0001949792303004519,-0.02371335,15922347.0,-25155.49845924,-26.980335,-7.048226666666668,51.22833307323267,-7.268258456486358,119.99774,0.80005294,-1.6719514e-06,1.7504345e-06,0.0,0.0,-7.0482368,1.7504345e-06,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.025474100232521217,0.0360241677508136
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1336,-1,1,0.01000032,0.0024999999,0.049999874,0.01030807448568354,0.34360248285611805,0.49999874,interior,178,178,0.0074998630000170695,12.977531703387175,0.9999964424131973,0.00043313453399314116,-0.026180089,17571536.0,-22733.28643547,-37.658764,-2.089728666666666,59.819905057504144,-28.625680458756925,119.99839,0.80005151,-1.1920769e-06,1.2573174e-06,0.0,0.0,-2.0897386,1.2573174e-06,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.032767235016492376,0.04633145533736467
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1680,-1,1,0.032501165,0.0024999999,0.042499986,0.03259717358694193,1.0865724528980645,0.42499985999999995,lateral_surface,101,101,0.007499929000008069,8.892196663118852,0.6851969412670728,0.00012944021363109186,-0.014374736,9740481.0,-19282.05476635,-13.808037,-16.36950943333333,59.7014884726183,-3.6471153100683518,119.99972,0.80004948,-2.0699912e-07,2.188536e-07,0.0,0.0,-16.36952,2.188536e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.025912766852156495,0.03653740681979554
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1681,-1,1,0.032501176,0.0024999999,0.049999915,0.0325971845545436,1.0865728184847867,0.49999914999999995,lateral_surface,101,101,0.0074998920000600025,8.892233875777823,0.6851998087250326,0.00032745718591583575,-0.018342199,12391743.0,-17436.04924776,-21.317486,-12.114798033333335,63.48873953175441,-5.240594135954057,119.99971,0.8000496,-2.1425363e-07,2.2647866e-07,0.0,0.0,-12.114808,2.2647866e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.0342854549258285,0.04848510477614245
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1682,-1,1,0.032501206,0.0024999999,0.057499807,0.03259721446618462,1.0865738155394873,0.5749980699999999,lateral_surface,101,101,0.007499833003776348,8.892282763987453,0.6852035758540078,0.0006079801998470761,-0.02023454,13655107.0,-14766.16191751,-33.191071,-6.361799033333334,71.40794083186401,-11.224488616775599,119.99986,0.80004919,-1.080176e-07,1.1434478e-07,0.0,0.0,-6.3618093,1.1434478e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.04347230167557344,0.0611588490016032
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1260,-1,1,0.0024999999,0.032501165,0.042499986,0.03259717358694193,1.0865724528980645,0.42499985999999995,lateral_surface,101,101,0.007499929000008069,8.892196663118852,0.6851969412670728,0.00012944017600558324,-0.014374739,9740483.0,-19282.05448644,-13.808036,-16.36951313333333,59.701498174990014,-3.647115078420965,119.99972,0.80004948,-2.0700061e-07,2.1885518e-07,0.0,0.0,-16.369524,2.1885518e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.025912766819085355,0.03653740673948664
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1261,-1,1,0.0024999999,0.032501176,0.049999915,0.0325971845545436,1.0865728184847867,0.49999914999999995,lateral_surface,101,101,0.0074998920000600025,8.892233875777825,0.6851998087250327,0.0003274572106092641,-0.018342197,12391742.0,-17436.05145385,-21.31748,-12.114805066666667,63.488741145213794,-5.240591226671914,119.99971,0.8000496,-2.1425161e-07,2.2647652e-07,0.0,0.0,-12.114815,2.2647652e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.034285456813188016,0.048485107446789646
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1262,-1,1,0.0024999999,0.032501206,0.057499807,0.03259721446618462,1.0865738155394873,0.5749980699999999,lateral_surface,101,101,0.007499833003776348,8.892282763987453,0.6852035758540078,0.0006079801963415781,-0.020234544,13655109.0,-14766.16317127,-33.191071,-6.361801966666666,71.4079430842548,-11.224483795378145,119.99986,0.80004919,-1.0801808e-07,1.1434528e-07,0.0,0.0,-6.3618121,1.1434528e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.04347230200224117,0.06115884949677948
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,904,-3,1,-0.012500305,-0.012500305,0.072499305,0.017678100864800213,0.5892700288266738,0.7249930499999999,interior,145,145,0.007499576000064531,12.634305116799034,0.9735487809183551,0.0012809559881378609,-0.033597227,22373936.0,4916.400549214,-113.93983,61.59144333333333,79.85718882706024,1.2965630370905998,119.99541,0.79999828,-3.3957344e-06,1.2871266e-05,0.0,5.0,1197.2242,1.2871266e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.07204618435446677,0.10028112872492656
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,919,-3,1,-0.01250032,-0.0050001685,0.072499268,0.013463271709758822,0.4487757236586274,0.7249926800000001,interior,161,161,0.00749958299999999,12.953163801011817,0.9981187497793915,0.0013356846401332983,-0.029982219,19998014.0,1444.853134365,-109.90262,57.23322966666666,79.63118379945776,1.391345277267062,119.99272,0.80000603,-5.3953017e-06,1.5250604e-05,0.0,6.0,1168.7478,1.5250604e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.066987265648218,0.09363040383268774
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1039,-3,1,-0.0050001685,-0.01250032,0.072499268,0.013463271709758822,0.4487757236586274,0.7249926800000001,interior,161,161,0.00749958299999999,12.953163801011817,0.9981187497793915,0.0013356846445298015,-0.029982217,19998012.0,1444.853732847,-109.90262,57.233230999999996,79.63118195352718,1.3913452126008259,119.99272,0.80000603,-5.3953008e-06,1.5250603e-05,0.0,6.0,1168.7476,1.5250603e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.06698726627725157,0.0936304048117444
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1309,-3,1,0.010000168,-0.01250032,0.072499268,0.016008165420516616,0.5336055140172206,0.7249926800000001,interior,161,161,0.00749958299999999,12.95316371209855,0.9981187429280926,0.001335684343625966,-0.02998222,19998016.0,1444.855464663,-109.90262,57.233230999999996,79.63118217232359,1.3913452164237172,119.99272,0.80000603,-5.395299e-06,1.5250599e-05,0.0,6.0,1168.7476,1.5250599e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.06698726533699133,0.09363040427762669
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1444,-3,1,0.017500306,-0.012500305,0.072499305,0.02150623944781284,0.716874648260428,0.7249930499999999,lateral_surface,145,145,0.00749957600005893,12.634305039593581,0.9735487749692131,0.00128095599761384,-0.033597235,22373944.0,4916.400321371,-113.93983,61.59144466666667,79.85718698608912,1.2965629791325204,119.99541,0.79999828,-3.3957335e-06,1.2871265e-05,0.0,5.0,1197.2239,1.2871265e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.0720461838021191,0.1002811278533
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1459,-3,1,0.01750032,-0.0050001685,0.072499268,0.01820062870152546,0.606687623384182,0.7249926800000001,interior,161,161,0.007499583000000057,12.953163947932863,0.9981187611005369,0.0013356842450808722,-0.029982219,19998014.0,1444.853565711,-109.90263,57.233241666666665,79.63118125165715,1.3913449410298793,119.99272,0.80000603,-5.3953017e-06,1.5250611e-05,0.0,6.0,1168.7471,1.5250611e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.06698726568590357,0.09363040501136213
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,949,-3,1,-0.01250032,0.010000168,0.072499268,0.016008165420516616,0.5336055140172206,0.7249926800000001,interior,161,161,0.00749958299999999,12.953163712098547,0.9981187429280922,0.001335684449351727,-0.029982217,19998012.0,1444.85468663,-109.90262,57.23323366666667,79.63117807064802,1.3913450799308267,119.99272,0.80000603,-5.3952999e-06,1.5250604e-05,0.0,6.0,1168.7469,1.5250604e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.06698726587659071,0.09363040482657567
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,964,-3,1,-0.012500305,0.017500306,0.072499305,0.02150623944781284,0.716874648260428,0.7249930499999999,lateral_surface,145,145,0.00749957600005893,12.634305039593578,0.9735487749692129,0.0012809560870230764,-0.033597238,22373946.0,4916.40125413,-113.93983,61.59144466666667,79.85718698608912,1.2965629791325204,119.99541,0.79999828,-3.3957324e-06,1.2871264e-05,0.0,5.0,1197.2239,1.2871264e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.07204618376350723,0.10028112736456717
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1099,-3,1,-0.0050001685,0.01750032,0.072499268,0.01820062870152546,0.606687623384182,0.7249926800000001,interior,161,161,0.007499583000000057,12.953163947932865,0.9981187611005371,0.0013356843455072437,-0.029982219,19998014.0,1444.854757537,-109.90263,57.23323833333333,79.6311858245198,1.3913451019622218,119.99272,0.80000603,-5.3953004e-06,1.5250605e-05,0.0,6.0,1168.7489,1.5250605e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.06698726632413836,0.09363040563859677
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1369,-3,1,0.010000168,0.01750032,0.072499268,0.02015600555989763,0.6718668519965877,0.7249926800000001,lateral_surface,161,161,0.007499583000000057,12.953163859019606,0.9981187542492387,0.0013356844525764017,-0.029982226,19998018.0,1444.858191721,-109.90263,57.23324366666666,79.63117846088181,1.3913448436482727,119.99272,0.80000603,-5.3952986e-06,1.5250609e-05,0.0,6.0,1168.7478,1.5250609e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.06698726676570137,0.09363040611059363
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1489,-3,1,0.01750032,0.010000168,0.072499268,0.02015600555989763,0.6718668519965877,0.7249926800000001,lateral_surface,161,161,0.007499583000000057,12.953163859019604,0.9981187542492385,0.001335684451131148,-0.029982226,19998018.0,1444.858169933,-109.90263,57.233237,79.63118833879865,1.3913451783060715,119.99272,0.80000603,-5.3953008e-06,1.5250605e-05,0.0,6.0,1168.7482,1.5250605e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.06698726664658766,0.09363040593722755
CaseM3n_Dp0075Overhang045,dp0075_overhang045,14,0.001659,0.0075,1504,-3,1,0.017500306,0.017500306,0.072499305,0.024749170090879253,0.8249723363626418,0.7249930499999999,lateral_surface,145,145,0.00749957600005333,12.634304962388091,0.9735487690200684,0.0012809559934022937,-0.033597257,22373958.0,4916.402276454,-113.93983,61.591446999999995,79.85718467903313,1.296562892556058,119.99541,0.79999828,-3.3957333e-06,1.2871266e-05,0.0,5.0,1197.2235,1.2871266e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.07204618425388504,0.10028112921502218
CaseM3n_Dp0075Overhang045,dp0075_overhang045,15,0.001734,0.0075,1179,-1,1,0.0024999999,-0.0050001866,-0.0024997273,0.0055903367997661435,0.18634455999220478,-0.024997272999999997,bottom_cap_zone,169,107,0.007499985600361131,12.969510144986016,0.9993760052777415,0.0003473637134214516,-0.0026666459,1754330.4,-16450.17958578,6.229969,-5.431684233333333,11.142435655566098,-2.051377653212395,120.0,0.80005175,0.0,0.0,0.0,0.0,-5.431694,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.016663005706025955,0.023532992112033604
CaseM3n_Dp0075Overhang045,dp0075_overhang045,15,0.001734,0.0075,1180,-1,1,0.0024999999,-0.0050002602,0.0050002583,0.005590402630196153,0.18634675433987177,0.050002582999999996,bottom_cap_zone,178,144,0.007499952700178195,12.977501422084124,0.9999917795432378,0.00025191566253238775,0.00090734212,-561797.94,-22173.2398076,-10.568924,-7.653833333333334,28.497122375094722,-3.72324835595602,120.0,0.80005038,0.0,0.0,0.0,0.0,-7.6538434,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.010911932868255312,0.015396190609450492
CaseM3n_Dp0075Overhang045,dp0075_overhang045,15,0.001734,0.0075,1059,-1,1,-0.0050001866,0.0024999999,-0.0024997273,0.0055903367997661435,0.18634455999220478,-0.024997272999999997,bottom_cap_zone,169,107,0.007499985600361131,12.96951014498602,0.9993760052777417,0.0003473637823438412,-0.0026666536,1754335.4,-16450.17739859,6.2299671,-5.431684233333333,11.14243160907114,-2.051376908232609,120.0,0.80005175,0.0,0.0,0.0,0.0,-5.431694,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.01666301010273607,0.023532998431363188
CaseM3n_Dp0075Overhang045,dp0075_overhang045,15,0.001734,0.0075,1060,-1,1,-0.0050002602,0.0024999999,0.0050002583,0.005590402630196153,0.18634675433987177,0.050002582999999996,bottom_cap_zone,178,144,0.007499952700178195,12.977501422084126,0.9999917795432379,0.0002519156468464114,0.00090734131,-561797.44,-22173.23887997,-10.56892,-7.653837,28.49712166975238,-3.7232464801317797,120.0,0.80005038,0.0,0.0,0.0,0.0,-7.6538467,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.01091193184134256,0.015396189274128102
CaseM3n_Dp0075Overhang045,dp0075_overhang045,15,0.001734,0.0075,1194,-1,1,0.0024999999,0.0024999999,-0.0024997455,0.0035355337645113817,0.11785112548371272,-0.024997455,bottom_cap_zone,169,107,0.0074999857,12.969435003374256,0.9993702151805867,0.00036117097000000796,0.0019075109,-1258537.5,-19411.97125706,12.740318,-14.410306333333333,2.504982500005052,-0.17383270293224987,120.0,0.80005354,0.0,0.0,0.0,0.0,-14.410316,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.015580904948373095,0.02203472709203478
CaseM3n_Dp0075Overhang045,dp0075_overhang045,15,0.001734,0.0075,1195,-1,1,0.0024999999,0.0024999999,0.0050002402,0.0035355337645113817,0.11785112548371272,0.050002401999999994,bottom_cap_zone,178,144,0.0074999558,12.977395526341963,0.9999836196619012,0.0002450763400000285,0.0075375773,-4911701.0,-26225.48656394,-1.205048,-20.31892266666667,32.2859560000002,-1.588960031476744,120.0,0.80005115,0.0,0.0,0.0,0.0,-20.318933,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.008807920541652756,0.0124562806863087
CaseM3n_Dp0075Overhang045,dp0075_overhang045,15,0.001734,0.0075,1196,-1,1,0.0024999999,0.0024999999,0.012500196,0.0035355337645113817,0.11785112548371272,0.12500196,bottom_cap_zone,178,169,0.007499954000000001,12.977360368845803,0.9999809105728396,0.00021749349000000495,0.0075232135,-4858530.5,-30373.72567786,-8.7678032,-23.397668266666667,48.24820720000054,-2.062094677559688,119.99906,0.80005044,-6.9294703e-07,7.3190125e-07,0.0,0.0,-23.397678,7.3190125e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.008304333584893634,0.01174410118222692
