id,region,r_over_R,z_over_H,support_proxy,volume_weighted_support_proxy,neighbor_count_all,neighbor_count_specimen,nearest_neighbor_distance
73,bottom_cap_zone,0.6666666666666667,0.09999999999999999,18.822060514262134,1.1792147218324443e-05,240,139,0.0073499807126628115
74,bottom_cap_zone,0.6666666666666667,0.09999999999999999,18.82153307341445,1.1791734912067284e-05,242,139,0.007349980712662815
75,edge_corner,0.9999999999999999,0.09999999999999999,13.424781938801834,7.3588109422586236e-06,194,99,0.007519994013858253
76,edge_corner,0.9999999999999999,0.09999999999999999,13.424604186758206,7.358685866297265e-06,190,98,0.007519994013858253
77,edge_corner,0.9999999999999999,0.09999999999999999,13.424631971761634,7.358706452804024e-06,193,100,0.007519994013858251
78,edge_corner,1.0,0.09999999999999999,13.424774182668589,7.358806268198891e-06,195,99,0.007519994013858251
79,edge_corner,1.0000000000000002,0.09999999999999999,13.424629980985838,7.358704475766005e-06,191,99,0.007519994013858252
80,edge_corner,1.0,0.09999999999999999,13.424632472164014,7.358700103925694e-06,194,99,0.007519994013858252
81,edge_corner,1.0,0.09999999999999999,13.424775454951162,7.3588022066263575e-06,194,100,0.007519994013858252
82,edge_corner,1.0,0.09999999999999999,13.424678285801983,7.35873253201917e-06,195,101,0.007519994013858245
83,edge_corner,1.0000000000000002,0.09999999999999999,13.424604219277482,7.358684281807271e-06,192,98,0.007519994013858245
84,edge_corner,1.0000000000000002,0.09999999999999999,13.42475242234983,7.358788448586111e-06,195,100,0.007519994013858249
85,edge_corner,1.0,0.09999999999999999,13.424683526697482,7.3587461805060875e-06,192,99,0.007519994013858249
86,edge_corner,1.0,0.09999999999999999,13.424589544158033,7.358674194959757e-06,192,98,0.007519994013858251
87,edge_corner,1.0,0.09999999999999999,13.424725386537787,7.358772223691169e-06,192,100,0.007519994013858251
88,edge_corner,1.0000000000000002,0.09999999999999999,13.424733209592734,7.358774201779845e-06,194,97,0.007519994013858264
89,edge_corner,1.0,0.09999999999999999,13.424587311586018,7.358669564732416e-06,192,99,0.0075199940138582526
90,edge_corner,1.0,0.09999999999999999,13.42473059945468,7.358766897662254e-06,192,99,0.0075199940138582526
91,edge_corner,0.9999999999999999,0.09999999999999999,13.42475062577301,7.358789147126181e-06,192,97,0.007519994013858263
92,edge_corner,1.0,0.09999999999999999,13.424578364733069,7.358664921024157e-06,193,98,0.007519994013858239
93,edge_corner,1.0,0.09999999999999999,13.424685867176477,7.3587446026215665e-06,190,98,0.007519994013858239
94,edge_corner,0.9999999999999999,0.09999999999999999,13.424763596504775,7.358800279049436e-06,194,98,0.007519994013858239
95,edge_corner,1.0,0.09999999999999999,13.424571832800924,7.358663563076813e-06,190,98,0.00751999401385824
96,edge_corner,1.0000000000000002,0.09999999999999999,13.424680298445477,7.358736076297293e-06,192,99,0.00751999401385824
97,edge_corner,1.0000000000000002,0.09999999999999999,13.424786703116858,7.358811810942984e-06,195,99,0.007519994013858264
98,edge_corner,1.0,0.09999999999999999,13.42460254638708,7.35867807300149e-06,191,99,0.007519994013858237
99,edge_corner,0.9999999999999999,0.09999999999999999,13.424667293860475,7.358725092848528e-06,193,100,0.007519994013858237
100,interior,0.0,0.19999999999999998,17.934060688569797,1.3798920683130048e-05,270,235,0.009999999999999998
101,interior,0.33333333333333337,0.19999999999999998,17.933108502445503,1.3064145663790309e-05,251,213,0.007653668647301794
102,interior,0.33333333333333337,0.19999999999999998,17.933107835214965,1.3064145469470902e-05,248,211,0.007653668647301794
103,interior,0.33333333333333337,0.19999999999999998,17.933108037898837,1.306414550906857e-05,249,212,0.007653668647301794
104,interior,0.33333333333333337,0.19999999999999998,17.933108941758377,1.3064145736092979e-05,251,214,0.007653668647301794
105,interior,0.33333333333333337,0.19999999999999998,17.933109011376388,1.3064145671100176e-05,251,214,0.007653668647301794
106,interior,0.33333333333333337,0.19999999999999998,17.93310827404387,1.3064145374372493e-05,251,213,0.007653668647301795
107,interior,0.33333333333333337,0.19999999999999998,17.93310815024729,1.3064145366263476e-05,251,213,0.007653668647301795
108,interior,0.33333333333333337,0.19999999999999998,17.933108655237284,1.3064145632788215e-05,251,213,0.007653668647301795
109,interior,0.6666666666666667,0.19999999999999998,16.699007501769938,1.0233441154226692e-05,207,167,0.007349980712662814
110,interior,0.6666666666666666,0.19999999999999998,16.699475060503715,1.0233800197302356e-05,208,168,0.007349980712662814
111,interior,0.6666666666666667,0.19999999999999998,16.698942488406693,1.023338187552055e-05,208,168,0.007349980712662809
112,interior,0.6666666666666667,0.19999999999999998,16.699535244235715,1.0233850038768627e-05,209,169,0.007349980712662809
113,interior,0.6666666666666667,0.19999999999999998,16.698891057996313,1.0233344351921284e-05,208,168,0.00734998071266281
114,interior,0.6666666666666667,0.19999999999999998,16.69955801068363,1.023386821022441e-05,208,167,0.00734998071266281
115,interior,0.6666666666666666,0.19999999999999998,16.698906548724654,1.0233349348649462e-05,209,169,0.007349980712662811
116,interior,0.6666666666666669,0.19999999999999998,16.69951862124652,1.0233844897993018e-05,205,166,0.007349980712662811
117,interior,0.6666666666666669,0.19999999999999998,16.698952027915247,1.0233384358320884e-05,210,169,0.007349980712662811
118,interior,0.6666666666666666,0.19999999999999998,16.699463585279435,1.0233797264034471e-05,208,167,0.007349980712662811
119,interior,0.6666666666666667,0.19999999999999998,16.69903332077262,1.023344874438711e-05,208,168,0.007349980712662809
120,interior,0.6666666666666667,0.19999999999999998,16.6993527390144,1.023371564880337e-05,206,166,0.007349980712662809
121,interior,0.6666666666666669,0.19999999999999998,16.699153726350595,1.0233538726703921e-05,208,168,0.00734998071266281
122,interior,0.6666666666666667,0.19999999999999998,16.699240622732248,1.0233624545143493e-05,208,168,0.00734998071266281
123,interior,0.6666666666666667,0.19999999999999998,16.69926150311579,1.0233630169764808e-05,208,168,0.00734998071266281
124,interior,0.6666666666666667,0.19999999999999998,16.699121956083548,1.0233529365555597e-05,207,168,0.007349980712662811
125,interior,0.6666666666666669,0.19999999999999998,16.69938912312644,1.023372668885423e-05,208,169,0.007349980712662817
126,lateral_surface,1.0000000000000002,0.19999999999999998,11.307333358858314,5.709906038909476e-06,160,118,0.007519994013858253
127,lateral_surface,0.9999999999999999,0.19999999999999998,11.30722138692182,5.709821054938501e-06,159,116,0.007519994013858253
128,lateral_surface,1.0,0.19999999999999998,11.30736564691017,5.709929001966544e-06,157,116,0.00751999401385825
129,lateral_surface,1.0000000000000002,0.19999999999999998,11.307336089538893,5.709914761435235e-06,160,118,0.00751999401385825
130,lateral_surface,1.0,0.19999999999999998,11.30719824999578,5.7098141849899974e-06,159,117,0.0075199940138582526
131,lateral_surface,0.9999999999999999,0.19999999999999998,11.307317700225093,5.709903896963592e-06,156,115,0.007519994013858251
132,lateral_surface,1.0000000000000002,0.19999999999999998,11.307350434929997,5.709926855080805e-06,161,119,0.007519994013858251
133,lateral_surface,0.9999999999999999,0.19999999999999998,11.30721716213213,5.709823751147918e-06,161,118,0.007519994013858252
134,lateral_surface,1.0,0.19999999999999998,11.307324090730665,5.709896406862775e-06,159,117,0.007519994013858251
135,lateral_surface,1.0000000000000002,0.19999999999999998,11.307386449838432,5.709945116254982e-06,161,119,0.007519994013858251
136,lateral_surface,1.0,0.19999999999999998,11.307240984796431,5.70983687737003e-06,163,118,0.007519994013858252
137,lateral_surface,1.0000000000000002,0.19999999999999998,11.307285788202956,5.709873384956623e-06,161,119,0.0075199940138582526
138,lateral_surface,1.0,0.19999999999999998,11.307377946046106,5.709946731857322e-06,160,119,0.0075199940138582526
139,lateral_surface,1.0,0.19999999999999998,11.30722552470036,5.709837973718818e-06,160,116,0.007519994013858264
140,lateral_surface,0.9999999999999999,0.19999999999999998,11.307251526579938,5.709852207077474e-06,159,118,0.007519994013858225
141,lateral_surface,1.0,0.19999999999999998,11.307389273900439,5.709952832650739e-06,160,119,0.007519994013858225
142,lateral_surface,0.9999999999999999,0.19999999999999998,11.30727093193219,5.709860764708748e-06,164,119,0.007519994013858265
143,lateral_surface,1.0,0.19999999999999998,11.307253592763212,5.709844423520898e-06,160,118,0.007519994013858238
144,lateral_surface,1.0,0.19999999999999998,11.307406728811893,5.709958536749149e-06,161,119,0.007519994013858238
145,lateral_surface,1.0000000000000002,0.19999999999999998,11.30728405768899,5.709873097468732e-06,162,118,0.007519994013858238
146,lateral_surface,1.0,0.19999999999999998,11.307218333873276,5.709825876649684e-06,160,117,0.007519994013858238
147,lateral_surface,1.0,0.19999999999999998,11.307371297849276,5.709943604823763e-06,158,118,0.007519994013858238
148,lateral_surface,0.9999999999999999,0.19999999999999998,11.30728539692451,5.709881688207708e-06,161,117,0.007519994013858265
149,lateral_surface,1.0000000000000002,0.19999999999999998,11.307207258411,5.7098178718666325e-06,159,117,0.007519994013858239
150,lateral_surface,1.0000000000000002,0.19999999999999998,11.307379555457771,5.709941061483273e-06,159,117,0.007519994013858239
151,measurement_core,0.0,0.3,17.766119814600174,1.3669763995766976e-05,223,222,0.009999999999999998
152,measurement_core,0.33333333333333337,0.3,17.696075175026014,1.2914034872766403e-05,234,232,0.007653668647301794
153,measurement_core,0.3333333333333334,0.3,17.69607485218772,1.2914034758801323e-05,233,231,0.007653668647301794
154,measurement_core,0.33333333333333337,0.3,17.696074549158034,1.2914034653461694e-05,233,231,0.007653668647301795
155,measurement_core,0.3333333333333334,0.3,17.696074500867876,1.2914034634658086e-05,232,230,0.007653668647301795
156,measurement_core,0.33333333333333337,0.3,17.696074886268633,1.2914034770537173e-05,235,233,0.007653668647301795
157,measurement_core,0.3333333333333333,0.3,17.696075393514622,1.2914034945883105e-05,235,233,0.007653668647301795
158,measurement_core,0.33333333333333337,0.3,17.696075577179297,1.2914035011259864e-05,233,231,0.007653668647301794
159,measurement_core,0.33333333333333337,0.3,17.696075440096212,1.2914034965977527e-05,234,232,0.007653668647301794
160,interior,0.6666666666666667,0.3,16.442580802874147,1.0080223670098195e-05,185,183,0.007349980712662815
161,interior,0.6666666666666667,0.3,16.44325148446167,1.0080734904320413e-05,185,183,0.007349980712662812
162,interior,0.6666666666666666,0.3,16.442624875011365,1.0080258331240183e-05,186,184,0.00734998071266281
163,interior,0.6666666666666666,0.3,16.443186530405306,1.0080683848964093e-05,184,182,0.00734998071266281
164,interior,0.6666666666666666,0.3,16.44270715241808,1.008032287804047e-05,184,182,0.00734998071266281
165,interior,0.6666666666666667,0.3,16.44308610676227,1.0080605988988508e-05,185,183,0.00734998071266281
166,interior,0.6666666666666667,0.3,16.442820165869787,1.0080409909657482e-05,183,181,0.007349980712662809
167,interior,0.6666666666666667,0.3,16.442962663388737,1.0080511541675765e-05,184,182,0.007349980712662809
168,interior,0.6666666666666667,0.3,16.44294636143721,1.008050695550495e-05,182,180,0.007349980712662811
169,interior,0.6666666666666667,0.3,16.442835806317294,1.008041430188556e-05,185,183,0.007349980712662811
170,interior,0.6666666666666666,0.3,16.443070056261337,1.0080601392606318e-05,183,181,0.00734998071266281
171,interior,0.6666666666666666,0.3,16.44271940395179,1.0080326273913528e-05,184,182,0.00734998071266281
172,interior,0.6666666666666669,0.3,16.44317513220464,1.0080680621192583e-05,183,181,0.007349980712662811
173,interior,0.6666666666666667,0.3,16.442632143638825,1.0080260293981085e-05,184,182,0.00734998071266281
174,interior,0.6666666666666669,0.3,16.443244779843003,1.008073297276545e-05,185,183,0.00734998071266281
175,interior,0.6666666666666667,0.3,16.4425839046311,1.0080224546330631e-05,185,183,0.00734998071266281
176,interior,0.6666666666666667,0.3,16.44327260073373,1.008075232660653e-05,185,183,0.007349980712662815
177,lateral_surface,1.0,0.3,11.177876449782453,5.598701153692636e-06,129,127,0.007519994013858257
178,lateral_surface,1.0,0.3,11.17792156185219,5.598733875212962e-06,129,127,0.00751999401385825
179,lateral_surface,1.0,0.3,11.178078021049673,5.598848669414804e-06,131,129,0.00751999401385825
180,lateral_surface,1.0,0.3,11.177902466595238,5.598718145212018e-06,128,126,0.0075199940138582526
181,lateral_surface,1.0000000000000002,0.3,11.177901491491173,5.598717750595409e-06,129,127,0.007519994013858252
182,lateral_surface,0.9999999999999999,0.3,11.178074763165421,5.5988464628159086e-06,129,127,0.007519994013858252
183,lateral_surface,1.0,0.3,11.177923137653572,5.598735152864667e-06,127,125,0.0075199940138582526
184,lateral_surface,1.0000000000000002,0.3,11.17787629025596,5.598701382084619e-06,130,128,0.007519994013858252
185,lateral_surface,1.0,0.3,11.178061028278352,5.598837757753588e-06,129,127,0.007519994013858252
186,lateral_surface,0.9999999999999999,0.3,11.177951330128785,5.598756024230226e-06,127,125,0.007519994013858252
187,lateral_surface,1.0000000000000002,0.3,11.17786526636341,5.598691725904881e-06,128,126,0.007519994013858251
188,lateral_surface,1.0000000000000002,0.3,11.178050406651467,5.598827625029573e-06,127,125,0.007519994013858251
189,lateral_surface,1.0,0.3,11.177985298172699,5.5987794501984576e-06,128,126,0.007519994013858252
190,lateral_surface,1.0000000000000002,0.3,11.177856765974,5.598685139244961e-06,130,128,0.007519994013858263
191,lateral_surface,0.9999999999999999,0.3,11.178025971172879,5.598810873999192e-06,128,126,0.007519994013858238
192,lateral_surface,0.9999999999999999,0.3,11.178008640357634,5.598798985168687e-06,127,125,0.007519994013858238
193,lateral_surface,1.0,0.3,11.177848814833881,5.598681107692117e-06,130,128,0.007519994013858265
194,lateral_surface,0.9999999999999999,0.3,11.177999949587331,5.5987922112668995e-06,129,127,0.0075199940138582395
195,lateral_surface,0.9999999999999999,0.3,11.178037074160148,5.598819015238528e-06,129,127,0.007519994013858237
196,lateral_surface,1.0000000000000002,0.3,11.177857022626133,5.598685004742113e-06,130,128,0.007519994013858237
197,lateral_surface,1.0,0.3,11.177978369604165,5.598774264650682e-06,128,126,0.0075199940138582395
198,lateral_surface,1.0,0.3,11.17805966577966,5.5988349153643785e-06,129,127,0.0075199940138582395
199,lateral_surface,1.0000000000000002,0.3,11.177864040369457,5.598690963883946e-06,128,126,0.007519994013858263
200,lateral_surface,0.9999999999999999,0.3,11.177946172086648,5.598752554190131e-06,129,127,0.007519994013858238
201,lateral_surface,1.0,0.3,11.17806784232002,5.598843073610017e-06,131,129,0.007519994013858238
202,measurement_core,0.0,0.39999999999999997,17.76611690388198,1.3669761709694231e-05,222,222,0.01
203,measurement_core,0.33333333333333337,0.39999999999999997,17.69600068560439,1.2914008401460297e-05,226,226,0.0076536686473017935
204,measurement_core,0.33333333333333337,0.39999999999999997,17.696000679710234,1.2914008402248734e-05,228,228,0.007653668647301795
205,measurement_core,0.33333333333333337,0.39999999999999997,17.696000426829777,1.2914008315578925e-05,229,229,0.007653668647301796
206,measurement_core,0.33333333333333337,0.39999999999999997,17.696000012012473,1.2914008173996141e-05,225,225,0.007653668647301792
207,measurement_core,0.33333333333333337,0.39999999999999997,17.695999707228914,1.291400807010298e-05,225,225,0.007653668647301792
208,measurement_core,0.3333333333333334,0.39999999999999997,17.695999723276515,1.2914008074154745e-05,225,225,0.007653668647301788
209,measurement_core,0.33333333333333337,0.39999999999999997,17.69600005403261,1.29140081867326e-05,226,226,0.007653668647301788
210,measurement_core,0.3333333333333334,0.39999999999999997,17.696000464026177,1.291400832764484e-05,229,229,0.0076536686473017935
211,interior,0.6666666666666667,0.39999999999999997,16.44003745589223,1.0079479678837567e-05,182,182,0.007349980712662813
212,interior,0.6666666666666669,0.39999999999999997,16.440162200410025,1.0079574827023794e-05,181,181,0.007349980712662813
213,interior,0.6666666666666667,0.39999999999999997,16.440152849995247,1.0079572996092102e-05,180,180,0.00734998071266281
214,interior,0.6666666666666667,0.39999999999999997,16.440046919584113,1.0079481600409876e-05,182,182,0.00734998071266281
215,interior,0.6666666666666669,0.39999999999999997,16.44026555312168,1.0079663615927287e-05,181,181,0.007349980712662809
216,interior,0.6666666666666667,0.39999999999999997,16.439942955041285,1.0079397894660226e-05,183,183,0.007349980712662809
217,interior,0.6666666666666667,0.39999999999999997,16.4403600667899,1.0079739159599941e-05,181,181,0.00734998071266281
218,interior,0.6666666666666667,0.39999999999999997,16.43986414312609,1.0079334885303822e-05,183,183,0.007349980712662811
219,interior,0.6666666666666669,0.39999999999999997,16.44042321474295,1.0079789203870979e-05,183,183,0.0073499807126628175
220,interior,0.6666666666666667,0.39999999999999997,16.43982093898275,1.0079300937653243e-05,183,183,0.007349980712662811
221,interior,0.6666666666666669,0.39999999999999997,16.440446191769045,1.0079806825672742e-05,182,182,0.00734998071266281
222,interior,0.6666666666666669,0.39999999999999997,16.43981906113495,1.007930054503051e-05,184,184,0.00734998071266281
223,interior,0.6666666666666666,0.39999999999999997,16.44042594971104,1.007978963769834e-05,182,182,0.007349980712662808
224,interior,0.6666666666666667,0.39999999999999997,16.439858772524172,1.0079333764352532e-05,184,184,0.007349980712662808
225,interior,0.6666666666666667,0.39999999999999997,16.440365518027008,1.0079740091202958e-05,180,180,0.007349980712662809
