case,xi,interval,part,time,vel_max,vel_mean,settlement_mean_z,PorePress_min,PorePress_max,PorePress_mean,hydro_min,hydro_max,hydro_mean,Excess_min,Excess_max,Excess_mean,Excess_maxAbs,bottom_PorePress_mean,bottom_hydro_mean,bottom_Excess_mean,bottom_grad_proxy,top_Excess_maxAbs,DivVelContribution_maxAbs,HydraulicContribution_maxAbs,PorePressRate_maxAbs,PorePressureAccelDiff_maxAbs
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,6,0.006,0.011465204,0.004256723740972014,-3.746303300000066e-05,49.56858417069,29155.14393457,15359.014214302884,49.56855660000047,9761.028385824,4905.367512069244,0.0,19405.78513136,10453.64648290111,19405.78513136,29106.115785039507,9712.000240541998,19394.115132560004,0.19734896800218849,0.0,94837813.33333334,126455780.60210669,74480832.0,13.910908000000008
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,7,0.007,0.007335638600000005,0.0020083110684350107,-3.439530599999943e-05,49.46469177311,20402.73152408,9657.781450495442,49.464472500000255,9761.031469107,4905.3374176673615,-50.64926250881,10651.90889413,4752.44383040337,10651.90889413,20353.704036414005,9712.003979623496,10641.699636480005,0.08904881900525652,0.0,67387960.0,48476463.942167856,82906120.0,8.098228500000358
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,8,0.008,0.004084760800000015,0.0030829871731400016,-3.516852300000018e-05,49.45024875507,19072.18922052,8884.366482297804,49.45044419999947,9761.033702843999,4905.345002926132,-38.54744622563,9318.675474695,3979.0212773174308,9318.675474695,19023.1623391475,9712.006827956999,9311.155098071,-0.052783180803089635,0.0,32994578.000000004,26597333.63084105,31541156.0,7.587629300000011
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,9,0.009000000000000001,0.010196226000000022,0.006301019173749968,-4.008444899999818e-05,49.52542010301,23979.4889229,12171.8978966417,49.52529449999982,9761.03728938,4905.393228160186,0.0,14226.04645303,7266.504463998618,14226.04645303,23930.462910238995,9712.011279735001,14218.451217129998,-0.12783801700061304,0.0,33854102.00000001,95938694.49541286,129288460.0,8.280635800000013
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,10,0.01,0.010576926000000002,0.006451167765749995,-4.67192230000041e-05,49.63153936598,30333.67969468,16237.17835116641,49.63173299999989,9761.042620134,4905.458315293133,0.0,20582.27368651,11331.71984117218,20582.27368651,30284.6550560095,9712.017981927,20572.636658219988,-0.10784091300956788,0.0,31409303.333333336,183495921.2144071,214905220.0,12.971175000000002
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,11,0.011,0.006719739600000014,0.004224652723529998,-5.2178266999997165e-05,49.7188498085,33708.7286124,18345.701716570464,49.718845799999784,9761.048019558,4905.5118685147745,0.0,23958.49701618,13440.189634019873,23958.49701618,33659.70554403101,9712.024953893999,23947.680174570003,-0.02953709149369388,0.0,19661552.000000004,220253084.60006797,239914620.0,16.471241
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,12,0.012,0.002301091300000005,0.0016139324784500034,-5.504553300000452e-05,49.75948097327,32807.60012933,17769.051006768477,49.75926300000029,9761.051861154001,4905.539996394245,0.0,23056.34996516,12863.510809780142,23056.34996516,32758.578296777512,9712.030028607,23046.54784893,0.03920647550330614,0.0,13851628.666666668,195733155.73088688,193249090.0,15.749086000000005
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,13,0.013000000000000001,0.0016367327000000324,0.0006946676036140156,-5.585085800000109e-05,49.75700663915,29337.83203697,15600.538797823063,49.75690860000044,9761.054053689,4905.547896632474,0.0,19584.57384105,10694.990690044286,19584.57384105,29288.8108926645,9712.0329102945,19576.777563989996,0.06281180249425233,0.0,27916163.333333336,138724296.10669386,112368020.0,12.435287000000002
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,14,0.014,0.001664215900000001,0.0007279084623550154,-5.6222643000001074e-05,49.74111510672,26042.32856528,13559.06458014769,49.7411144999995,9761.055657624,4905.551543843363,0.0,16287.65649486,8653.512839114323,16287.65649486,25993.307776926995,9712.034874747002,16281.272488499997,0.039566377499795635,0.0,19989226.000000004,91684173.87427795,71694960.0,9.3258543
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,15,0.015,0.002395579100000004,0.002121207171070004,-5.7596887000000456e-05,49.74738509255,24829.79181857,12827.908070605788,49.747490999999954,9761.057731458,4905.565025177002,0.0,15074.74588178,7922.342840059535,15074.74588178,24780.7714213055,9712.037334113998,15068.733671610005,-0.006541925993587938,0.0,10999411.333333336,81536483.11450902,83450472.0,8.509572
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,16,0.016,0.0045347628,0.003415746364579998,-6.041776600000468e-05,49.7816107116,25850.5247336,13510.601787551857,49.78143359999951,9761.060604807,4905.592697999961,0.0,16096.41048195,8605.008874425073,16096.41048195,25801.5049779255,9712.040850508498,16089.463710749993,-0.07101016600790899,0.0,12828849.333333336,105546451.9721373,112480050.0,8.900768300000001
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,17,0.017,0.0053899423000000005,0.00381398023403999,-6.411907299999713e-05,49.831606126,27909.38134715,14827.084675158832,49.831758899999706,9761.063966694,4905.629007821648,0.0,18155.4239526,9921.455449406454,18155.4239526,27860.362456214498,9712.045077146997,18148.316964260004,-0.043648798498907126,0.0,13857220.66666667,135505230.99422356,145261420.0,10.572239000000001
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,18,0.018000000000000002,0.004647975800000001,0.003288256854020001,-6.773288500000306e-05,49.88202751695,29443.09520045,15810.063390086385,49.881986100000496,9761.067264816,4905.664459317356,0.0,19689.34765753,10904.398734580827,19689.34765753,29394.077228081995,9712.049291522999,19682.027518080005,-0.02286125349564827,0.0,13104833.333333336,155518110.84675503,164628940.0,12.165913000000002
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,19,0.019,0.002993848600000002,0.0023874732181500074,-7.057150700000388e-05,49.91975436118,29613.82456796,15936.90245848615,49.92004890000007,9761.070101868,4905.692306199211,0.0,19859.76126124,11031.209948009093,19859.76126124,29564.807401396498,9712.052936919,19852.754048399995,0.0027945979927608278,0.0,11301250.666666668,155217829.7743799,157728160.0,12.473456000000004
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,20,0.02,0.002146505500000003,0.0017472238040200062,-7.259330800000377e-05,49.94157593802,28654.18440664,15347.144819109306,49.941630899999595,9761.072418009,4905.712140066972,0.0,18899.52242385,10441.432431688436,18899.52242385,28605.167868863507,9712.0558853145,18893.111569629997,0.01724925649614306,0.0,9889712.666666668,138633043.90689775,132469140.0,11.609398000000002
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,21,0.021,0.0020843917,0.0016811672082400078,-7.426416100000053e-05,49.95415850908,27406.95449083,14580.765197461093,49.953893400000226,9761.074441812,4905.728531134922,0.0,17651.75216269,9675.036475784635,17651.75216269,27357.938451483,9712.058403051004,17645.879629509996,0.014668185998743866,0.0,9294308.000000002,120183463.62895006,111247880.0,10.317029000000025
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,22,0.022,0.0023388877000000046,0.002070953236510006,-7.611561699999912e-05,49.97041068871,26691.405598,14146.89665718505,49.970276099999765,9761.076488178,4905.746693918269,0.0,16935.89842554,9241.149765506716,16935.89842554,26642.390029826995,9712.060922259,16930.32869264,0.00026615450406097807,0.0,9502714.666666668,110446081.35575944,109011460.0,9.7008581
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,23,0.023,0.003104136300000002,0.0025524343506000023,-7.843430799999495e-05,49.99665223877,26769.54576528,14221.652969731753,49.996664999999496,9761.078735649,4905.769440276984,0.0,17014.16983093,9315.883322581858,17014.16983093,26720.530723305495,9712.0636940745,17008.466611350006,-0.01141012199150282,0.0,10035729.333333334,118945972.62045534,121121800.0,9.6822681
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,24,0.024,0.0035696302000000017,0.0027996384231099946,-8.113889500000218e-05,50.02981559909,27379.99455205,14625.580823248818,50.02992089999996,9761.081175396,4905.795972275466,0.0,17624.63393506,9719.784643879831,17624.63393506,27330.980110424494,9712.066738608,17618.91295976,-0.01815997649828205,0.0,10357375.333333334,126192698.79442747,129200730.0,10.240756000000001
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,25,0.025,0.0034905775000000023,0.0027117055140999996,-8.391850400000061e-05,50.06488158429,27984.66929247,15021.538565598463,50.06504069999999,9761.083646535,4905.823240239744,0.0,18229.3935019,10115.715112508486,18229.3935019,27935.655485543004,9712.069842982499,18223.585228809992,-0.013375842012465,0.0,10188740.666666668,134441772.2262997,137839920.0,10.866024
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,26,0.026000000000000002,0.0029919844000000097,0.002421322015829994,-8.649091299999884e-05,50.09689457495,28184.56379301,15164.439816562633,50.0966288999997,9761.085990144,4905.8484755720365,0.0,18429.19816185,10258.59110519887,18429.19816185,28135.550597349502,9712.072795301998,18423.47738643,-0.004588620999129489,0.0,9643411.333333334,136871281.53448862,138622060.0,11.130080000000003
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,27,0.027,0.002503775300000004,0.002151346080170016,-8.877055699999823e-05,50.12345699032,27948.96014309,15029.575618181854,50.123508299999706,9761.088132648,4905.87083887969,0.0,18193.36964534,10123.704581348587,18193.36964534,27899.947497735506,9712.075485203999,18187.871593950003,0.0020843605052505154,0.0,9042412.0,132478276.48589875,131485330.0,10.939203
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,28,0.028,0.0023462796,0.0020540516501000128,-9.085806699999781e-05,50.14577106116,27504.45443431,14766.222058505991,50.14567890000002,9761.090124078,4905.891317352779,0.0,17748.61508117,9860.33055562039,17748.61508117,27455.442281315005,9712.077972038998,17743.363894379996,0.003190461495250929,0.0,8658686.000000002,126202118.53482842,123061770.0,10.525667
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,29,0.029,0.002467346800000002,0.002137019182340011,-9.29392560000024e-05,50.16774593754,27163.57237642,14565.422443840238,50.167947599999735,9761.092065477,4905.91173381687,0.0,17407.55297186,9659.510503313386,17407.55297186,27114.560688175006,9712.080374998497,17402.47989442001,-0.0007879889926698525,0.0,8580884.000000002,121094259.63574585,119648570.0,10.148943000000003
Case1DConsolidation_PR_SW3B_Xi0p05_S40,0.05,40,30,0.03,0.0027148926000000167,0.002295993527800009,-9.515306300000096e-05,50.19276318004,27076.44870695,14528.555620109382,50.192472599999896,9761.094039249,4905.933451263573,0.0,17320.39706458,9622.621948230068,17320.39706458,27027.4374882425,9712.0828235745,17315.35424957,-0.004697574506280944,0.0,8658928.0,123102454.49269454,123686540.0,10.048686000000123
Case1DConsolidation_PR_SW3B_Xi0p08_S10,0.08,10,0,0.0,0.0,0.0,0.0,49.05000209808,9760.950417519,4905.000209808328,49.05000000000005,9760.950000981,4904.999999715509,0.0,0.0,0.0,0.0,9711.9004154205,9711.900000490503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Case1DConsolidation_PR_SW3B_Xi0p08_S10,0.08,10,1,0.001,0.0091686025,0.008722364655000004,-4.582324999999601e-06,61.52254727317,12335.02903746,5540.222108786755,49.09610699999973,9760.978278306,4905.044952323754,12.42653124227,2603.129639408,635.1769467521799,2603.129639408,12285.982605239997,9711.931846202999,2574.0503435130004,-0.16717534099961995,12.56627279982,57175676.00000001,42919956.29269453,64390704.0,4.236105400000056
Case1DConsolidation_PR_SW3B_Xi0p08_S10,0.08,10,2,0.002,0.017076744000000005,0.013337640028900012,-1.6041658999998947e-05,49.2258081324,22615.51923556,10496.782118221801,49.225991399999984,9761.01100839,4905.157368390317,0.0,12896.58707383,5591.6245535193575,12896.58707383,22566.482019438503,9711.973795725,12854.507808290005,-0.3578716199936025,0.0,84445046.66666669,64183246.04600749,87638712.0,10.418857000000294
Case1DConsolidation_PR_SW3B_Xi0p08_S10,0.08,10,3,0.003,0.019099232000000004,0.011539122883770014,-2.8990515999996937e-05,49.41034441954,35527.46749958,18402.755485789556,49.41012510000054,9761.022159417,4905.284396677457,0.0,25790.94967203,13497.470906822777,25790.94967203,35478.4366721725,9711.991334533499,25766.444920720005,-0.30169579998982954,0.0,56524132.66666668,221973957.21576625,278497980.0,15.140135000000061
Case1DConsolidation_PR_SW3B_Xi0p08_S10,0.08,10,4,0.004,0.011473789,0.005421410012257027,-3.764268500000227e-05,49.56761716763,41740.24119124,23212.63678639075,49.56747750000049,9761.023306206,4905.369274455349,0.0,31992.69751515,18307.267298187748,31992.69751515,41691.212265666996,9711.994380048,31979.2174656,-0.12283530150307342,0.0,59902310.66666668,346391213.32449883,406293470.0,24.272789000000003
Case1DConsolidation_PR_SW3B_Xi0p08_S10,0.08,10,5,0.005,0.0021151439,0.0012142275248876642,-3.9938074999998456e-05,49.62000421746,38171.93682532,21248.22245394921,49.62005910000004,9761.025699845999,4905.391792231237,0.0,28420.08194363,16342.830468259473,28420.08194363,38122.908253527996,9711.997131753,28410.910707910003,0.09458670100502786,0.0,22760888.000000004,290180300.962963,291987620.0,22.631683000000013
Case1DConsolidation_PR_SW3B_Xi0p08_S10,0.08,10,6,0.006,0.0082702786,0.0029192757263371938,-3.812266399999978e-05,49.56940668558,29153.09263853,15404.394543995257,49.56914520000016,9761.029897545,4905.373983049341,0.0,19403.04035586,10499.020357212798,19403.04035586,29104.064661538003,9712.0019234475,19392.0623248,0.12857168100163108,0.0,76234120.0,135300623.66360858,61695612.0,13.652011000000098
Case1DConsolidation_PR_SW3B_Xi0p08_S10,0.08,10,7,0.007,0.004995625900000001,0.0013135218267450474,-3.640975500000154e-05,49.49512134268,22091.28372461,10815.728407752094,49.494883499999496,9761.033341836,4905.357179412049,0.0,12340.03534324,5910.370993305049,12340.03534324,22042.256537053996,9712.006156953,12330.249963740001,0.04178525699717284,0.0,53647538.00000001,37215501.365273535,45435384.0,8.21143050000027
Case1DConsolidation_PR_SW3B_Xi0p08_S10,0.08,10,8,0.008,0.003826137900000163,0.0030821333565600262,-3.772514300000056e-05,49.4907749225,20958.05176321,10151.966727598354,49.49086139999998,9761.036165154,4905.37008336834,0.0,11205.55929957,5246.596444545053,11205.55929957,20909.02533895951,9712.009741527001,11197.015181439994,-0.09813825100718532,0.0,24859386.000000004,22747268.81957187,40039128.0,7.817702800000089
Case1DConsolidation_PR_SW3B_Xi0p08_S10,0.08,10,9,0.009000000000000001,0.00838484620000002,0.005459852925809999,-4.217047100000197e-05,49.5546223898,24561.99765628,12569.010598067081,49.55452829999969,9761.039920422,4905.413692036,0.0,14808.60988576,7663.596689777606,14808.60988576,24512.972182072997,9712.014449346,14800.95731961,-0.11877939499936474,0.0,24825742.0,100746799.21508667,125123260.0,8.372111300000004
Case1DConsolidation_PR_SW3B_Xi0p08_S10,0.08,10,10,0.01,0.008638958400000006,0.005534551195159984,-4.785450099999808e-05,49.64120831513,29134.22719221,15508.538180066667,49.64115060000038,9761.044845042,4905.46945237033,0.0,19382.14197993,10603.068520420427,19382.14197993,29085.203006352007,9712.020659075999,19373.181928579994,-0.10349435851094313,0.0,22792905.33333334,164146245.67652056,186939140.0,11.920444000000094
Case1DConsolidation_PR_SW3B_Xi0p08_S10,0.08,10,11,0.011,0.005898078000000071,0.003955727661669991,-5.268034599999426e-05,49.71417171253,31499.0208604,17000.900493452966,49.714235099999485,9761.049764757,4905.516793909765,0.0,21747.6146272,12095.383495730122,21747.6146272,31449.998077914992,9712.026984073498,21737.97067729,-0.04968519300382468,0.0,18186036.666666668,190981024.20727155,205020240.0,14.326674000000123
Case1DConsolidation_PR_SW3B_Xi0p08_S10,0.08,10,12,0.012,0.002650064200000018,0.0021855074036200126,-5.570670899999147e-05,49.75465646077,30905.40277546,16628.939568195503,49.754554199999504,9761.05358379,4905.5464825307845,0.0,21153.82157586,11723.39286684307,21153.82157586,30856.38115491849,9712.03196412,21144.348773510003,-0.05143081549613271,0.0,14523557.333333334,172852558.79442745,171440340.0,13.95585300000001
