case,label,idp,x,y,z,class,fi,fi_selected
CaseT3_AxialConfinement_Selected,axial_confinement_selected,340,-0.02,-0.02,0.1,edge,0.45787849177400497,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,341,-0.02,-0.0099999998,0.090000004,edge,0.8212954835791615,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,342,-0.02,-0.0099999998,0.1,edge,0.6096103056816791,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,349,-0.0099999998,-0.029999999,0.090000004,edge,0.5479756403188812,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,350,-0.0099999998,-0.029999999,0.1,edge,0.40717479695653136,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,351,-0.0099999998,-0.02,0.090000004,edge,0.8212954835791616,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,352,-0.0099999998,-0.02,0.1,edge,0.6096103056816791,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,353,-0.0099999998,-0.0099999998,0.090000004,top,0.9314791684466723,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,354,-0.0099999998,-0.0099999998,0.1,top,0.6912884734398795,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,143,0.0,-0.029999999,0.079999998,lateral,0.6669145527061848,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,152,0.0,-0.02,0.079999998,lateral,0.9317252046304484,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,161,0.0,-0.0099999998,0.079999998,interior,0.9977701155090246,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,206,0.0099999998,-0.029999999,0.079999998,lateral,0.5748031333512359,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,215,0.0099999998,-0.02,0.079999998,lateral,0.8616695424975179,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,224,0.0099999998,-0.0099999998,0.079999998,interior,0.9761269579820342,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,269,0.02,-0.02,0.079999998,lateral,0.6463374819455411,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,278,0.02,-0.0099999998,0.079999998,lateral,0.8616695424975178,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,363,0.0,-0.029999999,0.090000004,edge,0.6353305275013574,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,364,0.0,-0.029999999,0.1,edge,0.4718717348793956,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,365,0.0,-0.02,0.090000004,edge,0.8881833614039092,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,366,0.0,-0.02,0.1,edge,0.6590082781905716,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,367,0.0,-0.0099999998,0.090000004,top,0.9526439859265597,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,368,0.0,-0.0099999998,0.1,top,0.7070599260323367,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,377,0.0099999998,-0.029999999,0.090000004,edge,0.5479756403188814,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,378,0.0099999998,-0.029999999,0.1,edge,0.40717479695653136,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,379,0.0099999998,-0.02,0.090000004,edge,0.8212954835791615,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,380,0.0099999998,-0.02,0.1,edge,0.609610305681679,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,381,0.0099999998,-0.0099999998,0.090000004,top,0.9314791684466723,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,382,0.0099999998,-0.0099999998,0.1,top,0.6912884734398794,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,391,0.02,-0.02,0.090000004,edge,0.6164900636203943,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,392,0.02,-0.02,0.1,edge,0.45787849177400497,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,393,0.02,-0.0099999998,0.090000004,edge,0.8212954835791616,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,394,0.02,-0.0099999998,0.1,edge,0.6096103056816791,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,314,0.029999999,-0.0099999998,0.079999998,lateral,0.5748031333512357,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,401,0.029999999,-0.0099999998,0.090000004,edge,0.5479756403188811,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,402,0.029999999,-0.0099999998,0.1,edge,0.40717479695653136,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,17,-0.029999999,0.0,0.079999998,lateral,0.6669145527061849,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,26,-0.029999999,0.0099999998,0.079999998,lateral,0.5748031333512359,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,53,-0.02,0.0,0.079999998,lateral,0.9317252046304486,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,62,-0.02,0.0099999998,0.079999998,lateral,0.861669542497518,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,71,-0.02,0.02,0.079999998,lateral,0.6463374819455411,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,107,-0.0099999998,0.0,0.079999998,interior,0.9977701155090246,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,116,-0.0099999998,0.0099999998,0.079999998,interior,0.9761269579820342,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,125,-0.0099999998,0.02,0.079999998,lateral,0.8616695424975179,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,335,-0.029999999,0.0,0.090000004,edge,0.6353305275013573,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,336,-0.029999999,0.0,0.1,edge,0.4718717348793956,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,337,-0.029999999,0.0099999998,0.090000004,edge,0.5479756403188812,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,338,-0.029999999,0.0099999998,0.1,edge,0.4071747969565313,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,343,-0.02,0.0,0.090000004,edge,0.8881833614039093,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,344,-0.02,0.0,0.1,edge,0.6590082781905716,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,345,-0.02,0.0099999998,0.090000004,edge,0.8212954835791615,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,346,-0.02,0.0099999998,0.1,edge,0.6096103056816791,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,347,-0.02,0.02,0.090000004,edge,0.6164900636203943,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,348,-0.02,0.02,0.1,edge,0.45787849177400497,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,355,-0.0099999998,0.0,0.090000004,top,0.9526439859265597,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,356,-0.0099999998,0.0,0.1,top,0.7070599260323368,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,357,-0.0099999998,0.0099999998,0.090000004,top,0.9314791684466723,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,358,-0.0099999998,0.0099999998,0.1,top,0.6912884734398795,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,359,-0.0099999998,0.02,0.090000004,edge,0.8212954835791616,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,360,-0.0099999998,0.02,0.1,edge,0.6096103056816791,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,170,0.0,0.0,0.079999998,interior,1.0007500523478852,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,179,0.0,0.0099999998,0.079999998,interior,0.9977701155090245,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,188,0.0,0.02,0.079999998,lateral,0.9317252046304483,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,233,0.0099999998,0.0,0.079999998,interior,0.9977701155090245,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,242,0.0099999998,0.0099999998,0.079999998,interior,0.9761269579820341,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,251,0.0099999998,0.02,0.079999998,lateral,0.861669542497518,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,287,0.02,0.0,0.079999998,lateral,0.9317252046304485,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,296,0.02,0.0099999998,0.079999998,lateral,0.8616695424975179,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,305,0.02,0.02,0.079999998,lateral,0.6463374819455411,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,369,0.0,0.0,0.090000004,top,0.9556225122024553,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,370,0.0,0.0,0.1,top,0.7094371959156005,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,371,0.0,0.0099999998,0.090000004,top,0.9526439859265595,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,372,0.0,0.0099999998,0.1,top,0.7070599260323367,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,373,0.0,0.02,0.090000004,edge,0.8881833614039093,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,374,0.0,0.02,0.1,edge,0.6590082781905716,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,383,0.0099999998,0.0,0.090000004,top,0.9526439859265597,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,384,0.0099999998,0.0,0.1,top,0.7070599260323368,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,385,0.0099999998,0.0099999998,0.090000004,top,0.9314791684466723,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,386,0.0099999998,0.0099999998,0.1,top,0.6912884734398793,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,387,0.0099999998,0.02,0.090000004,edge,0.8212954835791616,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,388,0.0099999998,0.02,0.1,edge,0.6096103056816791,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,395,0.02,0.0,0.090000004,edge,0.8881833614039093,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,396,0.02,0.0,0.1,edge,0.6590082781905716,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,397,0.02,0.0099999998,0.090000004,edge,0.8212954835791616,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,398,0.02,0.0099999998,0.1,edge,0.6096103056816792,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,399,0.02,0.02,0.090000004,edge,0.6164900636203943,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,400,0.02,0.02,0.1,edge,0.457878491774005,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,323,0.029999999,0.0,0.079999998,lateral,0.6669145527061848,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,332,0.029999999,0.0099999998,0.079999998,lateral,0.5748031333512358,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,403,0.029999999,0.0,0.090000004,edge,0.6353305275013573,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,404,0.029999999,0.0,0.1,edge,0.47187173487939554,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,405,0.029999999,0.0099999998,0.090000004,edge,0.5479756403188811,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,406,0.029999999,0.0099999998,0.1,edge,0.40717479695653136,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,134,-0.0099999998,0.029999999,0.079999998,lateral,0.5748031333512358,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,361,-0.0099999998,0.029999999,0.090000004,edge,0.5479756403188811,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,362,-0.0099999998,0.029999999,0.1,edge,0.40717479695653136,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,197,0.0,0.029999999,0.079999998,lateral,0.6669145527061848,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,260,0.0099999998,0.029999999,0.079999998,lateral,0.5748031333512358,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,375,0.0,0.029999999,0.090000004,edge,0.6353305275013573,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,376,0.0,0.029999999,0.1,edge,0.4718717348793956,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,389,0.0099999998,0.029999999,0.090000004,edge,0.5479756403188812,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,390,0.0099999998,0.029999999,0.1,edge,0.40717479695653136,1
