case,part,time,idp,return_status,region,x,y,z,p_proxy,q_proxy,pc,void_ratio,plastic_vol_strain,eq_plastic_strain,plastic_multiplier,return_iterations,yield_residual,substep_count,trigger_reason,Kplastic,PorePress,PorePressRate,DivVel,velocity,pairwise_reaction_avg
ramp_improved_adaptive,17,0.008546,298,-3,lateral_boundary,-0.010002665,0.020003837,0.069991902,42.602614,68.77738837018158,119.7094,0.80039591,-0.00021550944,0.00060862384,4.5756656e-07,205.0,1507.6915,32.0,5.0,0.00060862384,-69237.02564903,-12987627.0,0.019330105,0.0018534331935196261,0.289713
ramp_improved_adaptive,17,0.008546,355,-3,top_cap_zone,-9.7200781e-09,9.7196198e-09,0.089984626,50.72599366666666,71.11904838682388,119.96945,0.80004013,-2.2620623e-05,0.0019777627,2.7085994e-07,96.0,2018.887,32.0,5.0,0.0019777627,-180222.679627,-40492520.0,0.060981113,0.002868183893221908,0.289713
ramp_improved_adaptive,17,0.008546,365,-3,interior,-6.5555705e-10,0.010000999,0.079991117,42.68751833333334,68.50109258421514,119.0239,0.80131477,-0.00072573515,0.0025473156,1.4788398e-07,79.0,1230.6393,32.0,5.0,0.0025473156,-127456.990833,-23731314.0,0.035641249,0.00177002937721174,0.289713
ramp_improved_adaptive,17,0.008546,366,-3,top_cap_zone,-5.4354681e-09,0.010003024,0.089984819,42.272255,68.43154382401373,119.20207,0.80107564,-0.00059284549,0.0030090369,1.5011139e-07,68.0,1521.5706,32.0,5.0,0.0030090369,-181500.8522738,-51610968.0,0.077671006,0.0028847082072156766,0.289713
ramp_improved_adaptive,17,0.008546,367,-3,top_cap_zone,-1.4940865e-08,0.010003676,0.099976748,42.899518,68.942129654704,119.83993,0.80022132,-0.00011865249,0.0039295112,6.8917183e-07,221.0,3266.8987,32.0,5.0,0.0039295112,-211140.1454693,-49931124.0,0.075153418,0.004128918676614527,0.289713
ramp_improved_adaptive,17,0.008546,376,-3,lateral_boundary,8.4189994e-10,0.0200045,0.079990923,43.14198,68.80172829819836,119.33866,0.80089152,-0.00049110624,0.0016944155,1.5710307e-07,87.0,1211.9631,32.0,5.0,0.0016944155,-122990.2358143,-23737006.0,0.03560416,0.001996808782305217,0.289713
ramp_improved_adaptive,17,0.008546,430,-3,interior,0.0099999327,1.5523658e-09,0.069993682,42.42353133333333,68.66058141416508,119.59303,0.80055189,-0.00030193894,0.00080107356,4.2240444e-07,193.0,1483.4993,32.0,5.0,0.00080107356,-75935.91954927,-12903829.0,0.019252574,0.001274235864902862,0.289713
ramp_improved_adaptive,17,0.008546,431,-3,interior,0.010000999,2.7439726e-09,0.079991117,42.761359,68.52776604666238,119.02528,0.80131298,-0.00072470971,0.0025466026,7.7403672e-07,249.0,2945.5886,32.0,5.0,0.0025466026,-127424.3557676,-23942854.0,0.035958365,0.0017728491966059652,0.289713
ramp_improved_adaptive,17,0.008546,432,-3,top_cap_zone,0.010003022,3.4357861e-09,0.089984797,42.222644333333335,68.40769256009051,119.18918,0.80109304,-0.00060246349,0.003021433,1.5093522e-07,70.0,1530.1945,32.0,5.0,0.003021433,-181509.6408641,-52063004.0,0.078349225,0.002897565783066103,0.289713
ramp_improved_adaptive,17,0.008546,433,-3,top_cap_zone,0.010003671,6.884223e-09,0.099976733,53.366242,71.77010518163603,120.39452,0.79947126,0.00029180598,0.0024207786,1.6184576e-07,71.0,1516.3215,32.0,5.0,0.0024207786,-211198.372734,-50499588.0,0.076006673,0.004143782339046224,0.289713
ramp_improved_adaptive,17,0.008546,441,-3,interior,0.010000221,0.010000222,0.069993466,42.462864333333336,68.68315842353337,119.61158,0.80052686,-0.0002881395,0.00085424457,3.5673818e-07,174.0,1338.0062,32.0,5.0,0.00085424457,-74133.81352086,-11663933.0,0.017380126,0.0013121621771289933,0.289713
ramp_improved_adaptive,17,0.008546,442,-3,interior,0.010001636,0.010001637,0.079990871,42.311518,68.42868977426014,119.16355,0.80112785,-0.00062157318,0.0021021832,1.9280454e-07,99.0,1387.5066,32.0,5.0,0.0021021832,-126231.2068745,-23812814.0,0.035753075,0.0018822764828363018,0.289713
ramp_improved_adaptive,17,0.008546,497,-3,lateral_boundary,0.0200045,9.8253843e-11,0.079990923,43.12334766666667,68.80604802088747,119.36253,0.80085945,-0.00047333396,0.0016313045,1.5794892e-07,88.0,1219.333,32.0,5.0,0.0016313045,-122880.0297141,-23840908.0,0.035759315,0.001999379718911738,0.289713
ramp_improved_adaptive,17,0.008546,507,-3,lateral_boundary,0.020003835,0.010002665,0.069991909,42.62749733333333,68.78636044945466,119.70937,0.80039608,-0.00021552555,0.00060865941,4.3000119e-07,194.0,1461.3464,32.0,5.0,0.00060865941,-69152.70202045,-12970223.0,0.019303598,0.0018535993486433772,0.289713
ramp_improved_adaptive,18,0.009048,181,-3,edge,-0.020004462,-0.020004462,-2.5849833e-06,29.761402333333336,61.92128188746388,119.22862,0.80105358,-0.00057305355,0.00073880266,1.3211519e-07,94.0,818.73206,32.0,5.0,0.00073880266,-71361.91704435,-20104422.0,0.030207785,0.0015298402005771096,0.28264849999999997
ramp_improved_adaptive,18,0.009048,324,-3,edge,-8.2137673e-12,-0.020004576,-1.3352184e-06,43.048262333333334,68.87397564897815,119.5713,0.80058032,-0.00031807451,0.00052877801,3.4623716e-07,169.0,1348.6605,32.0,5.0,0.00052877801,-71618.88347959,-19929854.0,0.029970203,0.0010566114159148397,0.28264849999999997
ramp_improved_adaptive,18,0.009048,335,-3,bottom_cap_zone,7.7366481e-12,-0.01000158,-1.2440198e-06,43.449537666666664,69.04155184116854,119.63522,0.80049431,-0.00027058175,0.00063624512,2.2712587e-07,133.0,1083.7501,32.0,5.0,0.00063624512,-71925.68146408,-19830674.0,0.029828005,0.00044309442066665033,0.28264849999999997
ramp_improved_adaptive,18,0.009048,336,-3,bottom_cap_zone,-4.4167243e-11,-0.010000641,0.0099961981,42.74482233333333,68.82491876585017,119.70132,0.80040669,-0.00022148599,0.00053291267,2.9392501e-07,156.0,1236.6426,32.0,5.0,0.00053291267,-63421.08547786,-18567558.0,0.027957419,0.0009053445846376816,0.28264849999999997
ramp_improved_adaptive,18,0.009048,467,-3,edge,0.020004462,-0.020004462,-2.5850379e-06,29.764191666666665,61.923216703399504,119.22862,0.80105358,-0.00057305366,0.00073880824,1.3211756e-07,92.0,818.74573,32.0,5.0,0.00073880824,-71362.33887624,-20100096.0,0.030201256,0.0015298964910151348,0.28264849999999997
ramp_improved_adaptive,18,0.009048,203,-3,edge,-0.020004576,-1.1079343e-11,-1.3349858e-06,43.047648333333335,68.87376302040838,119.5713,0.80058032,-0.00031807498,0.00052877556,3.4621391e-07,167.0,1348.569,32.0,5.0,0.00052877556,-71617.51455852,-19948294.0,0.029997939,0.0010566576921471533,0.28264849999999997
ramp_improved_adaptive,18,0.009048,225,-3,edge,-0.020004462,0.020004462,-2.5849577e-06,29.759020333333336,61.91962991384721,119.22862,0.80105358,-0.00057305372,0.00073879922,1.3212389e-07,94.0,818.78973,32.0,5.0,0.00073879922,-71362.22132233,-20111866.0,0.030218992,0.0015298852132981696,0.28264849999999997
ramp_improved_adaptive,18,0.009048,269,-3,bottom_cap_zone,-0.01000158,-1.8164562e-11,-1.2439666e-06,43.44645333333333,69.04050770643298,119.63525,0.80049431,-0.00027056751,0.00063619204,2.271285e-07,133.0,1083.7657,32.0,5.0,0.00063619204,-71925.75534355,-19844376.0,0.029848618,0.00044312783079551244,0.28264849999999997
ramp_improved_adaptive,18,0.009048,270,-3,bottom_cap_zone,-0.010000641,1.6032392e-11,0.0099961981,42.76374366666667,68.83170545389467,119.70137,0.80040646,-0.00022143745,0.00053285022,2.9387365e-07,155.0,1236.4088,32.0,5.0,0.00053285022,-63405.69769613,-18569876.0,0.027960783,0.0009052925242309602,0.28264849999999997
ramp_improved_adaptive,18,0.009048,357,-3,bottom_cap_zone,1.8197471e-11,0.01000158,-1.2439664e-06,43.44644733333333,69.04050473622719,119.63525,0.80049431,-0.00027056751,0.00063619186,2.2712847e-07,133.0,1083.7657,32.0,5.0,0.00063619186,-71925.75377811,-19844376.0,0.029848618,0.00044312764909081937,0.28264849999999997
ramp_improved_adaptive,18,0.009048,358,-3,bottom_cap_zone,-1.5994667e-11,0.010000641,0.0099961981,42.763744333333335,68.83170450720878,119.70137,0.80040646,-0.00022143748,0.00053285022,2.9387357e-07,155.0,1236.4087,32.0,5.0,0.00053285022,-63405.69876977,-18569882.0,0.02796079,0.0009052926474984361,0.28264849999999997
ramp_improved_adaptive,18,0.009048,368,-3,edge,1.0876662e-11,0.020004576,-1.3349861e-06,43.047641666666664,68.8737613196835,119.5713,0.80058032,-0.00031807501,0.00052877539,3.4621397e-07,167.0,1348.5691,32.0,5.0,0.00052877539,-71617.51582864,-19948294.0,0.029997941,0.0010566575302714842,0.28264849999999997
ramp_improved_adaptive,18,0.009048,423,-3,bottom_cap_zone,0.01000158,-7.7256526e-12,-1.2440195e-06,43.449537,69.04155279438817,119.63522,0.80049431,-0.00027058169,0.00063624512,2.2712591e-07,133.0,1083.7501,32.0,5.0,0.00063624512,-71925.67836685,-19830672.0,0.029828001,0.0004430943285174352,0.28264849999999997
ramp_improved_adaptive,18,0.009048,424,-3,bottom_cap_zone,0.010000641,4.4763721e-11,0.0099961981,42.744816333333326,68.8249156604786,119.70132,0.80040669,-0.00022148601,0.00053291273,2.9392493e-07,156.0,1236.6422,32.0,5.0,0.00053291273,-63421.08539451,-18567568.0,0.027957436,0.0009053446406347398,0.28264849999999997
ramp_improved_adaptive,18,0.009048,489,-3,edge,0.020004576,8.2880699e-12,-1.3352187e-06,43.048268,68.87397908560413,119.5713,0.80058032,-0.00031807454,0.00052877795,3.4623724e-07,169.0,1348.6608,32.0,5.0,0.00052877795,-71618.88300204,-19929848.0,0.029970195,0.0010566114257047699,0.28264849999999997
ramp_improved_adaptive,18,0.009048,511,-3,edge,0.020004462,0.020004462,-2.5849833e-06,29.761397666666664,61.92127865556123,119.22862,0.80105358,-0.00057305361,0.00073880266,1.3211513e-07,93.0,818.73181,32.0,5.0,0.00073880266,-71361.91512742,-20104420.0,0.030207781,0.001529840099117061,0.28264849999999997
ramp_improved_adaptive,18,0.009048,254,-3,lateral_boundary,-0.010002937,-0.020004235,0.069991104,42.62750433333333,68.78635959701646,119.70937,0.80039608,-0.00021552555,0.00060865952,4.5051652e-07,205.0,1483.0516,32.0,5.0,0.00060865952,-75589.77108856,-12662663.0,0.018869076,0.0018608562195263276,0.28264849999999997
ramp_improved_adaptive,18,0.009048,265,-3,interior,-0.010000245,-0.010000239,0.069992796,42.462865666666666,68.68315710800002,119.61158,0.80052686,-0.00028813942,0.00085424451,3.7144667e-07,186.0,1343.7213,32.0,5.0,0.00085424451,-79790.11480683,-10938352.0,0.016278703,0.0013420346322320592,0.28264849999999997
ramp_improved_adaptive,18,0.009048,266,-3,interior,-0.010001831,-0.010001827,0.079989962,42.311517333333335,68.42869032109158,119.16355,0.80112785,-0.00062157313,0.0021021832,1.9109646e-07,95.0,1374.5052,32.0,5.0,0.0021021832,-138208.6877769,-23749650.0,0.035633214,0.0019045392663106138,0.28264849999999997
ramp_improved_adaptive,18,0.009048,268,-3,top_cap_zone,-0.010005191,-0.010005149,0.099974819,42.69276633333333,68.9673870165331,120.06244,0.79992443,4.6254318e-05,0.0035753404,4.7232638e-07,157.0,2664.8054,32.0,5.0,0.0035753404,-236975.0526925,-50147256.0,0.075489953,0.004216825146257256,0.28264849999999997
ramp_improved_adaptive,18,0.009048,342,-3,interior,-3.7043026e-09,-0.0099999215,0.069993027,42.423530666666665,68.6605821740442,119.59303,0.80055189,-0.00030193894,0.0008010735,4.0989485e-07,188.0,1436.8333,32.0,5.0,0.0008010735,-82238.31155834,-12216699.0,0.018213818,0.0013042092942975028,0.28264849999999997
ramp_improved_adaptive,18,0.009048,343,-3,interior,-5.8004921e-09,-0.01000112,0.079990223,42.76136366666666,68.52777070243563,119.02528,0.80131298,-0.00072470971,0.0025466026,1.4723324e-07,80.0,1224.953,32.0,5.0,0.0025466026,-139484.91645,-23898146.0,0.035861377,0.0017952607476378448,0.28264849999999997
ramp_improved_adaptive,18,0.009048,344,-3,top_cap_zone,-9.4139709e-09,-0.010003337,0.089983374,42.222639666666666,68.40768744913443,119.18918,0.80109304,-0.00060246349,0.003021433,1.5022664e-07,70.0,1522.5713,32.0,5.0,0.003021433,-207698.6939041,-52023588.0,0.078401133,0.0029111694630649223,0.28264849999999997
ramp_improved_adaptive,18,0.009048,419,-3,interior,0.010000242,-0.010000242,0.069992796,43.112868,68.9163422870827,119.61526,0.80052143,-0.00028540462,0.00085262087,2.7655742e-07,152.0,1158.1586,32.0,5.0,0.00085262087,-79956.07296893,-11269944.0,0.016778015,0.0013440388866657483,0.28264849999999997
ramp_improved_adaptive,18,0.009048,420,-3,interior,0.01000183,-0.01000183,0.079989955,42.31733166666667,68.43281636418806,119.16806,0.80112159,-0.00061819959,0.0020956816,1.922695e-07,94.0,1383.5707,32.0,5.0,0.0020956816,-138349.3801623,-24119402.0,0.036189303,0.0019090025043897302,0.28264849999999997
ramp_improved_adaptive,18,0.009048,422,-3,top_cap_zone,0.010005197,-0.010005197,0.099974804,44.299734666666666,69.58529467367005,120.2049,0.79973304,0.00015166852,0.0032371485,6.9805814e-08,49.0,1004.8272,32.0,5.0,0.0032371485,-237189.4054871,-50691720.0,0.076308213,0.004238216905846058,0.28264849999999997
ramp_improved_adaptive,18,0.009048,211,-3,lateral_boundary,-0.020004991,-1.50702e-09,0.079990052,43.141975,68.80172477199974,119.33866,0.80089152,-0.00049110613,0.001694415,1.5603594e-07,88.0,1203.3124,32.0,5.0,0.001694415,-134924.5796454,-23700394.0,0.035542011,0.0020068821885985875,0.28264849999999997
ramp_improved_adaptive,18,0.009048,221,-3,lateral_boundary,-0.020004237,0.010002935,0.069991104,42.60260866666667,68.77738461391849,119.7094,0.80039591,-0.00021550947,0.00060862396,4.4870487e-07,202.0,1476.7266,32.0,5.0,0.00060862396,-75658.87839994,-12618706.0,0.018803706,0.001859936708364663,0.28264849999999997
ramp_improved_adaptive,18,0.009048,277,-3,interior,-0.010001121,1.5148957e-09,0.079990231,42.687525666666666,68.50109324839313,119.0239,0.80131477,-0.0007257351,0.0025473156,1.4628408e-07,79.0,1216.62,32.0,5.0,0.0025473156,-139351.4097348,-23519894.0,0.035292484,0.0017936935940350174,0.28264849999999997
ramp_improved_adaptive,18,0.009048,278,-3,top_cap_zone,-0.01000334,8.314057e-09,0.089983396,42.27226066666666,68.43154723974959,119.20207,0.80107564,-0.00059284538,0.0030090376,1.4918871e-07,70.0,1511.6262,32.0,5.0,0.0030090376,-207390.799395,-51352880.0,0.077391244,0.0029004380690695196,0.28264849999999997
ramp_improved_adaptive,18,0.009048,279,-3,top_cap_zone,-0.010003964,2.0514742e-08,0.099974699,42.899518,68.94212965538387,119.83993,0.80022132,-0.00011865261,0.0039295107,6.8511196e-07,224.0,3245.3318,32.0,5.0,0.0039295107,-236167.7074757,-49647384.0,0.074739762,0.004131130184087464,0.28264849999999997
ramp_improved_adaptive,18,0.009048,287,-3,interior,-0.010000239,0.010000239,0.069992796,42.247353000000004,68.58064427551768,119.55832,0.80059832,-0.00032772616,0.00098220445,3.9716073e-07,190.0,1388.6746,32.0,5.0,0.00098220445,-79846.75142919,-10944409.0,0.016288472,0.0013417127429742569,0.28264849999999997
ramp_improved_adaptive,18,0.009048,288,-3,interior,-0.010001826,0.010001826,0.079989962,42.31044433333333,68.42920177886191,119.16557,0.80112505,-0.00062007899,0.0020972837,1.9046901e-07,93.0,1369.7721,32.0,5.0,0.0020972837,-138247.1026695,-23679540.0,0.035528727,0.0019019825893727522,0.28264849999999997
