reference,line,time,gpu_bottom_excess,reference_bottom_excess,error
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,1.2,6508.53081578,4203.496322957455,2305.034492822545
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,1.3,6023.70052068,3922.389648137238,2101.3108725427624
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,1.4,5612.20486095,3660.274529426555,1951.9303315234447
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,1.5,5202.36762137,3415.7788295654873,1786.5887918045128
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,1.6,4800.05772557,3187.6703010264982,1612.3874245435018
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,1.7,4488.08506932,2974.8248881159557,1513.2601812040443
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,1.8,4180.12586793,2776.207498364519,1403.918369565481
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,1.9,3872.29253462,2590.8596167633978,1281.4329178566022
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,2.0,3564.71527768,2417.890731911543,1146.824545768457
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,2.1,3332.04470475,2256.4719374050023,1075.5727673449978
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,2.2,3126.15993914,2105.8308210684877,1020.3291180715123
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,2.3,2920.45464401,1965.2471575290274,955.2074864809724
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,2.4,2714.79079852,1834.0491365079258,880.7416620120741
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,2.5,2508.81727422,1711.6099761602163,797.2072980597836
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,2.6,2303.26714401,1597.3448340554428,705.922309954557
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,2.7,2099.45920132,1490.7079627984444,608.7512385215555
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,2.8,1948.5130208,1391.1900761680422,557.3229446319579
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,2.9,1839.89149302,1298.315902166992,541.5755908530082
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,3.0,1735.14322913,1211.6419053757709,523.5013237542291
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,3.1,1629.91840274,1130.7541645533333,499.1642381866666
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,3.2,1525.53971351,1055.266393641772,470.2733198682279
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,3.3,1420.93598087,984.8180958072386,436.1178850627615
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,3.4,1316.97460934,919.0728412093601,397.90176813063977
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,3.5,1213.35026038,857.71666001021,355.63360036979
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,3.6,1110.00075951,800.4565428066174,309.54421670338263
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,0.0,0.0,13610.027391731117,-13610.027391731117
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,0.1,15890.1649299,10342.358367455105,5547.8065624448955
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,0.2,14293.256944,9038.001312505488,5255.255631494512
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,0.3,13060.6328121,8163.134480097756,4897.498332002245
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,0.4,12012.9157983,7482.258873602719,4530.656924697281
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,0.5,11086.4982636,6911.514603616162,4174.983659983838
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,0.6,10256.5078122,6412.16775842723,3844.3400537727694
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,0.7,9501.57986085,5963.780490963446,3537.799369886555
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,0.8,8788.1024303,5554.745114221965,3233.3573160780343
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,0.9,8164.47309005,5178.065581796631,2986.407508253369
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,1.0,7551.22395811,4829.242493325846,2721.981464784154
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,1.1,7021.59244772,4505.161207764734,2516.4312399552655
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,1.2,6509.31423592,4203.496322957455,2305.817912962545
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,1.3,6024.3680554,3922.389648137238,2101.978407262762
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,1.4,5612.60069429,3660.274529426555,1952.3261648634452
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,1.5,5202.72526026,3415.7788295654873,1786.9464306945129
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,1.6,4800.10460057,3187.6703010264982,1612.4342995435018
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,1.7,4488.41970474,2974.8248881159557,1513.5948166240446
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,1.8,4180.40451377,2776.207498364519,1404.1970154054816
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,1.9,3872.79079851,2590.8596167633978,1281.9311817466023
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,2.0,3566.27430545,2417.890731911543,1148.3835735384573
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,2.1,3331.17881933,2256.4719374050023,1074.7068819249976
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,2.2,3125.09071171,2105.8308210684877,1019.2598906415124
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,2.3,2919.42100685,1965.2471575290274,954.1738493209727
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,2.4,2713.73958324,1834.0491365079258,879.690446732074
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,2.5,2507.78993047,1711.6099761602163,796.1799543097836
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,2.6,2302.26888012,1597.3448340554428,704.9240460645574
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,2.7,2098.47960063,1490.7079627984444,607.7716378315554
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,2.8,1949.77517357,1391.1900761680422,558.5850974019579
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,2.9,1840.25021698,1298.315902166992,541.9343148130081
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,3.0,1734.02690969,1211.6419053757709,522.385004314229
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,3.1,1629.06032983,1130.7541645533333,498.30616527666666
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,3.2,1524.78580726,1055.266393641772,469.5194136182279
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,3.3,1420.77159285,984.8180958072386,435.95349704276134
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,3.4,1316.50509979,919.0728412093601,397.4322585806399
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,3.5,1213.45638017,857.71666001021,355.73972015979007
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,3.6,1110.09179684,800.4565428066174,309.63525403338247
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,0.0,0.0,27526.4547617452,-27526.4547617452
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,0.1,15890.1892354,23503.025334144153,-7612.836098744154
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,0.2,14293.6458328,21270.7533424798,-6977.107509679798
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,0.3,13060.5546871,19540.336130590982,-6479.7814434909815
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,0.4,12012.9079858,18076.313608069966,-6063.4056222699655
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,0.5,11086.5147566,16785.136280041344,-5698.621523441345
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,0.6,10256.4600692,15619.467272218339,-5363.007203018338
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,0.7,9501.61111085,14552.54515302055,-5050.934042170549
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,0.8,8788.12760391,13568.055153769146,-4779.927549859147
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,0.9,8164.46267338,12655.29987390964,-4490.8372005296405
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,1.0,7551.24479144,11806.70589973588,-4255.46110829588
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,1.1,7020.82986092,11016.495560663328,-3995.6656997433283
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,1.2,6508.53081578,10279.968977381215,-3771.438161601215
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,1.3,6023.70052068,9593.111529869222,-3569.4110091892217
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,1.4,5612.20486095,8952.376070360453,-3340.1712094104532
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,1.5,5202.36762137,8354.559353954864,-3152.1917325848644
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,1.6,4800.05772557,7796.729488430933,-2996.671762860933
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,1.7,4488.08506932,7276.181190698371,-2788.096121378371
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,1.8,4180.12586793,6790.40636026929,-2610.2804923392905
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,1.9,3872.29253462,6337.073237890035,-2464.780703270035
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,2.0,3564.71527768,5914.01051057075,-2349.29523289075
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,2.1,3332.04470475,5519.194386677105,-2187.149681927105
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,2.2,3126.15993914,5150.737558901254,-2024.5776197612536
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,2.3,2920.45464401,4806.879454454563,-1886.4248104445628
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,2.4,2714.79079852,4485.977431692276,-1771.1866331722758
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,2.5,2508.81727422,4186.498723138753,-1677.6814489187532
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,2.6,2303.26714401,3907.0130016015833,-1603.7458575915834
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,2.7,2099.45920132,3646.185488320305,-1546.726287000305
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,2.8,1948.5130208,3402.7705457767975,-1454.2575249767974
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,2.9,1839.89149302,3175.605711435095,-1335.714218415095
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,3.0,1735.14322913,2963.6061368657593,-1228.4629077357592
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,3.1,1629.91840274,2765.759401911524,-1135.8409991715241
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,3.2,1525.53971351,2581.1206770955437,-1055.5809635855437
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,3.3,1420.93598087,2408.8082100781658,-987.8722292081657
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,3.4,1316.97460934,2247.999114021292,-931.024504681292
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,3.5,1213.35026038,2097.9254374326365,-884.5751770526365
measured_t0p003_nominal_cv,gpu_mode0_xi005_g9b,3.6,1110.00075951,1957.8704965521958,-847.8697370421958
measured_t0p003_nominal_cv,gpu_mode1_xi005_b5,0.0,0.0,27526.4547617452,-27526.4547617452
measured_t0p003_nominal_cv,gpu_mode1_xi005_b5,0.1,15890.1649299,23503.025334144153,-7612.860404244153
measured_t0p003_nominal_cv,gpu_mode1_xi005_b5,0.2,14293.256944,21270.7533424798,-6977.496398479798
measured_t0p003_nominal_cv,gpu_mode1_xi005_b5,0.3,13060.6328121,19540.336130590982,-6479.7033184909815
measured_t0p003_nominal_cv,gpu_mode1_xi005_b5,0.4,12012.9157983,18076.313608069966,-6063.3978097699655
measured_t0p003_nominal_cv,gpu_mode1_xi005_b5,0.5,11086.4982636,16785.136280041344,-5698.638016441344
measured_t0p003_nominal_cv,gpu_mode1_xi005_b5,0.6,10256.5078122,15619.467272218339,-5362.959460018339
measured_t0p003_nominal_cv,gpu_mode1_xi005_b5,0.7,9501.57986085,14552.54515302055,-5050.965292170549
measured_t0p003_nominal_cv,gpu_mode1_xi005_b5,0.8,8788.1024303,13568.055153769146,-4779.952723469147
measured_t0p003_nominal_cv,gpu_mode1_xi005_b5,0.9,8164.47309005,12655.29987390964,-4490.82678385964
measured_t0p003_nominal_cv,gpu_mode1_xi005_b5,1.0,7551.22395811,11806.70589973588,-4255.48194162588
