case_id,time_s,z_m,excess,analytical_excess
low_cpu,0.0,0.41499999,1000.0,999.8202497911731
low_cpu,0.0,0.42500001,1000.0,998.4099822632243
low_cpu,0.0,0.405,1000.0,1001.5802501259683
low_cpu,0.0,0.41499999,1000.0,999.8202497911731
low_cpu,0.0,0.42500001,1000.0,998.4099822632243
low_cpu,0.0,0.405,1000.0,1001.5802501259683
low_cpu,0.0,0.41499999,1000.0,999.8202497911731
low_cpu,0.0,0.42500001,1000.0,998.4099822632243
low_cpu,0.0,0.405,1000.0,1001.5802501259683
low_cpu,0.0,0.41499999,1000.0,999.8202497911731
low_cpu,0.0,0.42500001,1000.0,998.4099822632243
low_cpu,0.0,0.405,1000.0,1001.5802501259683
low_cpu,0.0,0.41499999,1000.0,999.8202497911731
low_cpu,0.0,0.42500001,1000.0,998.4099822632243
low_cpu,0.0,0.405,1000.0,1001.5802501259683
low_cpu,0.0,0.41499999,1000.0,999.8202497911731
low_cpu,0.0,0.42500001,1000.0,998.4099822632243
low_cpu,0.0,0.405,1000.0,1001.5802501259683
low_cpu,0.0,0.41499999,1000.0,999.8202497911731
low_cpu,0.0,0.42500001,1000.0,998.4099822632243
low_cpu,0.0,0.435,1000.0,1000.4397054441556
low_cpu,0.0,0.44499999,1000.0,1001.5608949873445
low_cpu,0.0,0.45500001,1000.0,999.2974738643435
low_cpu,0.0,0.465,1000.0,998.5085826393556
low_cpu,0.0,0.435,1000.0,1000.4397054441556
low_cpu,0.0,0.44499999,1000.0,1001.5608949873445
low_cpu,0.0,0.45500001,1000.0,999.2974738643435
low_cpu,0.0,0.465,1000.0,998.5085826393556
low_cpu,0.0,0.435,1000.0,1000.4397054441556
low_cpu,0.0,0.44499999,1000.0,1001.5608949873445
low_cpu,0.0,0.45500001,1000.0,999.2974738643435
low_cpu,0.0,0.465,1000.0,998.5085826393556
low_cpu,0.0,0.435,1000.0,1000.4397054441556
low_cpu,0.0,0.44499999,1000.0,1001.5608949873445
low_cpu,0.0,0.45500001,1000.0,999.2974738643435
low_cpu,0.0,0.465,1000.0,998.5085826393556
low_cpu,0.0,0.435,1000.0,1000.4397054441556
low_cpu,0.0,0.44499999,1000.0,1001.5608949873445
low_cpu,0.0,0.45500001,1000.0,999.2974738643435
low_cpu,0.0,0.465,1000.0,998.5085826393556
low_cpu,0.0,0.435,1000.0,1000.4397054441556
low_cpu,0.0,0.44499999,1000.0,1001.5608949873445
low_cpu,0.0,0.45500001,1000.0,999.2974738643435
low_cpu,0.0,0.465,1000.0,998.5085826393556
low_cpu,0.0,0.435,1000.0,1000.4397054441556
low_cpu,0.0,0.44499999,1000.0,1001.5608949873445
low_cpu,0.0,0.45500001,1000.0,999.2974738643435
low_cpu,0.0,0.465,1000.0,998.5085826393556
low_cpu,0.0,0.435,1000.0,1000.4397054441556
low_cpu,0.0,0.44499999,1000.0,1001.5608949873445
low_cpu,0.0,0.45500001,1000.0,999.2974738643435
low_cpu,0.0,0.465,1000.0,998.5085826393556
low_cpu,0.0,0.435,1000.0,1000.4397054441556
low_cpu,0.0,0.44499999,1000.0,1001.5608949873445
low_cpu,0.0,0.45500001,1000.0,999.2974738643435
low_cpu,0.0,0.465,1000.0,998.5085826393556
low_cpu,0.0,0.435,1000.0,1000.4397054441556
low_cpu,0.0,0.44499999,1000.0,1001.5608949873445
low_cpu,0.0,0.45500001,1000.0,999.2974738643435
low_cpu,0.0,0.465,1000.0,998.5085826393556
low_cpu,0.0,0.47499999,1000.0,1000.9627322278607
low_cpu,0.0,0.48500001,1000.0,1001.3807772021721
low_cpu,0.0,0.495,1000.0,998.7852629758751
low_cpu,0.0,0.47499999,1000.0,1000.9627322278607
low_cpu,0.0,0.48500001,1000.0,1001.3807772021721
low_cpu,0.0,0.495,1000.0,998.7852629758751
low_cpu,0.0,0.47499999,1000.0,1000.9627322278607
low_cpu,0.0,0.48500001,1000.0,1001.3807772021721
low_cpu,0.0,0.495,1000.0,998.7852629758751
low_cpu,0.0,0.47499999,1000.0,1000.9627322278607
low_cpu,0.0,0.48500001,1000.0,1001.3807772021721
low_cpu,0.0,0.495,1000.0,998.7852629758751
low_cpu,0.0,0.47499999,1000.0,1000.9627322278607
low_cpu,0.0,0.48500001,1000.0,1001.3807772021721
low_cpu,0.0,0.495,1000.0,998.7852629758751
low_cpu,0.0,0.47499999,1000.0,1000.9627322278607
