case,case_name,resolution,configured_dp,diag_index,time,bins,shell_width,targets,sink_volume,fallback,outer_population,outer_pressure_mean,outer_radius_mean,boundary_value,du_dr_R,flux_density,flux,storage_rate,lap_corr_max,flux_storage_residual,pop0,pop1,pop2,pop3,pmean0,pmean1,pmean2,pmean3,rmean0,rmean1,rmean2,rmean3,vol0,vol1,vol2,vol3,fv_boundary_flux_integral,shell_flux_ratio_to_fv
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,92,0.00502705,4.0,0.01,488.0,0.00048801,0.0,488.0,573.634,0.0472686,0.0,114727.0,779.658,24.4937,-24.4937,7385610.0,0.0,488.0,158.0,60.0,32.0,573.634,679.753,707.943,702.137,0.0472686,0.0341359,0.0243993,0.0152586,0.00048801,0.000158004,6.00026e-05,3.20014e-05,16.338562878529185,1.4991342985366012
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,93,0.00502705,4.0,0.01,488.0,0.00048801,0.0,488.0,573.634,0.0472686,0.0,114727.0,779.658,24.4937,-24.4937,7385610.0,0.0,488.0,158.0,60.0,32.0,573.634,679.753,707.943,702.137,0.0472686,0.0341359,0.0243993,0.0152586,0.00048801,0.000158004,6.00026e-05,3.20014e-05,16.338562878529185,1.4991342985366012
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,94,0.00512759,4.0,0.01,488.0,0.000488009,0.0,488.0,570.411,0.0472686,0.0,114082.0,775.278,24.3561,-24.3561,7344120.0,0.0,488.0,158.0,60.0,32.0,570.411,679.283,706.627,705.657,0.0472686,0.0341359,0.0243993,0.0152586,0.000488009,0.000158004,6.00026e-05,3.20014e-05,16.149296055681333,1.5081833855805442
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,95,0.00512759,4.0,0.01,488.0,0.000488009,0.0,488.0,570.411,0.0472686,0.0,114082.0,775.278,24.3561,-24.3561,7344120.0,0.0,488.0,158.0,60.0,32.0,570.411,679.283,706.627,705.657,0.0472686,0.0341359,0.0243993,0.0152586,0.000488009,0.000158004,6.00026e-05,3.20014e-05,16.149296055681333,1.5081833855805442
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,96,0.00522813,4.0,0.01,488.0,0.000488009,0.0,488.0,567.175,0.0472686,0.0,113435.0,770.88,24.2179,-24.2179,7302460.0,0.0,488.0,158.0,60.0,32.0,567.175,675.476,700.608,706.07,0.0472686,0.0341359,0.0243993,0.0152586,0.000488009,0.000158005,6.00026e-05,3.20014e-05,15.970317340769071,1.5164319833630655
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,97,0.00522813,4.0,0.01,488.0,0.000488009,0.0,488.0,567.175,0.0472686,0.0,113435.0,770.88,24.2179,-24.2179,7302460.0,0.0,488.0,158.0,60.0,32.0,567.175,675.476,700.608,706.07,0.0472686,0.0341359,0.0243993,0.0152586,0.000488009,0.000158005,6.00027e-05,3.20014e-05,15.970317340769071,1.5164319833630655
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,98,0.00532867,4.0,0.01,488.0,0.000488009,0.0,488.0,563.809,0.0472686,0.0,112762.0,766.305,24.0742,-24.0742,7259120.0,0.0,488.0,158.0,60.0,32.0,563.809,668.449,690.027,702.983,0.0472686,0.0341359,0.0243993,0.0152586,0.000488009,0.000158005,6.00027e-05,3.20014e-05,15.791338625856811,1.5245192678333674
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,99,0.00532867,4.0,0.01,488.0,0.000488009,0.0,488.0,563.809,0.0472686,0.0,112762.0,766.305,24.0742,-24.0742,7259120.0,0.0,488.0,158.0,60.0,32.0,563.809,668.449,690.027,702.983,0.0472686,0.0341359,0.0243993,0.0152586,0.000488009,0.000158005,6.00028e-05,3.20014e-05,15.791338625856811,1.5245192678333674
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,100,0.00542921,4.0,0.01,488.0,0.000488009,0.0,488.0,578.48,0.0472686,0.0,115696.0,786.246,24.7006,-24.7006,7448010.0,0.0,488.0,158.0,60.0,32.0,578.48,631.9,664.788,682.225,0.0472686,0.034136,0.0243993,0.0152586,0.000488009,0.000158005,6.00028e-05,3.20014e-05,15.612359910944548,1.5821182794206807
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,101,0.00542921,4.0,0.01,488.0,0.000488009,0.0,488.0,578.48,0.0472686,0.0,115696.0,786.246,24.7006,-24.7006,7448010.0,0.0,488.0,158.0,60.0,32.0,578.48,631.9,664.788,682.225,0.0472686,0.034136,0.0243993,0.0152586,0.000488009,0.000158005,6.00029e-05,3.20015e-05,15.612359910944548,1.5821182794206807
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,102,0.00552975,4.0,0.01,488.0,0.000488009,0.0,488.0,575.355,0.0472686,0.0,115071.0,781.998,24.5672,-24.5672,7407780.0,0.0,488.0,158.0,60.0,32.0,575.355,621.682,648.455,672.867,0.0472686,0.034136,0.0243993,0.0152586,0.000488009,0.000158005,6.0003e-05,3.20015e-05,15.433381196032288,1.5918222771764292
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,103,0.00552975,4.0,0.01,488.0,0.000488009,0.0,488.0,575.355,0.0472686,0.0,115071.0,781.998,24.5672,-24.5672,7407780.0,0.0,488.0,158.0,60.0,32.0,575.355,621.682,648.455,672.867,0.0472686,0.034136,0.0243993,0.0152586,0.000488009,0.000158005,6.00031e-05,3.20015e-05,15.433381196032288,1.5918222771764292
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,104,0.00563029,4.0,0.01,488.0,0.000488009,0.0,488.0,573.738,0.0472686,0.0,114748.0,779.8,24.4981,-24.4981,7386960.0,0.0,488.0,158.0,60.0,32.0,573.738,613.083,632.927,662.02,0.0472686,0.034136,0.0243993,0.0152586,0.000488009,0.000158005,6.00031e-05,3.20015e-05,15.254402481120028,1.6059691640049916
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,105,0.00563029,4.0,0.01,488.0,0.000488009,0.0,488.0,573.738,0.0472686,0.0,114748.0,779.8,24.4981,-24.4981,7386960.0,0.0,488.0,158.0,60.0,32.0,573.738,613.083,632.927,662.02,0.0472686,0.0341361,0.0243993,0.0152586,0.000488009,0.000158005,6.00032e-05,3.20016e-05,15.254402481120028,1.6059691640049916
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,106,0.00573083,4.0,0.01,488.0,0.000488008,0.0,488.0,573.584,0.0472686,0.0,114717.0,779.591,24.4916,-24.4916,7384990.0,0.0,488.0,158.0,60.0,32.0,573.584,606.911,619.643,650.863,0.0472686,0.0341361,0.0243993,0.0152586,0.000488008,0.000158006,6.00032e-05,3.20016e-05,15.075423766207765,1.6246044144310565
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,107,0.00573083,4.0,0.01,488.0,0.000488008,0.0,488.0,573.584,0.0472686,0.0,114717.0,779.591,24.4916,-24.4916,7384990.0,0.0,488.0,158.0,60.0,32.0,573.584,606.911,619.643,650.863,0.0472686,0.0341361,0.0243993,0.0152586,0.000488008,0.000158006,6.00033e-05,3.20016e-05,15.075423766207765,1.6246044144310565
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,108,0.00583138,4.0,0.01,488.0,0.000488008,0.0,488.0,574.796,0.0472686,0.0,114959.0,781.238,24.5433,-24.5433,7400600.0,0.0,488.0,158.0,60.0,32.0,574.796,603.848,610.033,640.913,0.0472686,0.0341361,0.0243993,0.0152586,0.000488008,0.000158006,6.00033e-05,3.20016e-05,14.89642724955342,1.6475964060936679
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,109,0.00583138,4.0,0.01,488.0,0.000488008,0.0,488.0,574.796,0.0472686,0.0,114959.0,781.238,24.5433,-24.5433,7400600.0,0.0,488.0,158.0,60.0,32.0,574.796,603.848,610.033,640.913,0.0472686,0.0341361,0.0243993,0.0152587,0.000488008,0.000158006,6.00034e-05,3.20017e-05,14.89642724955342,1.6475964060936679
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,110,0.00593192,4.0,0.01,488.0,0.000488007,0.0,488.0,577.225,0.0472686,0.0,115445.0,784.54,24.647,-24.647,7431880.0,0.0,488.0,158.0,60.0,32.0,577.225,604.374,605.359,633.832,0.0472686,0.0341361,0.0243993,0.0152587,0.000488007,0.000158006,6.00034e-05,3.20017e-05,14.717448534641159,1.6746788644775745
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,111,0.00593192,4.0,0.01,488.0,0.000488007,0.0,488.0,577.225,0.0472686,0.0,115445.0,784.54,24.647,-24.647,7431880.0,0.0,488.0,158.0,60.0,32.0,577.225,604.374,605.359,633.832,0.0472686,0.0341361,0.0243993,0.0152587,0.000488007,0.000158006,6.00034e-05,3.20017e-05,14.717448534641159,1.6746788644775745
