case,part,time,Idp,return_status,region,x,y,z,r,distance_to_top,distance_to_bottom,distance_to_lateral_surface,p_eff,q,MccPc,MccVoidRatio,MccPlasticVolStrain,MccEqPlasticStrain,MccPlasticMultiplier,MccReturnIterations,MccYieldResidual,MccSubstepCount,MccSubstepFailureCount,MccAdmissibilityFailureCount,MccFallbackUsed,Kplastic,PorePress,PorePressRate,DivVel,velocity
fixed_substeps4,32,0.016085,431,-3,interior,0.010002866,-4.8150286e-13,0.079974361,0.010002866,0.020025639000000012,0.079974361,0.019997134,42.56442433333333,68.69707636618,119.56026,0.80059546,-0.00032628179,0.0010919098,1.1803366e-08,15.0,1186.5183,4.0,1.0,0.0,0.0,0.0010919098,-314003.5786262,-16225169.0,0.024356926,0.0020139927355040483
fixed_substeps4,32,0.016085,444,-3,top_cap_zone,0.010010064,0.010010064,0.099939965,0.014156368269022675,6.003499999999995e-05,0.099939965,0.015843631730977324,42.02630666666666,68.69765832611282,120.00933,0.79999614,6.9188236e-06,0.001287997,1.8285018e-08,16.0,1905.2872,4.0,1.0,0.0,0.0,0.001287997,-468840.6652795,-46653204.0,0.070382565,0.004191379225923172
fixed_substeps4,32,0.016085,521,-1,edge,0.020045048,0.020045048,0.0999467,0.028347978740019684,5.330000000000612e-05,0.0999467,0.001652021259980315,19.7234994,52.54871905960601,116.94846,0.80415404,-0.0022870169,0.0035655536,1.5861097e-07,38.0,-0.41289502,4.0,1.0,0.0,0.0,0.0035655536,-489028.7738709,-65948792.0,0.09931048,0.005705228717881841
fixed_substeps4,32,0.016085,543,-1,edge,0.030068832,-3.2112664e-13,0.099944942,0.030068832,5.50580000000106e-05,0.099944942,-6.883200000000131e-05,20.144622,53.40014062300601,118.4468,0.80211669,-0.0011573453,0.0020499018,1.7916611e-07,41.0,-3.74945,4.0,1.0,0.0,0.0,0.0020499018,-498124.8973645,-76178664.0,0.11472487,0.006304010281148985
fixed_substeps4,32,0.016085,389,-1,edge,-2.4148028e-13,0.030068832,0.099944942,0.030068832,5.50580000000106e-05,0.099944942,-6.883200000000131e-05,20.144619700000003,53.40013779200055,118.4468,0.80211669,-0.0011573455,0.0020499018,1.7916611e-07,41.0,-3.749455,4.0,1.0,0.0,0.0,0.0020499018,-498124.907198,-76178672.0,0.11472488,0.006304010675714997
fixed_substeps4,33,0.016587,336,-3,bottom_cap_zone,3.2515909e-13,-0.01000234,0.0099855913,0.01000234,0.0900144087,0.0099855913,0.01999766,41.908307666666666,68.3961172485804,119.4259,0.80077595,-0.00042621829,0.001263873,3.1903408e-08,17.0,1629.4912,4.0,1.0,0.0,0.0,0.001263873,-170749.6512535,-24807010.0,0.037358705,0.0013339244262421037
fixed_substeps4,33,0.016587,270,-3,bottom_cap_zone,-0.01000234,-1.902889e-14,0.0099855913,0.01000234,0.0900144087,0.0099855913,0.01999766,41.90830833333333,68.39611612869265,119.4259,0.80077595,-0.00042621829,0.0012638728,3.1903397e-08,17.0,1629.491,4.0,1.0,0.0,0.0,0.0012638728,-170749.650841,-24807012.0,0.037358709,0.001333924440530229
fixed_substeps4,33,0.016587,347,-3,bottom_cap_zone,1.5875914e-13,-2.5008009e-13,0.0099856649,2.9621700820166905e-13,0.09001433510000001,0.0099856649,0.02999999999970378,49.693499333333335,70.77589000000002,119.69521,0.80040759,-0.00022604357,0.0010372539,5.9734901e-08,25.0,2072.7222,4.0,1.0,0.0,0.0,0.0010372539,-169776.1379299,-18043088.0,0.027203206,0.0013048302000000012
fixed_substeps4,33,0.016587,358,-3,bottom_cap_zone,3.6024726e-13,0.01000234,0.0099855913,0.01000234,0.0900144087,0.0099855913,0.01999766,41.90830166666667,68.3961140310057,119.4259,0.80077595,-0.00042621835,0.0012638728,3.1903411e-08,17.0,1629.4916,4.0,1.0,0.0,0.0,0.0012638728,-170749.6501547,-24807014.0,0.037358712,0.0013339244500556468
fixed_substeps4,33,0.016587,424,-3,bottom_cap_zone,0.01000234,2.2250193e-13,0.0099855913,0.01000234,0.0900144087,0.0099855913,0.01999766,41.90830166666667,68.39611408758637,119.4259,0.80077595,-0.0004262182,0.001263873,3.1903408e-08,17.0,1629.4913,4.0,1.0,0.0,0.0,0.001263873,-170749.6508486,-24807016.0,0.037358716,0.001333924636406198
fixed_substeps4,33,0.016587,191,-1,edge,-0.020046569,-0.020046569,0.0999448,0.028350129758848056,5.5200000000005245e-05,0.0999448,0.0016498702411519434,19.723499733333334,52.548717619955355,116.94845,0.80415404,-0.0022870169,0.0035655536,1.5837168e-07,37.0,-0.40229589,4.0,1.0,0.0,0.0,0.0035655536,-477368.426999,-65924928.0,0.099207193,0.005702352239179368
fixed_substeps4,33,0.016587,268,-3,top_cap_zone,-0.010010378,-0.010010378,0.099937908,0.01415681233208126,6.20919999999997e-05,0.099937908,0.01584318766791874,42.026302,68.69765496913882,120.00933,0.79999614,6.9187554e-06,0.0012879972,1.8197822e-08,13.0,1895.4939,4.0,1.0,0.0,0.0,0.0012879972,-466647.4442272,-46482316.0,0.070127256,0.004192003134039442
fixed_substeps4,33,0.016587,323,-1,edge,2.5714725e-13,-0.030071333,0.099942997,0.030071333,5.7002999999999915e-05,0.099942997,-7.133299999999981e-05,20.144617733333334,53.40013492995613,118.4468,0.80211669,-0.0011573456,0.0020499018,1.7968611e-07,41.0,-3.8640442,4.0,1.0,0.0,0.0,0.0020499018,-481662.64888,-76544704.0,0.115167,0.00631509451962083
fixed_substeps4,33,0.016587,343,-3,interior,1.7975989e-13,-0.010002913,0.079973347,0.010002913,0.020026653000000005,0.079973347,0.019997086999999997,42.613307999999996,68.71119472371234,119.55243,0.80060589,-0.00033209776,0.0011090818,1.1689473e-08,14.0,1174.304,4.0,1.0,0.0,0.0,0.0011090818,-324200.3838007,-15998064.0,0.02407668,0.0020289244733613706
fixed_substeps4,33,0.016587,422,-3,top_cap_zone,0.010010378,-0.010010378,0.099937908,0.01415681233208126,6.20919999999997e-05,0.099937908,0.01584318766791874,42.026302,68.69765489782759,120.00933,0.79999614,6.9188336e-06,0.0012879971,1.8197815e-08,13.0,1895.4933,4.0,1.0,0.0,0.0,0.0012879971,-466647.4420454,-46482316.0,0.070127256,0.004192003159309264
fixed_substeps4,33,0.016587,477,-1,edge,0.020046569,-0.020046569,0.0999448,0.028350129758848056,5.5200000000005245e-05,0.0999448,0.0016498702411519434,19.723499866666668,52.54871868761356,116.94846,0.80415404,-0.0022870169,0.0035655533,1.5837163e-07,37.0,-0.40229273,4.0,1.0,0.0,0.0,0.0035655533,-477368.4192596,-65924912.0,0.09920717,0.005702351708768063
fixed_substeps4,33,0.016587,169,-1,edge,-0.030071333,5.6311141e-13,0.099942997,0.030071333,5.7002999999999915e-05,0.099942997,-7.133299999999981e-05,20.144617733333334,53.40013551049433,118.4468,0.80211669,-0.0011573456,0.0020499018,1.7968614e-07,41.0,-3.8640478,4.0,1.0,0.0,0.0,0.0020499018,-481662.6511159,-76544712.0,0.11516701,0.006315094914332555
fixed_substeps4,33,0.016587,235,-1,edge,-0.020046569,0.020046569,0.0999448,0.028350129758848056,5.5200000000005245e-05,0.0999448,0.0016498702411519434,19.7235002,52.54871993587222,116.94846,0.80415404,-0.0022870169,0.0035655538,1.5837165e-07,37.0,-0.40229398,4.0,1.0,0.0,0.0,0.0035655538,-477368.4201354,-65924908.0,0.099207163,0.005702351841029584
fixed_substeps4,33,0.016587,277,-3,interior,-0.010002913,-5.0493588e-13,0.079973347,0.010002913,0.020026653000000005,0.079973347,0.019997086999999997,42.613309,68.71119325272497,119.55243,0.80060589,-0.00033209778,0.0011090818,1.1689469e-08,14.0,1174.3038,4.0,1.0,0.0,0.0,0.0011090818,-324200.383083,-15998063.0,0.024076678,0.002028924475325489
fixed_substeps4,33,0.016587,290,-3,top_cap_zone,-0.010010378,0.010010378,0.099937908,0.01415681233208126,6.20919999999997e-05,0.099937908,0.01584318766791874,42.02629733333334,68.69765025655691,120.00933,0.79999614,6.9188827e-06,0.0012879972,1.8197811e-08,13.0,1895.4932,4.0,1.0,0.0,0.0,0.0012879972,-466647.4421408,-46482312.0,0.070127249,0.004192003126607141
fixed_substeps4,33,0.016587,354,-3,interior,-4.4355023e-13,-4.9231279e-13,0.079972886,6.62652767088946e-13,0.020027114,0.079972886,0.029999999999337345,50.711091333333336,70.93731100000001,119.62135,0.80050504,-0.00028088028,0.0016329284,3.2235207e-08,18.0,1648.385,4.0,1.0,0.0,0.0,0.0016329284,-322833.7036183,-7465252.0,0.011265754,0.0020691
fixed_substeps4,33,0.016587,355,-3,top_cap_zone,-5.4507755e-13,1.932365e-13,0.089956746,5.78316418966514e-13,0.010043254000000001,0.089956746,0.029999999999421684,48.80030166666666,70.37960600000001,119.28724,0.8009544,-0.00052938471,0.0031314183,1.0432428e-07,26.0,3821.8669,4.0,1.0,0.0,0.0,0.0031314183,-409368.4780989,-29087576.0,0.043970551,0.0029656878000000005
fixed_substeps4,33,0.016587,365,-3,interior,-2.4133999e-13,0.010002913,0.079973347,0.010002913,0.020026653000000005,0.079973347,0.019997086999999997,42.613306666666666,68.71119683862436,119.55243,0.80060589,-0.00033209778,0.0011090819,1.1689479e-08,14.0,1174.3042,4.0,1.0,0.0,0.0,0.0011090819,-324200.3811618,-15998058.0,0.02407667,0.0020289244743434288
fixed_substeps4,33,0.016587,431,-3,interior,0.010002913,-5.1677889e-13,0.079973347,0.010002913,0.020026653000000005,0.079973347,0.019997086999999997,42.61330733333333,68.71119609087161,119.55243,0.80060589,-0.00033209776,0.0011090819,1.1689473e-08,14.0,1174.3037,4.0,1.0,0.0,0.0,0.0011090819,-324200.3818656,-15998062.0,0.024076676,0.0020289247750264437
fixed_substeps4,33,0.016587,444,-3,top_cap_zone,0.010010378,0.010010378,0.099937908,0.01415681233208126,6.20919999999997e-05,0.099937908,0.01584318766791874,42.02630666666666,68.69765832611282,120.00933,0.79999614,6.9188236e-06,0.001287997,1.819782e-08,13.0,1895.4935,4.0,1.0,0.0,0.0,0.001287997,-466647.4440908,-46482320.0,0.070127264,0.004192003550371145
fixed_substeps4,33,0.016587,521,-1,edge,0.020046569,0.020046569,0.0999448,0.028350129758848056,5.5200000000005245e-05,0.0999448,0.0016498702411519434,19.7234994,52.54871905960601,116.94846,0.80415404,-0.0022870169,0.0035655536,1.5837166e-07,37.0,-0.40229908,4.0,1.0,0.0,0.0,0.0035655536,-477368.4213084,-65924908.0,0.099207163,0.00570235181485032
fixed_substeps4,33,0.016587,543,-1,edge,0.030071333,-3.0597787e-13,0.099942997,0.030071333,5.7002999999999915e-05,0.099942997,-7.133299999999981e-05,20.144622,53.40014062300601,118.4468,0.80211669,-0.0011573453,0.0020499018,1.7968613e-07,41.0,-3.8640423,4.0,1.0,0.0,0.0,0.0020499018,-481662.6461893,-76544704.0,0.115167,0.00631509451962083
fixed_substeps4,33,0.016587,389,-1,edge,-2.4507756e-13,0.030071333,0.099942997,0.030071333,5.7002999999999915e-05,0.099942997,-7.133299999999981e-05,20.144619700000003,53.40013779200055,118.4468,0.80211669,-0.0011573455,0.0020499018,1.7968613e-07,41.0,-3.8640442,4.0,1.0,0.0,0.0,0.0020499018,-481662.6493292,-76544704.0,0.115167,0.006315094914332555
fixed_substeps4,34,0.01709,336,-3,bottom_cap_zone,3.4843106e-13,-0.010002448,0.0099849263,0.010002448,0.0900150737,0.0099849263,0.019997552,41.908307666666666,68.3961172485804,119.4259,0.80077595,-0.00042621829,0.001263873,6.4487949e-08,27.0,2248.3218,4.0,1.0,0.0,0.0,0.001263873,-183262.439313,-24954886.0,0.037630882,0.0013472344211681944
fixed_substeps4,34,0.01709,270,-3,bottom_cap_zone,-0.010002448,2.8736182e-14,0.0099849263,0.010002448,0.0900150737,0.0099849263,0.019997552,41.90830833333333,68.39611612869265,119.4259,0.80077595,-0.00042621829,0.0012638728,6.4487928e-08,27.0,2248.3213,4.0,1.0,0.0,0.0,0.0012638728,-183262.4372921,-24954892.0,0.03763089,0.0013472345326749381
fixed_substeps4,34,0.01709,346,-3,bottom_cap_zone,9.8140802e-14,1.8369094e-13,-6.0391908e-06,2.082642034899104e-13,0.1000060391908,-6.0391908e-06,0.029999999999791735,49.203386333333334,70.57370800000005,119.49902,0.80067027,-0.00037179768,0.001595327,6.2941623e-08,25.0,2186.874,4.0,1.0,0.0,0.0,0.001595327,-202121.8271903,-22354916.0,0.033685513,0.0005712422400000031
fixed_substeps4,34,0.01709,347,-3,bottom_cap_zone,1.6628884e-13,-2.2187257e-13,0.0099850055,2.772713754193723e-13,0.0900149945,0.0099850055,0.029999999999722728,49.693499333333335,70.77589000000002,119.69521,0.80040759,-0.00022604357,0.0010372539,6.0368386e-08,23.0,2096.5642,4.0,1.0,0.0,0.0,0.0010372539,-178870.8863911,-18131344.0,0.027320785,0.001317960200000001
fixed_substeps4,34,0.01709,358,-3,bottom_cap_zone,3.4779953e-13,0.010002448,0.0099849263,0.010002448,0.0900150737,0.0099849263,0.019997552,41.90830166666667,68.3961140310057,119.4259,0.80077595,-0.00042621835,0.0012638728,6.4487914e-08,27.0,2248.3206,4.0,1.0,0.0,0.0,0.0012638728,-183262.4368067,-24954896.0,0.037630897,0.001347234446755759
fixed_substeps4,34,0.01709,424,-3,bottom_cap_zone,0.010002448,2.448959e-13,0.0099849263,0.010002448,0.0900150737,0.0099849263,0.019997552,41.90830166666667,68.39611408758637,119.4259,0.80077595,-0.0004262182,0.001263873,6.4487921e-08,27.0,2248.3208,4.0,1.0,0.0,0.0,0.001263873,-183262.438908,-24954898.0,0.037630901,0.0013472345326749355
fixed_substeps4,34,0.01709,191,-1,edge,-0.020048087,-0.020048087,0.099942908,0.028352276535035737,5.709200000000858e-05,0.099942908,0.0016477234649642618,19.723499733333334,52.548717619955355,116.94845,0.80415404,-0.0022870169,0.0035655536,1.5810141e-07,37.0,-0.38420469,4.0,1.0,0.0,0.0,0.0035655536,-510463.1575438,-65787156.0,0.09907531,0.005698891950111488
fixed_substeps4,34,0.01709,268,-3,top_cap_zone,-0.01001069,-0.01001069,0.099935845,0.014157253566712718,6.415500000001018e-05,0.099935845,0.01584274643328728,42.026302,68.69765496913882,120.00933,0.79999614,6.9187554e-06,0.0012879972,1.811372e-08,14.0,1886.0527,4.0,1.0,0.0,0.0,0.0012879972,-489953.9426865,-46293916.0,0.069852099,0.004192799734351571
fixed_substeps4,34,0.01709,323,-1,edge,2.5302346e-13,-0.030073842,0.099941045,0.030073842,5.8954999999999425e-05,0.099941045,-7.384200000000105e-05,20.144617733333334,53.40013492995613,118.4468,0.80211669,-0.0011573456,0.0020499018,1.8016497e-07,41.0,-3.9692943,4.0,1.0,0.0,0.0,0.0020499018,-520194.2147958,-76734224.0,0.11557006,0.006325409270244325
fixed_substeps4,34,0.01709,343,-3,interior,2.1498894e-13,-0.010002958,0.079972319,0.010002958,0.020027681000000006,0.079972319,0.019997042,42.66032966666666,68.72462691818248,119.5447,0.8006162,-0.0003378421,0.0011260904,1.1585764e-08,12.0,1163.1821,4.0,1.0,0.0,0.0,0.0011260904,-332198.3747265,-15857923.0,0.023808237,0.002042549149307783
fixed_substeps4,34,0.01709,422,-3,top_cap_zone,0.01001069,-0.01001069,0.099935845,0.014157253566712718,6.415500000001018e-05,0.099935845,0.01584274643328728,42.026302,68.69765489782759,120.00933,0.79999614,6.9188336e-06,0.0012879971,1.811372e-08,14.0,1886.0529,4.0,1.0,0.0,0.0,0.0012879971,-489953.9384943,-46293932.0,0.069852121,0.004192799759572824
fixed_substeps4,34,0.01709,477,-1,edge,0.020048087,-0.020048087,0.099942908,0.028352276535035737,5.709200000000858e-05,0.099942908,0.0016477234649642618,19.723499866666668,52.54871868761356,116.94846,0.80415404,-0.0022870169,0.0035655533,1.5810137e-07,37.0,-0.38419896,4.0,1.0,0.0,0.0,0.0035655533,-510463.1433707,-65787156.0,0.09907531,0.0056988914204924995
fixed_substeps4,34,0.01709,169,-1,edge,-0.030073842,5.7605976e-13,0.099941045,0.030073842,5.8954999999999425e-05,0.099941045,-7.384200000000105e-05,20.144617733333334,53.40013551049433,118.4468,0.80211669,-0.0011573456,0.0020499018,1.8016502e-07,41.0,-3.9693,4.0,1.0,0.0,0.0,0.0020499018,-520194.2202484,-76734240.0,0.11557009,0.00632540978779059
fixed_substeps4,34,0.01709,235,-1,edge,-0.020048087,0.020048087,0.099942908,0.028352276535035737,5.709200000000858e-05,0.099942908,0.0016477234649642618,19.7235002,52.54871993587222,116.94846,0.80415404,-0.0022870169,0.0035655538,1.5810137e-07,37.0,-0.38420087,4.0,1.0,0.0,0.0,0.0035655538,-510463.1454529,-65787168.0,0.099075325,0.00569889128797722
fixed_substeps4,34,0.01709,277,-3,interior,-0.010002958,-5.2350425e-13,0.079972319,0.010002958,0.020027681000000006,0.079972319,0.019997042,42.660331,68.72462494569784,119.5447,0.8006162,-0.00033784212,0.0011260904,1.1585761e-08,12.0,1163.1821,4.0,1.0,0.0,0.0,0.0011260904,-332198.3736067,-15857918.0,0.02380823,0.0020425494517972006
fixed_substeps4,34,0.01709,290,-3,top_cap_zone,-0.01001069,0.01001069,0.099935845,0.014157253566712718,6.415500000001018e-05,0.099935845,0.01584274643328728,42.02629733333334,68.69765025655691,120.00933,0.79999614,6.9188827e-06,0.0012879972,1.8113713e-08,14.0,1886.0524,4.0,1.0,0.0,0.0,0.0012879972,-489953.9393938,-46293932.0,0.069852121,0.004192799726933555
fixed_substeps4,34,0.01709,354,-3,interior,-4.5447532e-13,-5.0159069e-13,0.079971835,6.768611650728519e-13,0.020028165,0.079971835,0.029999999999323138,50.711091333333336,70.93731100000001,119.62135,0.80050504,-0.00028088028,0.0016329284,3.1921882e-08,20.0,1631.2633,4.0,1.0,0.0,0.0,0.0016329284,-326567.6515569,-7408607.5,0.011035417,0.0020834494000000004
fixed_substeps4,34,0.01709,365,-3,interior,-2.3630691e-13,0.010002958,0.079972319,0.010002958,0.020027681000000006,0.079972319,0.019997042,42.66033033333333,68.72462602055958,119.5447,0.8006162,-0.00033784212,0.0011260905,1.1585762e-08,12.0,1163.182,4.0,1.0,0.0,0.0,0.0011260905,-332198.3703787,-15857924.0,0.023808239,0.002042549150199469
fixed_substeps4,34,0.01709,431,-3,interior,0.010002958,-5.5169449e-13,0.079972319,0.010002958,0.020027681000000006,0.079972319,0.019997042,42.66033033333333,68.72462619960223,119.5447,0.8006162,-0.0003378421,0.0011260905,1.1585763e-08,12.0,1163.1823,4.0,1.0,0.0,0.0,0.0011260905,-332198.371183,-15857918.0,0.02380823,0.002042549450565824
fixed_substeps4,34,0.01709,444,-3,top_cap_zone,0.01001069,0.01001069,0.099935845,0.014157253566712718,6.415500000001018e-05,0.099935845,0.01584274643328728,42.02630666666666,68.69765832611282,120.00933,0.79999614,6.9188236e-06,0.001287997,1.8113724e-08,14.0,1886.0529,4.0,1.0,0.0,0.0,0.001287997,-489953.9365187,-46293908.0,0.069852084,0.004192800230640335
fixed_substeps4,34,0.01709,521,-1,edge,0.020048087,0.020048087,0.099942908,0.028352276535035737,5.709200000000858e-05,0.099942908,0.0016477234649642618,19.7234994,52.54871905960601,116.94846,0.80415404,-0.0022870169,0.0035655536,1.5810139e-07,37.0,-0.38420278,4.0,1.0,0.0,0.0,0.0035655536,-510463.1494405,-65787164.0,0.099075317,0.005698891526416293
fixed_substeps4,34,0.01709,543,-1,edge,0.030073842,-2.8977501e-13,0.099941045,0.030073842,5.8954999999999425e-05,0.099941045,-7.384200000000105e-05,20.144622,53.40014062300601,118.4468,0.80211669,-0.0011573453,0.0020499018,1.8016502e-07,41.0,-3.9692953,4.0,1.0,0.0,0.0,0.0020499018,-520194.2113008,-76734224.0,0.11557007,0.006325409270244325
fixed_substeps4,34,0.01709,389,-1,edge,-2.4949362e-13,0.030073842,0.099941045,0.030073842,5.8954999999999425e-05,0.099941045,-7.384200000000105e-05,20.144619700000003,53.40013779200055,118.4468,0.80211669,-0.0011573455,0.0020499018,1.8016502e-07,41.0,-3.9692984,4.0,1.0,0.0,0.0,0.0020499018,-520194.2184618,-76734232.0,0.11557008,0.006325409665089432
fixed_substeps4,35,0.017593,336,-3,bottom_cap_zone,3.6635842e-13,-0.010002557,0.0099842548,0.010002557,0.09001574520000001,0.0099842548,0.019997442999999997,41.908307666666666,68.3961172485804,119.4259,0.80077595,-0.00042621829,0.001263873,6.5173822e-08,29.0,2274.4124,4.0,1.0,0.0,0.0,0.001263873,-184554.0309087,-25189992.0,0.03793662,0.001360789643302431
fixed_substeps4,35,0.017593,337,-3,interior,4.8172957e-13,-0.0099997269,0.019978486,0.0099997269,0.080021514,0.019978486,0.0200002731,42.53508433333334,68.72010662724604,119.63569,0.80049449,-0.00027023273,0.0008014738,3.6108247e-08,25.0,1212.7146,4.0,1.0,0.0,0.0,0.0008014738,-148364.6679541,-8423371.0,0.012608774,0.0018215677199531588
fixed_substeps4,35,0.017593,270,-3,bottom_cap_zone,-0.010002557,7.521599e-14,0.0099842548,0.010002557,0.09001574520000001,0.0099842548,0.019997442999999997,41.90830833333333,68.39611612869265,119.4259,0.80077595,-0.00042621829,0.0012638728,6.5173793e-08,30.0,2274.4111,4.0,1.0,0.0,0.0,0.0012638728,-184554.0304662,-25189996.0,0.037936628,0.0013607897565190061
fixed_substeps4,35,0.017593,271,-3,interior,-0.0099997269,5.2188728e-13,0.019978486,0.0099997269,0.080021514,0.019978486,0.0200002731,42.53507966666667,68.72010200470224,119.63569,0.80049449,-0.00027023279,0.00080147391,3.6108222e-08,25.0,1212.7142,4.0,1.0,0.0,0.0,0.00080147391,-148364.6671091,-8423369.0,0.012608769,0.0018215676190632558
fixed_substeps4,35,0.017593,346,-3,bottom_cap_zone,9.4986729e-14,2.0371298e-13,-6.3278235e-06,2.247697864629493e-13,0.10000632782350001,-6.3278235e-06,0.02999999999977523,49.24799266666667,70.58112800000004,119.49472,0.80067599,-0.00037499028,0.0016105539,6.3512829e-08,26.0,2208.2996,4.0,1.0,0.0,0.0,0.0016105539,-205304.1811281,-22461590.0,0.033865359,0.0005772133600000014
fixed_substeps4,35,0.017593,358,-3,bottom_cap_zone,3.2584406e-13,0.010002557,0.0099842548,0.010002557,0.09001574520000001,0.0099842548,0.019997442999999997,41.90830166666667,68.3961140310057,119.4259,0.80077595,-0.00042621835,0.0012638728,6.5173822e-08,30.0,2274.4126,4.0,1.0,0.0,0.0,0.0012638728,-184554.0292461,-25189992.0,0.03793662,0.0013607896610589203
fixed_substeps4,35,0.017593,359,-3,interior,1.4018716e-13,0.0099997269,0.019978486,0.0099997269,0.080021514,0.019978486,0.0200002731,42.53508,68.7201006597227,119.63569,0.80049449,-0.00027023276,0.0008014738,3.6108208e-08,25.0,1212.7137,4.0,1.0,0.0,0.0,0.0008014738,-148364.6663156,-8423369.0,0.012608769,0.0018215676179584707
