test,mode,frame,time,z,PorePress,ExcessPorePress,PorePressRate,LapPorePress,LapZ
hydrostatic,0,1,0.000500604,0.22499999,7602.750242487,-8.271578371932e-05,-0.15942921,0.026597718,-2.9504299e-06
hydrostatic,0,1,0.000500604,0.22499999,7602.750242487,-8.271578371932e-05,-0.15942921,0.026597718,-2.9504299e-06
hydrostatic,0,1,0.000500604,0.22499999,7602.750242487,-8.271578371932e-05,-0.15942921,0.026597718,-2.9504299e-06
hydrostatic,0,1,0.000500604,0.22499999,7602.750242487,-8.271578371932e-05,-0.15942921,0.026597718,-2.9504299e-06
hydrostatic,0,1,0.000500604,0.22499999,7602.750242487,-8.271578371932e-05,-0.15942921,0.026597718,-2.9504299e-06
hydrostatic,0,1,0.000500604,0.22499999,7602.750242487,-8.271578371932e-05,-0.15942921,0.026597718,-2.9504299e-06
hydrostatic,0,1,0.000500604,0.235,7504.6502398,-8.120631446218e-05,-0.15891673,0.019880962,-2.2649765e-06
hydrostatic,0,1,0.000500604,0.235,7504.6502398,-8.120631446218e-05,-0.15891673,0.019880962,-2.2649765e-06
hydrostatic,0,1,0.000500604,0.235,7504.6502398,-8.120631446218e-05,-0.15891673,0.019880962,-2.2649765e-06
hydrostatic,0,1,0.000500604,0.235,7504.6502398,-8.120631446218e-05,-0.15891673,0.019880962,-2.2649765e-06
hydrostatic,0,1,0.000500604,0.235,7504.6502398,-8.120631446218e-05,-0.15891673,0.019880962,-2.2649765e-06
hydrostatic,0,1,0.000500604,0.235,7504.6502398,-8.120631446218e-05,-0.15891673,0.019880962,-2.2649765e-06
hydrostatic,0,1,0.000500604,0.235,7504.6502398,-8.120631446218e-05,-0.15891673,0.019880962,-2.2649765e-06
hydrostatic,0,1,0.000500604,0.235,7504.6502398,-8.120631446218e-05,-0.15891673,0.019880962,-2.2649765e-06
hydrostatic,0,1,0.000500604,0.235,7504.6502398,-8.120631446218e-05,-0.15891673,0.019880962,-2.2649765e-06
hydrostatic,0,1,0.000500604,0.235,7504.6502398,-8.120631446218e-05,-0.15891673,0.019880962,-2.2649765e-06
hydrostatic,0,1,0.000500604,0.245,7406.550239712,-7.709812871326e-05,-0.15838973,-0.022942141,2.1010637e-06
hydrostatic,0,1,0.000500604,0.245,7406.550239712,-7.709812871326e-05,-0.15838973,-0.022942141,2.1010637e-06
hydrostatic,0,1,0.000500604,0.245,7406.550239712,-7.709812871326e-05,-0.15838973,-0.022942141,2.1010637e-06
hydrostatic,0,1,0.000500604,0.245,7406.550239712,-7.709812871326e-05,-0.15838973,-0.022942141,2.1010637e-06
hydrostatic,0,1,0.000500604,0.245,7406.550239712,-7.709812871326e-05,-0.15838973,-0.022942141,2.1010637e-06
hydrostatic,0,1,0.000500604,0.245,7406.550239712,-7.709812871326e-05,-0.15838973,-0.022942141,2.1010637e-06
hydrostatic,0,1,0.000500604,0.245,7406.550239712,-7.709812871326e-05,-0.15838973,-0.022942141,2.1010637e-06
hydrostatic,0,1,0.000500604,0.245,7406.550239712,-7.709812871326e-05,-0.15838973,-0.022942141,2.1010637e-06
hydrostatic,0,1,0.000500604,0.245,7406.550239712,-7.709812871326e-05,-0.15838973,-0.022942141,2.1010637e-06
hydrostatic,0,1,0.000500604,0.245,7406.550239712,-7.709812871326e-05,-0.15838973,-0.022942141,2.1010637e-06
hydrostatic,0,1,0.000500604,0.255,7308.450236462,-7.615285085194e-05,-0.15785076,-0.02293421,2.1010637e-06
hydrostatic,0,1,0.000500604,0.255,7308.450236462,-7.615285085194e-05,-0.15785076,-0.02293421,2.1010637e-06
hydrostatic,0,1,0.000500604,0.255,7308.450236462,-7.615285085194e-05,-0.15785076,-0.02293421,2.1010637e-06
hydrostatic,0,1,0.000500604,0.255,7308.450236462,-7.615285085194e-05,-0.15785076,-0.02293421,2.1010637e-06
hydrostatic,0,1,0.000500604,0.255,7308.450236462,-7.615285085194e-05,-0.15785076,-0.02293421,2.1010637e-06
hydrostatic,0,1,0.000500604,0.255,7308.450236462,-7.615285085194e-05,-0.15785076,-0.02293421,2.1010637e-06
hydrostatic,0,1,0.000500604,0.255,7308.450236462,-7.615285085194e-05,-0.15785076,-0.02293421,2.1010637e-06
hydrostatic,0,1,0.000500604,0.255,7308.450236462,-7.615285085194e-05,-0.15785076,-0.02293421,2.1010637e-06
hydrostatic,0,1,0.000500604,0.255,7308.450236462,-7.615285085194e-05,-0.15785076,-0.02293421,2.1010637e-06
hydrostatic,0,1,0.000500604,0.255,7308.450236462,-7.615285085194e-05,-0.15785076,-0.02293421,2.1010637e-06
hydrostatic,0,1,0.000500604,0.26499999,7210.350230907,-7.75111357143e-05,-0.15729836,-0.0096236654,7.4505806e-07
hydrostatic,0,1,0.000500604,0.26499999,7210.350230907,-7.75111357143e-05,-0.15729836,-0.0096236654,7.4505806e-07
hydrostatic,0,1,0.000500604,0.26499999,7210.350230907,-7.75111357143e-05,-0.15729836,-0.0096236654,7.4505806e-07
hydrostatic,0,1,0.000500604,0.26499999,7210.350230907,-7.75111357143e-05,-0.15729836,-0.0096236654,7.4505806e-07
hydrostatic,0,1,0.000500604,0.26499999,7210.350230907,-7.75111357143e-05,-0.15729836,-0.0096236654,7.4505806e-07
hydrostatic,0,1,0.000500604,0.26499999,7210.350230907,-7.75111357143e-05,-0.15729836,-0.0096236654,7.4505806e-07
hydrostatic,0,1,0.000500604,0.26499999,7210.350230907,-7.75111357143e-05,-0.15729836,-0.0096236654,7.4505806e-07
hydrostatic,0,1,0.000500604,0.26499999,7210.350230907,-7.75111357143e-05,-0.15729836,-0.0096236654,7.4505806e-07
hydrostatic,0,1,0.000500604,0.26499999,7210.350230907,-7.75111357143e-05,-0.15729836,-0.0096236654,7.4505806e-07
hydrostatic,0,1,0.000500604,0.26499999,7210.350230907,-7.75111357143e-05,-0.15729836,-0.0096236654,7.4505806e-07
hydrostatic,0,1,0.000500604,0.27500001,7112.250223425,-8.079700273811e-05,-0.15673624,0.038624138,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.27500001,7112.250223425,-8.079700273811e-05,-0.15673624,0.038624138,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.27500001,7112.250223425,-8.079700273811e-05,-0.15673624,0.038624138,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.27500001,7112.250223425,-8.079700273811e-05,-0.15673624,0.038624138,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.27500001,7112.250223425,-8.079700273811e-05,-0.15673624,0.038624138,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.27500001,7112.250223425,-8.079700273811e-05,-0.15673624,0.038624138,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.27500001,7112.250223425,-8.079700273811e-05,-0.15673624,0.038624138,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.27500001,7112.250223425,-8.079700273811e-05,-0.15673624,0.038624138,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.27500001,7112.250223425,-8.079700273811e-05,-0.15673624,0.038624138,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.27500001,7112.250223425,-8.079700273811e-05,-0.15673624,0.038624138,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.285,7014.150222282,-7.774432651786e-05,-0.15616307,-0.022909375,2.1010637e-06
hydrostatic,0,1,0.000500604,0.285,7014.150222282,-7.774432651786e-05,-0.15616307,-0.022909375,2.1010637e-06
hydrostatic,0,1,0.000500604,0.285,7014.150222282,-7.774432651786e-05,-0.15616307,-0.022909375,2.1010637e-06
hydrostatic,0,1,0.000500604,0.285,7014.150222282,-7.774432651786e-05,-0.15616307,-0.022909375,2.1010637e-06
hydrostatic,0,1,0.000500604,0.285,7014.150222282,-7.774432651786e-05,-0.15616307,-0.022909375,2.1010637e-06
hydrostatic,0,1,0.000500604,0.285,7014.150222282,-7.774432651786e-05,-0.15616307,-0.022909375,2.1010637e-06
hydrostatic,0,1,0.000500604,0.285,7014.150222282,-7.774432651786e-05,-0.15616307,-0.022909375,2.1010637e-06
hydrostatic,0,1,0.000500604,0.285,7014.150222282,-7.774432651786e-05,-0.15616307,-0.022909375,2.1010637e-06
hydrostatic,0,1,0.000500604,0.285,7014.150222282,-7.774432651786e-05,-0.15616307,-0.022909375,2.1010637e-06
hydrostatic,0,1,0.000500604,0.285,7014.150222282,-7.774432651786e-05,-0.15616307,-0.022909375,2.1010637e-06
hydrostatic,0,1,0.000500604,0.29499999,6916.050216319,-7.951127099659e-05,-0.15558013,0.026654357,-2.9504299e-06
hydrostatic,0,1,0.000500604,0.29499999,6916.050216319,-7.951127099659e-05,-0.15558013,0.026654357,-2.9504299e-06
hydrostatic,0,1,0.000500604,0.29499999,6916.050216319,-7.951127099659e-05,-0.15558013,0.026654357,-2.9504299e-06
hydrostatic,0,1,0.000500604,0.29499999,6916.050216319,-7.951127099659e-05,-0.15558013,0.026654357,-2.9504299e-06
hydrostatic,0,1,0.000500604,0.29499999,6916.050216319,-7.951127099659e-05,-0.15558013,0.026654357,-2.9504299e-06
hydrostatic,0,1,0.000500604,0.29499999,6916.050216319,-7.951127099659e-05,-0.15558013,0.026654357,-2.9504299e-06
hydrostatic,0,1,0.000500604,0.29499999,6916.050216319,-7.951127099659e-05,-0.15558013,0.026654357,-2.9504299e-06
hydrostatic,0,1,0.000500604,0.29499999,6916.050216319,-7.951127099659e-05,-0.15558013,0.026654357,-2.9504299e-06
hydrostatic,0,1,0.000500604,0.29499999,6916.050216319,-7.951127099659e-05,-0.15558013,0.026654357,-2.9504299e-06
hydrostatic,0,1,0.000500604,0.29499999,6916.050216319,-7.951127099659e-05,-0.15558013,0.026654357,-2.9504299e-06
hydrostatic,0,1,0.000500604,0.30500001,6817.95021431,-7.732357516943e-05,-0.15498683,0.019938789,-2.2649765e-06
hydrostatic,0,1,0.000500604,0.30500001,6817.95021431,-7.732357516943e-05,-0.15498683,0.019938789,-2.2649765e-06
hydrostatic,0,1,0.000500604,0.30500001,6817.95021431,-7.732357516943e-05,-0.15498683,0.019938789,-2.2649765e-06
hydrostatic,0,1,0.000500604,0.30500001,6817.95021431,-7.732357516943e-05,-0.15498683,0.019938789,-2.2649765e-06
hydrostatic,0,1,0.000500604,0.30500001,6817.95021431,-7.732357516943e-05,-0.15498683,0.019938789,-2.2649765e-06
hydrostatic,0,1,0.000500604,0.30500001,6817.95021431,-7.732357516943e-05,-0.15498683,0.019938789,-2.2649765e-06
hydrostatic,0,1,0.000500604,0.30500001,6817.95021431,-7.732357516943e-05,-0.15498683,0.019938789,-2.2649765e-06
hydrostatic,0,1,0.000500604,0.30500001,6817.95021431,-7.732357516943e-05,-0.15498683,0.019938789,-2.2649765e-06
hydrostatic,0,1,0.000500604,0.30500001,6817.95021431,-7.732357516943e-05,-0.15498683,0.019938789,-2.2649765e-06
hydrostatic,0,1,0.000500604,0.30500001,6817.95021431,-7.732357516943e-05,-0.15498683,0.019938789,-2.2649765e-06
hydrostatic,0,1,0.000500604,0.315,6719.850214906,-7.253138846863e-05,-0.15438479,-0.022883208,2.1010637e-06
hydrostatic,0,1,0.000500604,0.315,6719.850214906,-7.253138846863e-05,-0.15438479,-0.022883208,2.1010637e-06
hydrostatic,0,1,0.000500604,0.315,6719.850214906,-7.253138846863e-05,-0.15438479,-0.022883208,2.1010637e-06
hydrostatic,0,1,0.000500604,0.315,6719.850214906,-7.253138846863e-05,-0.15438479,-0.022883208,2.1010637e-06
hydrostatic,0,1,0.000500604,0.315,6719.850214906,-7.253138846863e-05,-0.15438479,-0.022883208,2.1010637e-06
hydrostatic,0,1,0.000500604,0.315,6719.850214906,-7.253138846863e-05,-0.15438479,-0.022883208,2.1010637e-06
hydrostatic,0,1,0.000500604,0.315,6719.850214906,-7.253138846863e-05,-0.15438479,-0.022883208,2.1010637e-06
hydrostatic,0,1,0.000500604,0.315,6719.850214906,-7.253138846863e-05,-0.15438479,-0.022883208,2.1010637e-06
hydrostatic,0,1,0.000500604,0.315,6719.850214906,-7.253138846863e-05,-0.15438479,-0.022883208,2.1010637e-06
hydrostatic,0,1,0.000500604,0.315,6719.850214906,-7.253138846863e-05,-0.15438479,-0.022883208,2.1010637e-06
hydrostatic,0,1,0.000500604,0.32499999,6621.750212345,-7.089591508702e-05,-0.15377343,-0.022874212,2.1010637e-06
hydrostatic,0,1,0.000500604,0.32499999,6621.750212345,-7.089591508702e-05,-0.15377343,-0.022874212,2.1010637e-06
hydrostatic,0,1,0.000500604,0.32499999,6621.750212345,-7.089591508702e-05,-0.15377343,-0.022874212,2.1010637e-06
hydrostatic,0,1,0.000500604,0.32499999,6621.750212345,-7.089591508702e-05,-0.15377343,-0.022874212,2.1010637e-06
hydrostatic,0,1,0.000500604,0.32499999,6621.750212345,-7.089591508702e-05,-0.15377343,-0.022874212,2.1010637e-06
hydrostatic,0,1,0.000500604,0.32499999,6621.750212345,-7.089591508702e-05,-0.15377343,-0.022874212,2.1010637e-06
hydrostatic,0,1,0.000500604,0.32499999,6621.750212345,-7.089591508702e-05,-0.15377343,-0.022874212,2.1010637e-06
hydrostatic,0,1,0.000500604,0.32499999,6621.750212345,-7.089591508702e-05,-0.15377343,-0.022874212,2.1010637e-06
hydrostatic,0,1,0.000500604,0.32499999,6621.750212345,-7.089591508702e-05,-0.15377343,-0.022874212,2.1010637e-06
hydrostatic,0,1,0.000500604,0.32499999,6621.750212345,-7.089591508702e-05,-0.15377343,-0.022874212,2.1010637e-06
hydrostatic,0,1,0.000500604,0.33500001,6523.650207485,-7.15602600394e-05,-0.15315366,-0.0095626758,7.4505806e-07
hydrostatic,0,1,0.000500604,0.33500001,6523.650207485,-7.15602600394e-05,-0.15315366,-0.0095626758,7.4505806e-07
hydrostatic,0,1,0.000500604,0.33500001,6523.650207485,-7.15602600394e-05,-0.15315366,-0.0095626758,7.4505806e-07
hydrostatic,0,1,0.000500604,0.33500001,6523.650207485,-7.15602600394e-05,-0.15315366,-0.0095626758,7.4505806e-07
hydrostatic,0,1,0.000500604,0.33500001,6523.650207485,-7.15602600394e-05,-0.15315366,-0.0095626758,7.4505806e-07
hydrostatic,0,1,0.000500604,0.33500001,6523.650207485,-7.15602600394e-05,-0.15315366,-0.0095626758,7.4505806e-07
hydrostatic,0,1,0.000500604,0.33500001,6523.650207485,-7.15602600394e-05,-0.15315366,-0.0095626758,7.4505806e-07
hydrostatic,0,1,0.000500604,0.33500001,6523.650207485,-7.15602600394e-05,-0.15315366,-0.0095626758,7.4505806e-07
hydrostatic,0,1,0.000500604,0.33500001,6523.650207485,-7.15602600394e-05,-0.15315366,-0.0095626758,7.4505806e-07
hydrostatic,0,1,0.000500604,0.33500001,6523.650207485,-7.15602600394e-05,-0.15315366,-0.0095626758,7.4505806e-07
hydrostatic,0,1,0.000500604,0.345,6425.550200721,-7.412746708724e-05,-0.15252243,0.038686141,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.345,6425.550200721,-7.412746708724e-05,-0.15252243,0.038686141,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.345,6425.550200721,-7.412746708724e-05,-0.15252243,0.038686141,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.345,6425.550200721,-7.412746708724e-05,-0.15252243,0.038686141,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.345,6425.550200721,-7.412746708724e-05,-0.15252243,0.038686141,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.345,6425.550200721,-7.412746708724e-05,-0.15252243,0.038686141,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.345,6425.550200721,-7.412746708724e-05,-0.15252243,0.038686141,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.345,6425.550200721,-7.412746708724e-05,-0.15252243,0.038686141,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.345,6425.550200721,-7.412746708724e-05,-0.15252243,0.038686141,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.345,6425.550200721,-7.412746708724e-05,-0.15252243,0.038686141,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.35499999,6327.450200155,-7.049727355479e-05,-0.1518822,-0.022846382,2.1010637e-06
hydrostatic,0,1,0.000500604,0.35499999,6327.450200155,-7.049727355479e-05,-0.1518822,-0.022846382,2.1010637e-06
hydrostatic,0,1,0.000500604,0.35499999,6327.450200155,-7.049727355479e-05,-0.1518822,-0.022846382,2.1010637e-06
hydrostatic,0,1,0.000500604,0.35499999,6327.450200155,-7.049727355479e-05,-0.1518822,-0.022846382,2.1010637e-06
hydrostatic,0,1,0.000500604,0.35499999,6327.450200155,-7.049727355479e-05,-0.1518822,-0.022846382,2.1010637e-06
hydrostatic,0,1,0.000500604,0.35499999,6327.450200155,-7.049727355479e-05,-0.1518822,-0.022846382,2.1010637e-06
hydrostatic,0,1,0.000500604,0.35499999,6327.450200155,-7.049727355479e-05,-0.1518822,-0.022846382,2.1010637e-06
hydrostatic,0,1,0.000500604,0.35499999,6327.450200155,-7.049727355479e-05,-0.1518822,-0.022846382,2.1010637e-06
hydrostatic,0,1,0.000500604,0.35499999,6327.450200155,-7.049727355479e-05,-0.1518822,-0.022846382,2.1010637e-06
hydrostatic,0,1,0.000500604,0.35499999,6327.450200155,-7.049727355479e-05,-0.1518822,-0.022846382,2.1010637e-06
hydrostatic,0,1,0.000500604,0.36500001,6229.350195859,-7.059773724905e-05,-0.1512319,-0.022836814,2.1010637e-06
hydrostatic,0,1,0.000500604,0.36500001,6229.350195859,-7.059773724905e-05,-0.1512319,-0.022836814,2.1010637e-06
hydrostatic,0,1,0.000500604,0.36500001,6229.350195859,-7.059773724905e-05,-0.1512319,-0.022836814,2.1010637e-06
hydrostatic,0,1,0.000500604,0.36500001,6229.350195859,-7.059773724905e-05,-0.1512319,-0.022836814,2.1010637e-06
hydrostatic,0,1,0.000500604,0.36500001,6229.350195859,-7.059773724905e-05,-0.1512319,-0.022836814,2.1010637e-06
hydrostatic,0,1,0.000500604,0.36500001,6229.350195859,-7.059773724905e-05,-0.1512319,-0.022836814,2.1010637e-06
hydrostatic,0,1,0.000500604,0.36500001,6229.350195859,-7.059773724905e-05,-0.1512319,-0.022836814,2.1010637e-06
hydrostatic,0,1,0.000500604,0.36500001,6229.350195859,-7.059773724905e-05,-0.1512319,-0.022836814,2.1010637e-06
hydrostatic,0,1,0.000500604,0.36500001,6229.350195859,-7.059773724905e-05,-0.1512319,-0.022836814,2.1010637e-06
hydrostatic,0,1,0.000500604,0.36500001,6229.350195859,-7.059773724905e-05,-0.1512319,-0.022836814,2.1010637e-06
hydrostatic,0,1,0.000500604,0.375,6131.250189345,-7.29151743144e-05,-0.15056869,-0.0095246378,7.4505806e-07
hydrostatic,0,1,0.000500604,0.375,6131.250189345,-7.29151743144e-05,-0.15056869,-0.0095246378,7.4505806e-07
hydrostatic,0,1,0.000500604,0.375,6131.250189345,-7.29151743144e-05,-0.15056869,-0.0095246378,7.4505806e-07
hydrostatic,0,1,0.000500604,0.375,6131.250189345,-7.29151743144e-05,-0.15056869,-0.0095246378,7.4505806e-07
hydrostatic,0,1,0.000500604,0.375,6131.250189345,-7.29151743144e-05,-0.15056869,-0.0095246378,7.4505806e-07
hydrostatic,0,1,0.000500604,0.375,6131.250189345,-7.29151743144e-05,-0.15056869,-0.0095246378,7.4505806e-07
hydrostatic,0,1,0.000500604,0.375,6131.250189345,-7.29151743144e-05,-0.15056869,-0.0095246378,7.4505806e-07
hydrostatic,0,1,0.000500604,0.375,6131.250189345,-7.29151743144e-05,-0.15056869,-0.0095246378,7.4505806e-07
hydrostatic,0,1,0.000500604,0.375,6131.250189345,-7.29151743144e-05,-0.15056869,-0.0095246378,7.4505806e-07
hydrostatic,0,1,0.000500604,0.375,6131.250189345,-7.29151743144e-05,-0.15056869,-0.0095246378,7.4505806e-07
hydrostatic,0,1,0.000500604,0.38499999,6033.150180904,-7.715985429968e-05,-0.14989401,0.038724821,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.38499999,6033.150180904,-7.715985429968e-05,-0.14989401,0.038724821,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.38499999,6033.150180904,-7.715985429968e-05,-0.14989401,0.038724821,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.38499999,6033.150180904,-7.715985429968e-05,-0.14989401,0.038724821,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.38499999,6033.150180904,-7.715985429968e-05,-0.14989401,0.038724821,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.38499999,6033.150180904,-7.715985429968e-05,-0.14989401,0.038724821,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.38499999,6033.150180904,-7.715985429968e-05,-0.14989401,0.038724821,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.38499999,6033.150180904,-7.715985429968e-05,-0.14989401,0.038724821,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.38499999,6033.150180904,-7.715985429968e-05,-0.14989401,0.038724821,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.38499999,6033.150180904,-7.715985429968e-05,-0.14989401,0.038724821,-4.1723251e-06
hydrostatic,0,1,0.000500604,0.39500001,5935.050178813,-7.505469784519e-05,-0.14920524,-0.022806991,2.1010637e-06
hydrostatic,0,1,0.000500604,0.39500001,5935.050178813,-7.505469784519e-05,-0.14920524,-0.022806991,2.1010637e-06
hydrostatic,0,1,0.000500604,0.39500001,5935.050178813,-7.505469784519e-05,-0.14920524,-0.022806991,2.1010637e-06
hydrostatic,0,1,0.000500604,0.39500001,5935.050178813,-7.505469784519e-05,-0.14920524,-0.022806991,2.1010637e-06
hydrostatic,0,1,0.000500604,0.39500001,5935.050178813,-7.505469784519e-05,-0.14920524,-0.022806991,2.1010637e-06
hydrostatic,0,1,0.000500604,0.39500001,5935.050178813,-7.505469784519e-05,-0.14920524,-0.022806991,2.1010637e-06
hydrostatic,0,1,0.000500604,0.39500001,5935.050178813,-7.505469784519e-05,-0.14920524,-0.022806991,2.1010637e-06
hydrostatic,0,1,0.000500604,0.39500001,5935.050178813,-7.505469784519e-05,-0.14920524,-0.022806991,2.1010637e-06
hydrostatic,0,1,0.000500604,0.39500001,5935.050178813,-7.505469784519e-05,-0.14920524,-0.022806991,2.1010637e-06
hydrostatic,0,1,0.000500604,0.39500001,5935.050178813,-7.505469784519e-05,-0.14920524,-0.022806991,2.1010637e-06
hydrostatic,0,1,0.000500604,0.405,5836.950171913,-7.77590130383e-05,-0.14850165,0.026758518,-2.9504299e-06
hydrostatic,0,1,0.000500604,0.405,5836.950171913,-7.77590130383e-05,-0.14850165,0.026758518,-2.9504299e-06
hydrostatic,0,1,0.000500604,0.405,5836.950171913,-7.77590130383e-05,-0.14850165,0.026758518,-2.9504299e-06
hydrostatic,0,1,0.000500604,0.405,5836.950171913,-7.77590130383e-05,-0.14850165,0.026758518,-2.9504299e-06
hydrostatic,0,1,0.000500604,0.405,5836.950171913,-7.77590130383e-05,-0.14850165,0.026758518,-2.9504299e-06
hydrostatic,0,1,0.000500604,0.405,5836.950171913,-7.77590130383e-05,-0.14850165,0.026758518,-2.9504299e-06
hydrostatic,0,1,0.000500604,0.405,5836.950171913,-7.77590130383e-05,-0.14850165,0.026758518,-2.9504299e-06
hydrostatic,0,1,0.000500604,0.405,5836.950171913,-7.77590130383e-05,-0.14850165,0.026758518,-2.9504299e-06
hydrostatic,0,1,0.000500604,0.405,5836.950171913,-7.77590130383e-05,-0.14850165,0.026758518,-2.9504299e-06
hydrostatic,0,1,0.000500604,0.405,5836.950171913,-7.77590130383e-05,-0.14850165,0.026758518,-2.9504299e-06
hydrostatic,0,1,0.000500604,0.41499999,5738.850168978,-7.649820599909e-05,-0.14778075,0.020044828,-2.2649765e-06
