case,part,time,idp,trial_state_available,trial_p,trial_q,trial_pc,trial_yield_function,newton_initial_residual,line_search_step_residual_trace_available,line_search_backtracks,line_search_reject_reason,line_search_min_alpha
adaptive_line,11,0.005529,413,0,nan,nan,nan,nan,nan,0,59.0,1.0,2.3283064e-10
adaptive_line,11,0.005529,281,0,nan,nan,nan,nan,nan,0,59.0,1.0,2.3283064e-10
adaptive_line,11,0.005529,435,0,nan,nan,nan,nan,nan,0,59.0,1.0,2.3283064e-10
adaptive_line,11,0.005529,342,0,nan,nan,nan,nan,nan,0,58.0,1.0,9.3132257e-10
adaptive_line,11,0.005529,276,0,nan,nan,nan,nan,nan,0,58.0,1.0,2.3283064e-10
adaptive_line,11,0.005529,364,0,nan,nan,nan,nan,nan,0,58.0,1.0,2.3283064e-10
adaptive_line,11,0.005529,430,0,nan,nan,nan,nan,nan,0,58.0,1.0,9.3132257e-10
adaptive_line,12,0.006032,259,0,nan,nan,nan,nan,nan,0,60.0,1.0,2.3283064e-10
adaptive_line,12,0.006032,260,0,nan,nan,nan,nan,nan,0,57.0,4.0,4.6566129e-10
adaptive_line,12,0.006032,337,0,nan,nan,nan,nan,nan,0,57.0,4.0,4.6566129e-10
adaptive_line,12,0.006032,413,0,nan,nan,nan,nan,nan,0,60.0,1.0,9.3132257e-10
adaptive_line,12,0.006032,414,0,nan,nan,nan,nan,nan,0,57.0,4.0,2.3283064e-10
adaptive_line,12,0.006032,271,0,nan,nan,nan,nan,nan,0,57.0,4.0,2.3283064e-10
adaptive_line,12,0.006032,281,0,nan,nan,nan,nan,nan,0,60.0,1.0,4.6566129e-10
adaptive_line,12,0.006032,282,0,nan,nan,nan,nan,nan,0,57.0,4.0,2.3283064e-10
adaptive_line,12,0.006032,359,0,nan,nan,nan,nan,nan,0,57.0,4.0,4.6566129e-10
adaptive_line,12,0.006032,425,0,nan,nan,nan,nan,nan,0,57.0,4.0,4.6566129e-10
adaptive_line,12,0.006032,435,0,nan,nan,nan,nan,nan,0,60.0,1.0,1.8626451e-09
adaptive_line,12,0.006032,436,0,nan,nan,nan,nan,nan,0,57.0,4.0,1.8626451e-09
adaptive_line,13,0.006535,182,0,nan,nan,nan,nan,nan,0,44.0,4.0,2.3283064e-10
adaptive_line,13,0.006535,258,0,nan,nan,nan,nan,nan,0,60.0,1.0,2.3283064e-10
adaptive_line,13,0.006535,337,0,nan,nan,nan,nan,nan,0,57.0,4.0,2.3283064e-10
adaptive_line,13,0.006535,412,0,nan,nan,nan,nan,nan,0,60.0,1.0,2.3283064e-10
adaptive_line,13,0.006535,468,0,nan,nan,nan,nan,nan,0,44.0,4.0,4.6566129e-10
adaptive_line,13,0.006535,226,0,nan,nan,nan,nan,nan,0,44.0,4.0,4.6566129e-10
adaptive_line,13,0.006535,271,0,nan,nan,nan,nan,nan,0,57.0,4.0,4.6566129e-10
adaptive_line,13,0.006535,280,0,nan,nan,nan,nan,nan,0,60.0,1.0,4.6566129e-10
adaptive_line,13,0.006535,359,0,nan,nan,nan,nan,nan,0,57.0,4.0,2.3283064e-10
adaptive_line,13,0.006535,425,0,nan,nan,nan,nan,nan,0,57.0,4.0,2.9802322e-08
adaptive_line,13,0.006535,434,0,nan,nan,nan,nan,nan,0,60.0,1.0,2.3283064e-10
adaptive_line,13,0.006535,512,0,nan,nan,nan,nan,nan,0,44.0,4.0,9.3132257e-10
adaptive_line,13,0.006535,265,0,nan,nan,nan,nan,nan,0,61.0,1.0,2.3283064e-10
adaptive_line,13,0.006535,419,0,nan,nan,nan,nan,nan,0,61.0,1.0,2.3283064e-10
adaptive_line,13,0.006535,287,0,nan,nan,nan,nan,nan,0,61.0,1.0,3.7252903e-09
adaptive_line,13,0.006535,441,0,nan,nan,nan,nan,nan,0,61.0,1.0,1.8626451e-09
adaptive_line,14,0.007037,337,0,nan,nan,nan,nan,nan,0,57.0,4.0,2.3283064e-10
adaptive_line,14,0.007037,271,0,nan,nan,nan,nan,nan,0,57.0,4.0,4.6566129e-10
adaptive_line,14,0.007037,359,0,nan,nan,nan,nan,nan,0,57.0,4.0,1.8626451e-09
adaptive_line,14,0.007037,425,0,nan,nan,nan,nan,nan,0,57.0,4.0,4.6566129e-10
adaptive_line,14,0.007037,265,0,nan,nan,nan,nan,nan,0,60.0,1.0,2.3283064e-10
adaptive_line,14,0.007037,419,0,nan,nan,nan,nan,nan,0,60.0,1.0,2.3283064e-10
adaptive_line,14,0.007037,287,0,nan,nan,nan,nan,nan,0,60.0,1.0,1.8626451e-09
adaptive_line,14,0.007037,354,0,nan,nan,nan,nan,nan,0,71.0,1.0,2.3283064e-10
adaptive_line,14,0.007037,441,0,nan,nan,nan,nan,nan,0,60.0,1.0,2.3283064e-10
adaptive_line,15,0.00754,260,0,nan,nan,nan,nan,nan,0,57.0,4.0,4.6566129e-10
adaptive_line,15,0.00754,337,0,nan,nan,nan,nan,nan,0,58.0,4.0,2.3283064e-10
adaptive_line,15,0.00754,414,0,nan,nan,nan,nan,nan,0,57.0,4.0,4.6566129e-10
adaptive_line,15,0.00754,271,0,nan,nan,nan,nan,nan,0,58.0,4.0,4.6566129e-10
adaptive_line,15,0.00754,282,0,nan,nan,nan,nan,nan,0,57.0,4.0,7.4505806e-09
adaptive_line,15,0.00754,347,0,nan,nan,nan,nan,nan,0,69.0,1.0,4.6566129e-10
adaptive_line,15,0.00754,359,0,nan,nan,nan,nan,nan,0,58.0,4.0,4.6566129e-10
adaptive_line,15,0.00754,425,0,nan,nan,nan,nan,nan,0,58.0,4.0,4.6566129e-10
adaptive_line,15,0.00754,436,0,nan,nan,nan,nan,nan,0,57.0,4.0,4.6566129e-10
adaptive_line,15,0.00754,323,0,nan,nan,nan,nan,nan,0,42.0,4.0,0.0625
adaptive_line,15,0.00754,169,0,nan,nan,nan,nan,nan,0,42.0,4.0,0.0625
adaptive_line,15,0.00754,354,0,nan,nan,nan,nan,nan,0,70.0,1.0,2.3283064e-10
adaptive_line,15,0.00754,543,0,nan,nan,nan,nan,nan,0,42.0,4.0,0.0625
adaptive_line,15,0.00754,389,0,nan,nan,nan,nan,nan,0,42.0,4.0,0.0625
adaptive_line,16,0.008043,337,0,nan,nan,nan,nan,nan,0,58.0,4.0,9.3132257e-10
adaptive_line,16,0.008043,271,0,nan,nan,nan,nan,nan,0,58.0,4.0,2.3283064e-10
adaptive_line,16,0.008043,347,0,nan,nan,nan,nan,nan,0,69.0,1.0,2.3283064e-10
adaptive_line,16,0.008043,359,0,nan,nan,nan,nan,nan,0,58.0,4.0,4.6566129e-10
adaptive_line,16,0.008043,425,0,nan,nan,nan,nan,nan,0,58.0,4.0,4.6566129e-10
adaptive_line,16,0.008043,323,0,nan,nan,nan,nan,nan,0,44.0,4.0,0.03125
adaptive_line,16,0.008043,345,0,nan,nan,nan,nan,nan,0,77.0,1.0,4.6566129e-10
adaptive_line,16,0.008043,169,0,nan,nan,nan,nan,nan,0,44.0,4.0,0.03125
adaptive_line,16,0.008043,279,0,nan,nan,nan,nan,nan,0,77.0,1.0,1.8626451e-09
adaptive_line,16,0.008043,367,0,nan,nan,nan,nan,nan,0,77.0,1.0,2.3283064e-10
adaptive_line,16,0.008043,433,0,nan,nan,nan,nan,nan,0,77.0,1.0,2.3283064e-10
adaptive_line,16,0.008043,543,0,nan,nan,nan,nan,nan,0,44.0,4.0,0.03125
adaptive_line,16,0.008043,389,0,nan,nan,nan,nan,nan,0,44.0,4.0,0.03125
adaptive_line,17,0.008545,347,0,nan,nan,nan,nan,nan,0,69.0,1.0,2.3283064e-10
adaptive_line,17,0.008545,323,0,nan,nan,nan,nan,nan,0,44.0,4.0,0.03125
adaptive_line,17,0.008545,345,0,nan,nan,nan,nan,nan,0,77.0,1.0,3.7252903e-09
adaptive_line,17,0.008545,169,0,nan,nan,nan,nan,nan,0,44.0,4.0,0.03125
adaptive_line,17,0.008545,279,0,nan,nan,nan,nan,nan,0,77.0,1.0,2.3283064e-10
adaptive_line,17,0.008545,367,0,nan,nan,nan,nan,nan,0,77.0,1.0,4.6566129e-10
adaptive_line,17,0.008545,433,0,nan,nan,nan,nan,nan,0,77.0,1.0,4.6566129e-10
adaptive_line,17,0.008545,543,0,nan,nan,nan,nan,nan,0,44.0,4.0,0.03125
adaptive_line,17,0.008545,389,0,nan,nan,nan,nan,nan,0,44.0,4.0,0.03125
adaptive_line,18,0.009048,336,0,nan,nan,nan,nan,nan,0,57.0,1.0,2.3283064e-10
adaptive_line,18,0.009048,270,0,nan,nan,nan,nan,nan,0,57.0,1.0,9.3132257e-10
adaptive_line,18,0.009048,347,0,nan,nan,nan,nan,nan,0,69.0,1.0,4.6566129e-10
adaptive_line,18,0.009048,358,0,nan,nan,nan,nan,nan,0,57.0,1.0,4.6566129e-10
adaptive_line,18,0.009048,424,0,nan,nan,nan,nan,nan,0,57.0,1.0,4.6566129e-10
adaptive_line,18,0.009048,323,0,nan,nan,nan,nan,nan,0,45.0,4.0,0.03125
adaptive_line,18,0.009048,345,0,nan,nan,nan,nan,nan,0,76.0,1.0,2.3283064e-10
adaptive_line,18,0.009048,169,0,nan,nan,nan,nan,nan,0,45.0,4.0,0.03125
adaptive_line,18,0.009048,279,0,nan,nan,nan,nan,nan,0,76.0,1.0,4.6566129e-10
adaptive_line,18,0.009048,367,0,nan,nan,nan,nan,nan,0,76.0,1.0,4.6566129e-10
adaptive_line,18,0.009048,433,0,nan,nan,nan,nan,nan,0,76.0,1.0,2.3283064e-10
adaptive_line,18,0.009048,543,0,nan,nan,nan,nan,nan,0,45.0,4.0,0.03125
adaptive_line,18,0.009048,389,0,nan,nan,nan,nan,nan,0,45.0,4.0,0.03125
adaptive_line,19,0.00955,336,0,nan,nan,nan,nan,nan,0,57.0,1.0,2.3283064e-10
adaptive_line,19,0.00955,270,0,nan,nan,nan,nan,nan,0,57.0,1.0,4.6566129e-10
adaptive_line,19,0.00955,358,0,nan,nan,nan,nan,nan,0,57.0,1.0,9.3132257e-10
adaptive_line,19,0.00955,424,0,nan,nan,nan,nan,nan,0,57.0,1.0,1.8626451e-09
adaptive_line,19,0.00955,265,0,nan,nan,nan,nan,nan,0,59.0,1.0,4.6566129e-10
adaptive_line,19,0.00955,323,0,nan,nan,nan,nan,nan,0,45.0,6.0,0.03125
adaptive_line,19,0.00955,419,0,nan,nan,nan,nan,nan,0,59.0,1.0,3.7252903e-09
adaptive_line,19,0.00955,169,0,nan,nan,nan,nan,nan,0,45.0,6.0,0.03125
adaptive_line,19,0.00955,287,0,nan,nan,nan,nan,nan,0,59.0,1.0,4.6566129e-10
adaptive_line,19,0.00955,354,0,nan,nan,nan,nan,nan,0,66.0,1.0,3.7252903e-09
adaptive_line,19,0.00955,441,0,nan,nan,nan,nan,nan,0,59.0,1.0,9.3132257e-10
adaptive_line,19,0.00955,543,0,nan,nan,nan,nan,nan,0,45.0,6.0,0.03125
adaptive_line,19,0.00955,389,0,nan,nan,nan,nan,nan,0,45.0,6.0,0.03125
adaptive_line,20,0.010053,265,0,nan,nan,nan,nan,nan,0,60.0,1.0,3.7252903e-09
adaptive_line,20,0.010053,323,0,nan,nan,nan,nan,nan,0,40.0,4.0,0.0625
adaptive_line,20,0.010053,419,0,nan,nan,nan,nan,nan,0,60.0,1.0,4.6566129e-10
adaptive_line,20,0.010053,169,0,nan,nan,nan,nan,nan,0,40.0,4.0,0.0625
adaptive_line,20,0.010053,287,0,nan,nan,nan,nan,nan,0,60.0,1.0,1.8626451e-09
adaptive_line,20,0.010053,441,0,nan,nan,nan,nan,nan,0,60.0,1.0,2.3283064e-10
adaptive_line,20,0.010053,543,0,nan,nan,nan,nan,nan,0,40.0,4.0,0.0625
adaptive_line,20,0.010053,389,0,nan,nan,nan,nan,nan,0,40.0,4.0,0.0625
adaptive_line,21,0.010556,323,0,nan,nan,nan,nan,nan,0,40.0,4.0,0.0625
adaptive_line,21,0.010556,169,0,nan,nan,nan,nan,nan,0,40.0,4.0,0.0625
adaptive_line,21,0.010556,543,0,nan,nan,nan,nan,nan,0,40.0,4.0,0.0625
adaptive_line,21,0.010556,389,0,nan,nan,nan,nan,nan,0,40.0,4.0,0.0625
adaptive_line,22,0.011058,347,0,nan,nan,nan,nan,nan,0,69.0,1.0,3.7252903e-09
adaptive_line,22,0.011058,323,0,nan,nan,nan,nan,nan,0,41.0,4.0,0.03125
adaptive_line,22,0.011058,169,0,nan,nan,nan,nan,nan,0,41.0,4.0,0.03125
adaptive_line,22,0.011058,543,0,nan,nan,nan,nan,nan,0,41.0,4.0,0.03125
adaptive_line,22,0.011058,389,0,nan,nan,nan,nan,nan,0,41.0,4.0,0.03125
adaptive_line,23,0.011561,347,0,nan,nan,nan,nan,nan,0,69.0,1.0,2.3283064e-10
adaptive_line,23,0.011561,323,0,nan,nan,nan,nan,nan,0,41.0,4.0,0.03125
adaptive_line,23,0.011561,169,0,nan,nan,nan,nan,nan,0,41.0,4.0,0.03125
adaptive_line,23,0.011561,543,0,nan,nan,nan,nan,nan,0,41.0,4.0,0.03125
adaptive_line,23,0.011561,389,0,nan,nan,nan,nan,nan,0,41.0,4.0,0.03125
adaptive_line,24,0.012064,347,0,nan,nan,nan,nan,nan,0,70.0,1.0,2.3283064e-10
adaptive_line,24,0.012064,323,0,nan,nan,nan,nan,nan,0,41.0,4.0,0.03125
adaptive_line,24,0.012064,343,0,nan,nan,nan,nan,nan,0,45.0,1.0,2.3283064e-10
adaptive_line,24,0.012064,169,0,nan,nan,nan,nan,nan,0,41.0,4.0,0.03125
adaptive_line,24,0.012064,277,0,nan,nan,nan,nan,nan,0,45.0,1.0,1.8626451e-09
adaptive_line,24,0.012064,365,0,nan,nan,nan,nan,nan,0,45.0,1.0,4.6566129e-10
adaptive_line,24,0.012064,431,0,nan,nan,nan,nan,nan,0,45.0,1.0,2.3283064e-10
adaptive_line,24,0.012064,543,0,nan,nan,nan,nan,nan,0,41.0,4.0,0.03125
adaptive_line,24,0.012064,389,0,nan,nan,nan,nan,nan,0,41.0,4.0,0.03125
adaptive_line,25,0.012566,191,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,25,0.012566,323,0,nan,nan,nan,nan,nan,0,41.0,4.0,0.03125
adaptive_line,25,0.012566,343,0,nan,nan,nan,nan,nan,0,45.0,1.0,4.6566129e-10
adaptive_line,25,0.012566,345,0,nan,nan,nan,nan,nan,0,76.0,1.0,2.3283064e-10
adaptive_line,25,0.012566,477,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,25,0.012566,169,0,nan,nan,nan,nan,nan,0,41.0,4.0,0.03125
adaptive_line,25,0.012566,235,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,25,0.012566,277,0,nan,nan,nan,nan,nan,0,45.0,1.0,4.6566129e-10
adaptive_line,25,0.012566,279,0,nan,nan,nan,nan,nan,0,76.0,1.0,2.3283064e-10
adaptive_line,25,0.012566,365,0,nan,nan,nan,nan,nan,0,45.0,1.0,2.3283064e-10
adaptive_line,25,0.012566,367,0,nan,nan,nan,nan,nan,0,76.0,1.0,9.3132257e-10
adaptive_line,25,0.012566,431,0,nan,nan,nan,nan,nan,0,45.0,1.0,4.6566129e-10
adaptive_line,25,0.012566,433,0,nan,nan,nan,nan,nan,0,76.0,1.0,9.3132257e-10
adaptive_line,25,0.012566,521,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,25,0.012566,543,0,nan,nan,nan,nan,nan,0,41.0,4.0,0.03125
adaptive_line,25,0.012566,389,0,nan,nan,nan,nan,nan,0,41.0,4.0,0.03125
adaptive_line,26,0.013069,191,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,26,0.013069,323,0,nan,nan,nan,nan,nan,0,41.0,4.0,0.03125
adaptive_line,26,0.013069,343,0,nan,nan,nan,nan,nan,0,69.0,1.0,4.6566129e-10
adaptive_line,26,0.013069,345,0,nan,nan,nan,nan,nan,0,76.0,1.0,9.3132257e-10
adaptive_line,26,0.013069,477,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,26,0.013069,169,0,nan,nan,nan,nan,nan,0,41.0,4.0,0.03125
adaptive_line,26,0.013069,235,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,26,0.013069,277,0,nan,nan,nan,nan,nan,0,69.0,1.0,4.6566129e-10
adaptive_line,26,0.013069,279,0,nan,nan,nan,nan,nan,0,76.0,1.0,2.3283064e-10
adaptive_line,26,0.013069,365,0,nan,nan,nan,nan,nan,0,69.0,1.0,2.3283064e-10
adaptive_line,26,0.013069,367,0,nan,nan,nan,nan,nan,0,76.0,1.0,4.6566129e-10
adaptive_line,26,0.013069,431,0,nan,nan,nan,nan,nan,0,69.0,1.0,2.3283064e-10
adaptive_line,26,0.013069,433,0,nan,nan,nan,nan,nan,0,76.0,1.0,2.3283064e-10
adaptive_line,26,0.013069,521,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,26,0.013069,543,0,nan,nan,nan,nan,nan,0,41.0,4.0,0.03125
adaptive_line,26,0.013069,389,0,nan,nan,nan,nan,nan,0,41.0,4.0,0.03125
adaptive_line,27,0.013572,191,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,27,0.013572,323,0,nan,nan,nan,nan,nan,0,41.0,6.0,0.03125
adaptive_line,27,0.013572,477,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,27,0.013572,169,0,nan,nan,nan,nan,nan,0,41.0,6.0,0.03125
adaptive_line,27,0.013572,235,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,27,0.013572,521,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,27,0.013572,543,0,nan,nan,nan,nan,nan,0,41.0,6.0,0.03125
adaptive_line,27,0.013572,389,0,nan,nan,nan,nan,nan,0,41.0,6.0,0.03125
adaptive_line,28,0.014074,347,0,nan,nan,nan,nan,nan,0,70.0,1.0,2.3283064e-10
adaptive_line,28,0.014074,191,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,28,0.014074,323,0,nan,nan,nan,nan,nan,0,41.0,6.0,0.03125
adaptive_line,28,0.014074,477,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,28,0.014074,169,0,nan,nan,nan,nan,nan,0,41.0,6.0,0.03125
adaptive_line,28,0.014074,235,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,28,0.014074,521,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,28,0.014074,543,0,nan,nan,nan,nan,nan,0,41.0,6.0,0.03125
adaptive_line,28,0.014074,389,0,nan,nan,nan,nan,nan,0,41.0,6.0,0.03125
adaptive_line,29,0.014577,191,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,29,0.014577,323,0,nan,nan,nan,nan,nan,0,36.0,4.0,0.0625
adaptive_line,29,0.014577,477,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,29,0.014577,169,0,nan,nan,nan,nan,nan,0,36.0,4.0,0.0625
adaptive_line,29,0.014577,235,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,29,0.014577,355,0,nan,nan,nan,nan,nan,0,57.0,1.0,7.4505806e-09
adaptive_line,29,0.014577,521,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,29,0.014577,543,0,nan,nan,nan,nan,nan,0,36.0,4.0,0.0625
adaptive_line,29,0.014577,389,0,nan,nan,nan,nan,nan,0,36.0,4.0,0.0625
adaptive_line,30,0.015079,347,0,nan,nan,nan,nan,nan,0,70.0,1.0,2.3283064e-10
adaptive_line,30,0.015079,191,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,30,0.015079,323,0,nan,nan,nan,nan,nan,0,36.0,4.0,0.0625
adaptive_line,30,0.015079,477,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,30,0.015079,169,0,nan,nan,nan,nan,nan,0,36.0,4.0,0.0625
adaptive_line,30,0.015079,235,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,30,0.015079,355,0,nan,nan,nan,nan,nan,0,55.0,1.0,2.3283064e-10
adaptive_line,30,0.015079,521,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,30,0.015079,543,0,nan,nan,nan,nan,nan,0,36.0,4.0,0.0625
adaptive_line,30,0.015079,389,0,nan,nan,nan,nan,nan,0,36.0,4.0,0.0625
adaptive_line,31,0.015582,336,0,nan,nan,nan,nan,nan,0,51.0,1.0,4.6566129e-10
adaptive_line,31,0.015582,270,0,nan,nan,nan,nan,nan,0,51.0,1.0,2.3283064e-10
adaptive_line,31,0.015582,347,0,nan,nan,nan,nan,nan,0,70.0,1.0,2.3283064e-10
adaptive_line,31,0.015582,358,0,nan,nan,nan,nan,nan,0,51.0,1.0,2.3283064e-10
adaptive_line,31,0.015582,424,0,nan,nan,nan,nan,nan,0,51.0,1.0,4.6566129e-10
adaptive_line,31,0.015582,191,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,31,0.015582,323,0,nan,nan,nan,nan,nan,0,36.0,4.0,0.0625
adaptive_line,31,0.015582,477,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,31,0.015582,169,0,nan,nan,nan,nan,nan,0,36.0,4.0,0.0625
adaptive_line,31,0.015582,235,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,31,0.015582,355,0,nan,nan,nan,nan,nan,0,55.0,1.0,2.3283064e-10
adaptive_line,31,0.015582,521,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,31,0.015582,543,0,nan,nan,nan,nan,nan,0,36.0,4.0,0.0625
adaptive_line,31,0.015582,389,0,nan,nan,nan,nan,nan,0,36.0,4.0,0.0625
adaptive_line,32,0.016085,336,0,nan,nan,nan,nan,nan,0,51.0,1.0,2.3283064e-10
adaptive_line,32,0.016085,270,0,nan,nan,nan,nan,nan,0,51.0,1.0,1.8626451e-09
adaptive_line,32,0.016085,347,0,nan,nan,nan,nan,nan,0,70.0,1.0,4.6566129e-10
adaptive_line,32,0.016085,358,0,nan,nan,nan,nan,nan,0,51.0,1.0,4.6566129e-10
adaptive_line,32,0.016085,424,0,nan,nan,nan,nan,nan,0,51.0,1.0,2.3283064e-10
adaptive_line,32,0.016085,191,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,32,0.016085,323,0,nan,nan,nan,nan,nan,0,36.0,4.0,0.0625
adaptive_line,32,0.016085,477,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,32,0.016085,169,0,nan,nan,nan,nan,nan,0,36.0,4.0,0.0625
adaptive_line,32,0.016085,235,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,32,0.016085,521,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,32,0.016085,543,0,nan,nan,nan,nan,nan,0,36.0,4.0,0.0625
adaptive_line,32,0.016085,389,0,nan,nan,nan,nan,nan,0,36.0,4.0,0.0625
adaptive_line,33,0.016587,336,0,nan,nan,nan,nan,nan,0,51.0,1.0,2.3283064e-10
adaptive_line,33,0.016587,270,0,nan,nan,nan,nan,nan,0,51.0,1.0,2.3283064e-10
adaptive_line,33,0.016587,358,0,nan,nan,nan,nan,nan,0,51.0,1.0,4.6566129e-10
adaptive_line,33,0.016587,424,0,nan,nan,nan,nan,nan,0,51.0,1.0,9.3132257e-10
adaptive_line,33,0.016587,191,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,33,0.016587,323,0,nan,nan,nan,nan,nan,0,37.0,4.0,0.03125
adaptive_line,33,0.016587,477,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,33,0.016587,169,0,nan,nan,nan,nan,nan,0,37.0,4.0,0.03125
adaptive_line,33,0.016587,235,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,33,0.016587,521,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,33,0.016587,543,0,nan,nan,nan,nan,nan,0,37.0,4.0,0.03125
adaptive_line,33,0.016587,389,0,nan,nan,nan,nan,nan,0,37.0,4.0,0.03125
adaptive_line,34,0.01709,336,0,nan,nan,nan,nan,nan,0,51.0,1.0,9.3132257e-10
adaptive_line,34,0.01709,270,0,nan,nan,nan,nan,nan,0,51.0,1.0,1.8626451e-09
adaptive_line,34,0.01709,347,0,nan,nan,nan,nan,nan,0,70.0,1.0,4.6566129e-10
adaptive_line,34,0.01709,358,0,nan,nan,nan,nan,nan,0,51.0,1.0,4.6566129e-10
adaptive_line,34,0.01709,424,0,nan,nan,nan,nan,nan,0,51.0,1.0,2.3283064e-10
adaptive_line,34,0.01709,191,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,34,0.01709,323,0,nan,nan,nan,nan,nan,0,37.0,4.0,0.03125
adaptive_line,34,0.01709,477,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,34,0.01709,169,0,nan,nan,nan,nan,nan,0,37.0,4.0,0.03125
adaptive_line,34,0.01709,235,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,34,0.01709,521,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,34,0.01709,543,0,nan,nan,nan,nan,nan,0,37.0,4.0,0.03125
adaptive_line,34,0.01709,389,0,nan,nan,nan,nan,nan,0,37.0,4.0,0.03125
adaptive_line,35,0.017593,336,0,nan,nan,nan,nan,nan,0,51.0,1.0,2.3283064e-10
adaptive_line,35,0.017593,337,0,nan,nan,nan,nan,nan,0,60.0,1.0,9.3132257e-10
adaptive_line,35,0.017593,270,0,nan,nan,nan,nan,nan,0,51.0,1.0,2.3283064e-10
adaptive_line,35,0.017593,271,0,nan,nan,nan,nan,nan,0,60.0,1.0,2.3283064e-10
adaptive_line,35,0.017593,346,0,nan,nan,nan,nan,nan,0,71.0,1.0,2.3283064e-10
adaptive_line,35,0.017593,347,0,nan,nan,nan,nan,nan,0,71.0,1.0,9.3132257e-10
adaptive_line,35,0.017593,358,0,nan,nan,nan,nan,nan,0,51.0,1.0,2.3283064e-10
adaptive_line,35,0.017593,359,0,nan,nan,nan,nan,nan,0,60.0,1.0,2.3283064e-10
adaptive_line,35,0.017593,424,0,nan,nan,nan,nan,nan,0,51.0,1.0,4.6566129e-10
adaptive_line,35,0.017593,425,0,nan,nan,nan,nan,nan,0,60.0,1.0,2.3283064e-10
adaptive_line,35,0.017593,191,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,35,0.017593,323,0,nan,nan,nan,nan,nan,0,38.0,4.0,0.03125
adaptive_line,35,0.017593,477,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,35,0.017593,169,0,nan,nan,nan,nan,nan,0,38.0,4.0,0.03125
adaptive_line,35,0.017593,235,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,35,0.017593,521,0,nan,nan,nan,nan,nan,0,43.0,4.0,0.0625
adaptive_line,35,0.017593,543,0,nan,nan,nan,nan,nan,0,38.0,4.0,0.03125
adaptive_line,35,0.017593,389,0,nan,nan,nan,nan,nan,0,38.0,4.0,0.03125
adaptive_line,36,0.018095,336,0,nan,nan,nan,nan,nan,0,51.0,1.0,2.3283064e-10
adaptive_line,36,0.018095,337,0,nan,nan,nan,nan,nan,0,60.0,1.0,2.3283064e-10
