line,time,Tv,z,z_norm,quantity,value
analytical,0.5,0.139448754007,0.978407821227,0.983240223464,ExcessPorePress,300.727230807
analytical,0.5,0.139448754007,0.983938547485,0.988826815642,ExcessPorePress,200.495469127
analytical,0.5,0.139448754007,0.989469273742,0.994413407821,ExcessPorePress,100.250929057
analytical,0.5,0.139448754007,0.995,1,ExcessPorePress,6.99531102625e-13
analytical,0.5,0.139448754007,0.0049999999,0,PorePress,21466.3821635
analytical,0.5,0.139448754007,0.0105307261575,0.00558659217877,PorePress,21411.6475685
analytical,0.5,0.139448754007,0.0160614524151,0.0111731843575,PorePress,21355.9566874
analytical,0.5,0.139448754007,0.0215921786726,0.0167597765363,PorePress,21299.3096842
analytical,0.5,0.139448754007,0.0271229049302,0.0223463687151,PorePress,21241.7068324
analytical,0.5,0.139448754007,0.0326536311877,0.0279329608939,PorePress,21183.1485144
analytical,0.5,0.139448754007,0.0381843574453,0.0335195530726,PorePress,21123.6352221
analytical,0.5,0.139448754007,0.0437150837028,0.0391061452514,PorePress,21063.1675559
analytical,0.5,0.139448754007,0.0492458099603,0.0446927374302,PorePress,21001.7462254
analytical,0.5,0.139448754007,0.0547765362179,0.0502793296089,PorePress,20939.3720486
analytical,0.5,0.139448754007,0.0603072624754,0.0558659217877,PorePress,20876.0459516
analytical,0.5,0.139448754007,0.065837988733,0.0614525139665,PorePress,20811.7689688
analytical,0.5,0.139448754007,0.0713687149905,0.0670391061453,PorePress,20746.5422422
analytical,0.5,0.139448754007,0.076899441248,0.072625698324,PorePress,20680.3670212
analytical,0.5,0.139448754007,0.0824301675056,0.0782122905028,PorePress,20613.244662
analytical,0.5,0.139448754007,0.0879608937631,0.0837988826816,PorePress,20545.1766275
analytical,0.5,0.139448754007,0.0934916200207,0.0893854748603,PorePress,20476.1644867
analytical,0.5,0.139448754007,0.0990223462782,0.0949720670391,PorePress,20406.2099141
analytical,0.5,0.139448754007,0.104553072536,0.100558659218,PorePress,20335.3146896
analytical,0.5,0.139448754007,0.110083798793,0.106145251397,PorePress,20263.4806974
analytical,0.5,0.139448754007,0.115614525051,0.111731843575,PorePress,20190.7099257
analytical,0.5,0.139448754007,0.121145251308,0.117318435754,PorePress,20117.0044664
analytical,0.5,0.139448754007,0.126675977566,0.122905027933,PorePress,20042.3665139
analytical,0.5,0.139448754007,0.132206703823,0.128491620112,PorePress,19966.7983648
analytical,0.5,0.139448754007,0.137737430081,0.134078212291,PorePress,19890.302417
analytical,0.5,0.139448754007,0.143268156339,0.139664804469,PorePress,19812.8811694
analytical,0.5,0.139448754007,0.148798882596,0.145251396648,PorePress,19734.5372206
analytical,0.5,0.139448754007,0.154329608854,0.150837988827,PorePress,19655.2732684
analytical,0.5,0.139448754007,0.159860335111,0.156424581006,PorePress,19575.0921091
analytical,0.5,0.139448754007,0.165391061369,0.162011173184,PorePress,19493.9966364
analytical,0.5,0.139448754007,0.170921787626,0.167597765363,PorePress,19411.9898408
analytical,0.5,0.139448754007,0.176452513884,0.173184357542,PorePress,19329.0748086
analytical,0.5,0.139448754007,0.181983240141,0.178770949721,PorePress,19245.2547209
analytical,0.5,0.139448754007,0.187513966399,0.184357541899,PorePress,19160.5328529
analytical,0.5,0.139448754007,0.193044692656,0.189944134078,PorePress,19074.9125728
analytical,0.5,0.139448754007,0.198575418914,0.195530726257,PorePress,18988.3973407
analytical,0.5,0.139448754007,0.204106145172,0.201117318436,PorePress,18900.9907078
analytical,0.5,0.139448754007,0.209636871429,0.206703910615,PorePress,18812.6963154
analytical,0.5,0.139448754007,0.215167597687,0.212290502793,PorePress,18723.5178937
analytical,0.5,0.139448754007,0.220698323944,0.217877094972,PorePress,18633.4592607
analytical,0.5,0.139448754007,0.226229050202,0.223463687151,PorePress,18542.5243213
analytical,0.5,0.139448754007,0.231759776459,0.22905027933,PorePress,18450.7170661
analytical,0.5,0.139448754007,0.237290502717,0.234636871508,PorePress,18358.0415703
analytical,0.5,0.139448754007,0.242821228974,0.240223463687,PorePress,18264.5019923
analytical,0.5,0.139448754007,0.248351955232,0.245810055866,PorePress,18170.102573
analytical,0.5,0.139448754007,0.253882681489,0.251396648045,PorePress,18074.8476344
analytical,0.5,0.139448754007,0.259413407747,0.256983240223,PorePress,17978.7415781
analytical,0.5,0.139448754007,0.264944134004,0.262569832402,PorePress,17881.7888846
analytical,0.5,0.139448754007,0.270474860262,0.268156424581,PorePress,17783.9941119
analytical,0.5,0.139448754007,0.27600558652,0.27374301676,PorePress,17685.3618939
analytical,0.5,0.139448754007,0.281536312777,0.279329608939,PorePress,17585.8969398
analytical,0.5,0.139448754007,0.287067039035,0.284916201117,PorePress,17485.6040321
analytical,0.5,0.139448754007,0.292597765292,0.290502793296,PorePress,17384.4880261
analytical,0.5,0.139448754007,0.29812849155,0.296089385475,PorePress,17282.5538478
analytical,0.5,0.139448754007,0.303659217807,0.301675977654,PorePress,17179.8064933
analytical,0.5,0.139448754007,0.309189944065,0.307262569832,PorePress,17076.2510271
analytical,0.5,0.139448754007,0.314720670322,0.312849162011,PorePress,16971.8925809
analytical,0.5,0.139448754007,0.32025139658,0.31843575419,PorePress,16866.736352
analytical,0.5,0.139448754007,0.325782122837,0.324022346369,PorePress,16760.7876025
analytical,0.5,0.139448754007,0.331312849095,0.329608938547,PorePress,16654.0516576
analytical,0.5,0.139448754007,0.336843575353,0.335195530726,PorePress,16546.5339043
analytical,0.5,0.139448754007,0.34237430161,0.340782122905,PorePress,16438.2397899
analytical,0.5,0.139448754007,0.347905027868,0.346368715084,PorePress,16329.174821
analytical,0.5,0.139448754007,0.353435754125,0.351955307263,PorePress,16219.3445618
analytical,0.5,0.139448754007,0.358966480383,0.357541899441,PorePress,16108.754633
analytical,0.5,0.139448754007,0.36449720664,0.36312849162,PorePress,15997.4107103
analytical,0.5,0.139448754007,0.370027932898,0.368715083799,PorePress,15885.3185228
analytical,0.5,0.139448754007,0.375558659155,0.374301675978,PorePress,15772.4838522
analytical,0.5,0.139448754007,0.381089385413,0.379888268156,PorePress,15658.9125309
analytical,0.5,0.139448754007,0.38662011167,0.385474860335,PorePress,15544.6104409
analytical,0.5,0.139448754007,0.392150837928,0.391061452514,PorePress,15429.5835123
analytical,0.5,0.139448754007,0.397681564185,0.396648044693,PorePress,15313.8377221
analytical,0.5,0.139448754007,0.403212290443,0.402234636872,PorePress,15197.3790926
analytical,0.5,0.139448754007,0.408743016701,0.40782122905,PorePress,15080.2136904
analytical,0.5,0.139448754007,0.414273742958,0.413407821229,PorePress,14962.3476247
analytical,0.5,0.139448754007,0.419804469216,0.418994413408,PorePress,14843.787046
analytical,0.5,0.139448754007,0.425335195473,0.424581005587,PorePress,14724.538145
analytical,0.5,0.139448754007,0.430865921731,0.430167597765,PorePress,14604.6071511
analytical,0.5,0.139448754007,0.436396647988,0.435754189944,PorePress,14484.000331
analytical,0.5,0.139448754007,0.441927374246,0.441340782123,PorePress,14362.7239876
analytical,0.5,0.139448754007,0.447458100503,0.446927374302,PorePress,14240.7844584
analytical,0.5,0.139448754007,0.452988826761,0.45251396648,PorePress,14118.1881144
analytical,0.5,0.139448754007,0.458519553018,0.458100558659,PorePress,13994.9413589
analytical,0.5,0.139448754007,0.464050279276,0.463687150838,PorePress,13871.0506259
analytical,0.5,0.139448754007,0.469581005534,0.469273743017,PorePress,13746.5223793
analytical,0.5,0.139448754007,0.475111731791,0.474860335196,PorePress,13621.363111
analytical,0.5,0.139448754007,0.480642458049,0.480446927374,PorePress,13495.5793403
analytical,0.5,0.139448754007,0.486173184306,0.486033519553,PorePress,13369.1776124
analytical,0.5,0.139448754007,0.491703910564,0.491620111732,PorePress,13242.1644969
analytical,0.5,0.139448754007,0.497234636821,0.497206703911,PorePress,13114.5465873
analytical,0.5,0.139448754007,0.502765363079,0.502793296089,PorePress,12986.330499
analytical,0.5,0.139448754007,0.508296089336,0.508379888268,PorePress,12857.5228688
analytical,0.5,0.139448754007,0.513826815594,0.513966480447,PorePress,12728.1303533
analytical,0.5,0.139448754007,0.519357541851,0.519553072626,PorePress,12598.1596279
analytical,0.5,0.139448754007,0.524888268109,0.525139664804,PorePress,12467.617386
analytical,0.5,0.139448754007,0.530418994366,0.530726256983,PorePress,12336.5103373
analytical,0.5,0.139448754007,0.535949720624,0.536312849162,PorePress,12204.845207
analytical,0.5,0.139448754007,0.541480446882,0.541899441341,PorePress,12072.628735
analytical,0.5,0.139448754007,0.547011173139,0.54748603352,PorePress,11939.8676745
analytical,0.5,0.139448754007,0.552541899397,0.553072625698,PorePress,11806.5687909
analytical,0.5,0.139448754007,0.558072625654,0.558659217877,PorePress,11672.7388613
analytical,0.5,0.139448754007,0.563603351912,0.564245810056,PorePress,11538.3846728
analytical,0.5,0.139448754007,0.569134078169,0.569832402235,PorePress,11403.5130221
analytical,0.5,0.139448754007,0.574664804427,0.575418994413,PorePress,11268.1307145
analytical,0.5,0.139448754007,0.580195530684,0.581005586592,PorePress,11132.2445626
analytical,0.5,0.139448754007,0.585726256942,0.586592178771,PorePress,10995.8613858
analytical,0.5,0.139448754007,0.591256983199,0.59217877095,PorePress,10858.988009
analytical,0.5,0.139448754007,0.596787709457,0.597765363128,PorePress,10721.6312622
analytical,0.5,0.139448754007,0.602318435715,0.603351955307,PorePress,10583.7979795
analytical,0.5,0.139448754007,0.607849161972,0.608938547486,PorePress,10445.494998
analytical,0.5,0.139448754007,0.61337988823,0.614525139665,PorePress,10306.7291574
analytical,0.5,0.139448754007,0.618910614487,0.620111731844,PorePress,10167.5072991
analytical,0.5,0.139448754007,0.624441340745,0.625698324022,PorePress,10027.8362653
analytical,0.5,0.139448754007,0.629972067002,0.631284916201,PorePress,9887.72289845
analytical,0.5,0.139448754007,0.63550279326,0.63687150838,PorePress,9747.17404058
analytical,0.5,0.139448754007,0.641033519517,0.642458100559,PorePress,9606.19653245
analytical,0.5,0.139448754007,0.646564245775,0.648044692737,PorePress,9464.79721304
analytical,0.5,0.139448754007,0.652094972032,0.653631284916,PorePress,9322.98291887
analytical,0.5,0.139448754007,0.65762569829,0.659217877095,PorePress,9180.76048342
analytical,0.5,0.139448754007,0.663156424547,0.664804469274,PorePress,9038.13673653
analytical,0.5,0.139448754007,0.668687150805,0.670391061453,PorePress,8895.11850386
analytical,0.5,0.139448754007,0.674217877063,0.675977653631,PorePress,8751.71260637
analytical,0.5,0.139448754007,0.67974860332,0.68156424581,PorePress,8607.92585979
analytical,0.5,0.139448754007,0.685279329578,0.687150837989,PorePress,8463.76507415
analytical,0.5,0.139448754007,0.690810055835,0.692737430168,PorePress,8319.23705333
analytical,0.5,0.139448754007,0.696340782093,0.698324022346,PorePress,8174.34859464
analytical,0.5,0.139448754007,0.70187150835,0.703910614525,PorePress,8029.10648836
analytical,0.5,0.139448754007,0.707402234608,0.709497206704,PorePress,7883.51751744
analytical,0.5,0.139448754007,0.712932960865,0.715083798883,PorePress,7737.58845707
analytical,0.5,0.139448754007,0.718463687123,0.720670391061,PorePress,7591.32607436
analytical,0.5,0.139448754007,0.72399441338,0.72625698324,PorePress,7444.73712807
analytical,0.5,0.139448754007,0.729525139638,0.731843575419,PorePress,7297.82836826
analytical,0.5,0.139448754007,0.735055865896,0.737430167598,PorePress,7150.60653608
analytical,0.5,0.139448754007,0.740586592153,0.743016759777,PorePress,7003.07836352
analytical,0.5,0.139448754007,0.746117318411,0.748603351955,PorePress,6855.25057314
analytical,0.5,0.139448754007,0.751648044668,0.754189944134,PorePress,6707.12987797
analytical,0.5,0.139448754007,0.757178770926,0.759776536313,PorePress,6558.72298126
analytical,0.5,0.139448754007,0.762709497183,0.765363128492,PorePress,6410.03657636
analytical,0.5,0.139448754007,0.768240223441,0.77094972067,PorePress,6261.07734661
analytical,0.5,0.139448754007,0.773770949698,0.776536312849,PorePress,6111.8519652
analytical,0.5,0.139448754007,0.779301675956,0.782122905028,PorePress,5962.36709514
analytical,0.5,0.139448754007,0.784832402213,0.787709497207,PorePress,5812.62938916
analytical,0.5,0.139448754007,0.790363128471,0.793296089385,PorePress,5662.64548966
analytical,0.5,0.139448754007,0.795893854728,0.798882681564,PorePress,5512.42202874
analytical,0.5,0.139448754007,0.801424580986,0.804469273743,PorePress,5361.96562817
analytical,0.5,0.139448754007,0.806955307244,0.810055865922,PorePress,5211.28289941
analytical,0.5,0.139448754007,0.812486033501,0.815642458101,PorePress,5060.38044368
analytical,0.5,0.139448754007,0.818016759759,0.821229050279,PorePress,4909.264852
analytical,0.5,0.139448754007,0.823547486016,0.826815642458,PorePress,4757.94270525
analytical,0.5,0.139448754007,0.829078212274,0.832402234637,PorePress,4606.42057434
analytical,0.5,0.139448754007,0.834608938531,0.837988826816,PorePress,4454.70502026
analytical,0.5,0.139448754007,0.840139664789,0.843575418994,PorePress,4302.80259423
analytical,0.5,0.139448754007,0.845670391046,0.849162011173,PorePress,4150.71983788
analytical,0.5,0.139448754007,0.851201117304,0.854748603352,PorePress,3998.46328339
analytical,0.5,0.139448754007,0.856731843561,0.860335195531,PorePress,3846.03945372
analytical,0.5,0.139448754007,0.862262569819,0.865921787709,PorePress,3693.45486274
analytical,0.5,0.139448754007,0.867793296077,0.871508379888,PorePress,3540.71601553
analytical,0.5,0.139448754007,0.873324022334,0.877094972067,PorePress,3387.82940853
analytical,0.5,0.139448754007,0.878854748592,0.882681564246,PorePress,3234.80152987
analytical,0.5,0.139448754007,0.884385474849,0.888268156425,PorePress,3081.63885956
analytical,0.5,0.139448754007,0.889916201107,0.893854748603,PorePress,2928.34786983
analytical,0.5,0.139448754007,0.895446927364,0.899441340782,PorePress,2774.93502534
analytical,0.5,0.139448754007,0.900977653622,0.905027932961,PorePress,2621.40678356
analytical,0.5,0.139448754007,0.906508379879,0.91061452514,PorePress,2467.76959501
analytical,0.5,0.139448754007,0.912039106137,0.916201117318,PorePress,2314.02990364
analytical,0.5,0.139448754007,0.917569832394,0.921787709497,PorePress,2160.19414713
analytical,0.5,0.139448754007,0.923100558652,0.927374301676,PorePress,2006.26875722
analytical,0.5,0.139448754007,0.928631284909,0.932960893855,PorePress,1852.26016012
analytical,0.5,0.139448754007,0.934162011167,0.938547486034,PorePress,1698.17477681
analytical,0.5,0.139448754007,0.939692737425,0.944134078212,PorePress,1544.01902342
analytical,0.5,0.139448754007,0.945223463682,0.949720670391,PorePress,1389.79931164
analytical,0.5,0.139448754007,0.95075418994,0.95530726257,PorePress,1235.52204907
analytical,0.5,0.139448754007,0.956284916197,0.960893854749,PorePress,1081.19363963
analytical,0.5,0.139448754007,0.961815642455,0.966480446927,PorePress,926.820483931
analytical,0.5,0.139448754007,0.967346368712,0.972067039106,PorePress,772.408979708
analytical,0.5,0.139448754007,0.97287709497,0.977653631285,PorePress,617.9655222
analytical,0.5,0.139448754007,0.978407821227,0.983240223464,PorePress,463.496504566
analytical,0.5,0.139448754007,0.983938547485,0.988826815642,PorePress,309.0083183
analytical,0.5,0.139448754007,0.989469273742,0.994413407821,PorePress,154.507353643
analytical,0.5,0.139448754007,0.995,1,PorePress,6.99531102625e-13
gpu_mode0_xi005_approx,1,0.27945754317,0.00571974424552,0.000727014490355,ExcessPorePress,7732.46679956
gpu_mode0_xi005_approx,1,0.27945754317,0.0156607964925,0.0107684814055,ExcessPorePress,7732.46679956
gpu_mode0_xi005_approx,1,0.27945754317,0.0255750895141,0.0207829188,ExcessPorePress,7733.32580288
gpu_mode0_xi005_approx,1,0.27945754317,0.0355027621483,0.0308108709548,ExcessPorePress,7731.60779623
gpu_mode0_xi005_approx,1,0.27945754317,0.0454170551699,0.0408253083493,ExcessPorePress,7727.74228128
gpu_mode0_xi005_approx,1,0.27945754317,0.0553447278042,0.0508532605041,ExcessPorePress,7721.72925803
gpu_mode0_xi005_approx,1,0.27945754317,0.0652724004384,0.0608812126589,ExcessPorePress,7713.99822813
gpu_mode0_xi005_approx,1,0.27945754317,0.0752000730727,0.0709091648138,ExcessPorePress,7704.11968992
gpu_mode0_xi005_approx,1,0.27945754317,0.085127745707,0.0809371169686,ExcessPorePress,7692.52314507
gpu_mode0_xi005_approx,1,0.27945754317,0.0950554183412,0.0909650691234,ExcessPorePress,7678.77909192
gpu_mode0_xi005_approx,1,0.27945754317,0.104983090976,0.100993021278,ExcessPorePress,7662.88753045
gpu_mode0_xi005_approx,1,0.27945754317,0.11491076361,0.111020973433,ExcessPorePress,7645.70746401
gpu_mode0_xi005_approx,1,0.27945754317,0.124838436244,0.121048925588,ExcessPorePress,7625.9503876
gpu_mode0_xi005_approx,1,0.27945754317,0.134766108878,0.131076877743,ExcessPorePress,7604.9048062
gpu_mode0_xi005_approx,1,0.27945754317,0.144693781513,0.141104829897,ExcessPorePress,7581.7117165
gpu_mode0_xi005_approx,1,0.27945754317,0.15463483376,0.151146296813,ExcessPorePress,7556.37111849
gpu_mode0_xi005_approx,1,0.27945754317,0.164562506394,0.161174248967,ExcessPorePress,7529.31251384
gpu_mode0_xi005_approx,1,0.27945754317,0.174503558641,0.171215715883,ExcessPorePress,7500.10640089
gpu_mode0_xi005_approx,1,0.27945754317,0.184431231275,0.181243668037,ExcessPorePress,7469.18228128
gpu_mode0_xi005_approx,1,0.27945754317,0.194372283522,0.191285134953,ExcessPorePress,7436.11065338
gpu_mode0_xi005_approx,1,0.27945754317,0.204299956156,0.201313087107,ExcessPorePress,7401.32101883
gpu_mode0_xi005_approx,1,0.27945754317,0.214241008403,0.211354554022,ExcessPorePress,7364.81337763
gpu_mode0_xi005_approx,1,0.27945754317,0.224168681038,0.221382506177,ExcessPorePress,7326.15822813
gpu_mode0_xi005_approx,1,0.27945754317,0.234109733285,0.231423973092,ExcessPorePress,7285.35557032
gpu_mode0_xi005_approx,1,0.27945754317,0.244050785532,0.241465440008,ExcessPorePress,7242.83490587
gpu_mode0_xi005_approx,1,0.27945754317,0.253991837779,0.251506906923,ExcessPorePress,7198.59623477
gpu_mode0_xi005_approx,1,0.27945754317,0.263932890026,0.261548373838,ExcessPorePress,7152.21005537
gpu_mode0_xi005_approx,1,0.27945754317,0.27386056266,0.271576325993,ExcessPorePress,7104.10586932
gpu_mode0_xi005_approx,1,0.27945754317,0.283801614907,0.281617792908,ExcessPorePress,7053.85417497
gpu_mode0_xi005_approx,1,0.27945754317,0.293742667154,0.291659259823,ExcessPorePress,7002.31397564
gpu_mode0_xi005_approx,1,0.27945754317,0.303683719401,0.301700726738,ExcessPorePress,6948.626268
gpu_mode0_xi005_approx,1,0.27945754317,0.313624771648,0.311742193653,ExcessPorePress,6892.79105205
gpu_mode0_xi005_approx,1,0.27945754317,0.323565823895,0.321783660568,ExcessPorePress,6835.66733112
gpu_mode0_xi005_approx,1,0.27945754317,0.333520255754,0.331838642244,ExcessPorePress,6776.39610188
gpu_mode0_xi005_approx,1,0.27945754317,0.343461308001,0.341880109159,ExcessPorePress,6715.83636766
gpu_mode0_xi005_approx,1,0.27945754317,0.353402360248,0.351921576074,ExcessPorePress,6653.12912514
gpu_mode0_xi005_approx,1,0.27945754317,0.363343412495,0.361963042989,ExcessPorePress,6589.13337763
gpu_mode0_xi005_approx,1,0.27945754317,0.373297844355,0.372018024665,ExcessPorePress,6522.99012182
gpu_mode0_xi005_approx,1,0.27945754317,0.383238896602,0.38205949158,ExcessPorePress,6455.55836102
gpu_mode0_xi005_approx,1,0.27945754317,0.393179948849,0.392100958495,ExcessPorePress,6386.40859358
gpu_mode0_xi005_approx,1,0.27945754317,0.403134380709,0.40215594017,ExcessPorePress,6315.54081949
gpu_mode0_xi005_approx,1,0.27945754317,0.413075432956,0.412197407085,ExcessPorePress,6242.95503876
gpu_mode0_xi005_approx,1,0.27945754317,0.423029864815,0.422252388761,ExcessPorePress,6168.65125138
gpu_mode0_xi005_approx,1,0.27945754317,0.432970917062,0.432293855676,ExcessPorePress,6093.05895903
gpu_mode0_xi005_approx,1,0.27945754317,0.442925348922,0.442348837351,ExcessPorePress,6015.31915836
gpu_mode0_xi005_approx,1,0.27945754317,0.452866401169,0.452390304267,ExcessPorePress,5936.72035437
gpu_mode0_xi005_approx,1,0.27945754317,0.462820833029,0.462445285942,ExcessPorePress,5856.40354374
gpu_mode0_xi005_approx,1,0.27945754317,0.472761885276,0.472486752857,ExcessPorePress,5774.36872647
gpu_mode0_xi005_approx,1,0.27945754317,0.482716317136,0.482541734533,ExcessPorePress,5691.04540421
gpu_mode0_xi005_approx,1,0.27945754317,0.492670748995,0.492596716208,ExcessPorePress,5606.0040753
gpu_mode0_xi005_approx,1,0.27945754317,0.502625180855,0.502651697884,ExcessPorePress,5519.67424142
gpu_mode0_xi005_approx,1,0.27945754317,0.512566233102,0.512693164799,ExcessPorePress,5432.05590255
gpu_mode0_xi005_approx,1,0.27945754317,0.522520664962,0.522748146474,ExcessPorePress,5342.71955703
gpu_mode0_xi005_approx,1,0.27945754317,0.532475096821,0.53280312815,ExcessPorePress,5252.09470653
gpu_mode0_xi005_approx,1,0.27945754317,0.542429528681,0.542858109825,ExcessPorePress,5160.61085271
gpu_mode0_xi005_approx,1,0.27945754317,0.552383960541,0.5529130915,ExcessPorePress,5067.40899225
gpu_mode0_xi005_approx,1,0.27945754317,0.5623383924,0.562968073176,ExcessPorePress,4972.9186268
gpu_mode0_xi005_approx,1,0.27945754317,0.57229282426,0.573023054851,ExcessPorePress,4877.13975637
gpu_mode0_xi005_approx,1,0.27945754317,0.58224725612,0.583078036527,ExcessPorePress,4780.07238095
gpu_mode0_xi005_approx,1,0.27945754317,0.59220168798,0.593133018202,ExcessPorePress,4681.71650055
gpu_mode0_xi005_approx,1,0.27945754317,0.602156119839,0.603187999878,ExcessPorePress,4582.07211517
gpu_mode0_xi005_approx,1,0.27945754317,0.612110551699,0.613242981553,ExcessPorePress,4481.56872647
gpu_mode0_xi005_approx,1,0.27945754317,0.622064983559,0.623297963229,ExcessPorePress,4379.77683278
gpu_mode0_xi005_approx,1,0.27945754317,0.632019415418,0.633352944904,ExcessPorePress,4276.69643411
gpu_mode0_xi005_approx,1,0.27945754317,0.641973847278,0.643407926579,ExcessPorePress,4172.75703212
gpu_mode0_xi005_approx,1,0.27945754317,0.651928279138,0.653462908255,ExcessPorePress,4067.52912514
gpu_mode0_xi005_approx,1,0.27945754317,0.66189609061,0.663531404691,ExcessPorePress,3961.44221484
gpu_mode0_xi005_approx,1,0.27945754317,0.67185052247,0.673586386366,ExcessPorePress,3854.49630122
gpu_mode0_xi005_approx,1,0.27945754317,0.68180495433,0.683641368042,ExcessPorePress,3746.26188261
gpu_mode0_xi005_approx,1,0.27945754317,0.691772765802,0.693709864477,ExcessPorePress,3637.16846069
gpu_mode0_xi005_approx,1,0.27945754317,0.701727197662,0.703764846153,ExcessPorePress,3527.21603544
gpu_mode0_xi005_approx,1,0.27945754317,0.711681629521,0.713819827828,ExcessPorePress,3415.9751052
gpu_mode0_xi005_approx,1,0.27945754317,0.721649440994,0.723888324264,ExcessPorePress,3304.30467331
gpu_mode0_xi005_approx,1,0.27945754317,0.731603872853,0.733943305939,ExcessPorePress,3191.7752381
gpu_mode0_xi005_approx,1,0.27945754317,0.741558304713,0.743998287615,ExcessPorePress,3078.38679956
gpu_mode0_xi005_approx,1,0.27945754317,0.751526116186,0.754066784051,ExcessPorePress,2964.1393577
gpu_mode0_xi005_approx,1,0.27945754317,0.761480548045,0.764121765726,ExcessPorePress,2849.03291251
gpu_mode0_xi005_approx,1,0.27945754317,0.771448359518,0.774190262162,ExcessPorePress,2733.06746401
gpu_mode0_xi005_approx,1,0.27945754317,0.781402791377,0.784245243837,ExcessPorePress,2616.67251384
gpu_mode0_xi005_approx,1,0.27945754317,0.79137060285,0.794313740273,ExcessPorePress,2499.84806202
gpu_mode0_xi005_approx,1,0.27945754317,0.801338414322,0.804382236709,ExcessPorePress,2381.7351052
gpu_mode0_xi005_approx,1,0.27945754317,0.811292846182,0.814437218384,ExcessPorePress,2263.62214839
gpu_mode0_xi005_approx,1,0.27945754317,0.821260657654,0.82450571482,ExcessPorePress,2144.65018826
gpu_mode0_xi005_approx,1,0.27945754317,0.831215089514,0.834560696496,ExcessPorePress,2025.24872647
gpu_mode0_xi005_approx,1,0.27945754317,0.841182900986,0.844629192931,ExcessPorePress,1905.41776301
gpu_mode0_xi005_approx,1,0.27945754317,0.851150712459,0.854697689367,ExcessPorePress,1785.1572979
gpu_mode0_xi005_approx,1,0.27945754317,0.861118523931,0.864766185803,ExcessPorePress,1664.03782946
gpu_mode0_xi005_approx,1,0.27945754317,0.871072955791,0.874821167478,ExcessPorePress,1542.91836102
gpu_mode0_xi005_approx,1,0.27945754317,0.881040767263,0.884889663914,ExcessPorePress,1421.36939092
gpu_mode0_xi005_approx,1,0.27945754317,0.891008578736,0.89495816035,ExcessPorePress,1299.39091916
gpu_mode0_xi005_approx,1,0.27945754317,0.900976390208,0.905026656786,ExcessPorePress,1176.98294574
gpu_mode0_xi005_approx,1,0.27945754317,0.910944201681,0.915095153221,ExcessPorePress,1054.57497231
gpu_mode0_xi005_approx,1,0.27945754317,0.92089863354,0.925150134897,ExcessPorePress,931.737497231
gpu_mode0_xi005_approx,1,0.27945754317,0.930866445013,0.935218631333,ExcessPorePress,808.900022148
gpu_mode0_xi005_approx,1,0.27945754317,0.940834256485,0.945287127768,ExcessPorePress,686.062547065
gpu_mode0_xi005_approx,1,0.27945754317,0.950802067958,0.955355624204,ExcessPorePress,563.225071982
gpu_mode0_xi005_approx,1,0.27945754317,0.96076987943,0.96542412064,ExcessPorePress,439.099091916
gpu_mode0_xi005_approx,1,0.27945754317,0.970737690902,0.975492617076,ExcessPorePress,317.120620155
gpu_mode0_xi005_approx,1,0.27945754317,0.980705502375,0.985561113511,ExcessPorePress,168.083543743
gpu_mode0_xi005_approx,1,0.27945754317,0.990673313847,0.995629609947,ExcessPorePress,168.083543743
gpu_mode0_xi005_approx,1,0.27945754317,0.00571974424552,0.000727014490355,PorePress,17595.1805094
gpu_mode0_xi005_approx,1,0.27945754317,0.0156607964925,0.0107684814055,PorePress,17497.0542636
gpu_mode0_xi005_approx,1,0.27945754317,0.0255750895141,0.0207829188,PorePress,17400.3100775
gpu_mode0_xi005_approx,1,0.27945754317,0.0355027621483,0.0308108709548,PorePress,17300.8017719
gpu_mode0_xi005_approx,1,0.27945754317,0.0454170551699,0.0408253083493,PorePress,17199.2203765
gpu_mode0_xi005_approx,1,0.27945754317,0.0553447278042,0.0508532605041,PorePress,17095.5658915
gpu_mode0_xi005_approx,1,0.27945754317,0.0652724004384,0.0608812126589,PorePress,16989.8383167
gpu_mode0_xi005_approx,1,0.27945754317,0.0752000730727,0.0709091648138,PorePress,16882.0376523
gpu_mode0_xi005_approx,1,0.27945754317,0.085127745707,0.0809371169686,PorePress,16772.854928
gpu_mode0_xi005_approx,1,0.27945754317,0.0950554183412,0.0909650691234,PorePress,16661.5991141
gpu_mode0_xi005_approx,1,0.27945754317,0.104983090976,0.100993021278,PorePress,16548.2702104
gpu_mode0_xi005_approx,1,0.27945754317,0.11491076361,0.111020973433,PorePress,16432.8682171
gpu_mode0_xi005_approx,1,0.27945754317,0.124838436244,0.121048925588,PorePress,16316.0841639
gpu_mode0_xi005_approx,1,0.27945754317,0.134766108878,0.131076877743,PorePress,16196.5359911
gpu_mode0_xi005_approx,1,0.27945754317,0.144693781513,0.141104829897,PorePress,16075.6057586
gpu_mode0_xi005_approx,1,0.27945754317,0.15463483376,0.151146296813,PorePress,15952.6024363
gpu_mode0_xi005_approx,1,0.27945754317,0.164562506394,0.161174248967,PorePress,15827.5260244
gpu_mode0_xi005_approx,1,0.27945754317,0.174503558641,0.171215715883,PorePress,15701.0675526
gpu_mode0_xi005_approx,1,0.27945754317,0.184431231275,0.181243668037,PorePress,15572.5359911
gpu_mode0_xi005_approx,1,0.27945754317,0.194372283522,0.191285134953,PorePress,15441.93134
