case,part,time,Idp,return_status,region,x,y,z,r,distance_to_top,distance_to_bottom,distance_to_lateral_surface,p_eff,q,MccPc,MccVoidRatio,MccPlasticVolStrain,MccEqPlasticStrain,MccPlasticMultiplier,MccReturnIterations,MccYieldResidual,Kplastic,PorePress,PorePressRate,DivVel,velocity
baseline,2,0.001005,373,-1,lateral_boundary,5.5309002e-14,0.020000292,0.049999997,0.020000292,0.05000000300000001,0.049999997,0.009999708,-0.7679096000000006,24.8004301185021,120.0,0.80005008,0.0,0.0,0.0,0.0,-0.76791954,0.0,-20296.8667264,-17322036.0,0.026028002,0.0004062426153473907
baseline,2,0.001005,427,-1,interior,0.010000032,-2.2525711e-14,0.039999999,0.010000032,0.060000001000000004,0.039999999,0.019999968,-1.794354966666667,24.411319103257622,120.0,0.8000496,0.0,0.0,0.0,0.0,-1.794365,0.0,-20714.69968201,-23372206.0,0.035077743,5.227714230795481e-05
baseline,2,0.001005,428,-1,interior,0.010000032,-3.6879865e-14,0.049999997,0.010000032,0.05000000300000001,0.049999997,0.019999968,-1.2071770000000004,25.089614172738226,120.0,0.80004936,0.0,0.0,0.0,0.0,-1.2071868,0.0,-20479.44179976,-22082534.0,0.03314634,5.689262603054906e-05
baseline,2,0.001005,438,-1,interior,0.010000102,0.010000102,0.039999999,0.014142279873514314,0.060000001000000004,0.039999999,0.015857720126485685,-1.1871718999999998,24.558618357340443,120.0,0.80004954,0.0,0.0,0.0,0.0,-1.1871819,0.0,-20469.8817599,-21181378.0,0.031796563,0.00019303861625407403
baseline,2,0.001005,439,-1,interior,0.010000102,0.010000102,0.049999997,0.014142279873514314,0.05000000300000001,0.049999997,0.015857720126485685,-0.6308832666666669,25.173230897958653,120.0,0.80004919,0.0,0.0,0.0,0.0,-0.63089323,0.0,-20246.99809302,-19963366.0,0.029972505,0.0001945819587578255
baseline,2,0.001005,493,-1,lateral_boundary,0.020000292,5.1672306e-14,0.039999999,0.020000292,0.060000001000000004,0.039999999,0.009999708,-1.2716296666666669,24.264384828424603,120.0,0.80005044,0.0,0.0,0.0,0.0,-1.2716395,0.0,-20498.67592787,-18415692.0,0.027665854,0.0004052309808798868
baseline,2,0.001005,494,-1,lateral_boundary,0.020000292,-2.8789986e-14,0.049999997,0.020000292,0.05000000300000001,0.049999997,0.009999708,-0.7679117333333328,24.800428909336134,120.0,0.80005008,0.0,0.0,0.0,0.0,-0.76792157,0.0,-20296.86501722,-17322036.0,0.026028002,0.0004062426153473835
baseline,2,0.001005,191,-3,edge,-0.020000707,-0.020000707,0.099999592,0.0282852710964505,4.080000000072914e-07,0.099999592,0.0017147289035494978,73.96847,93.76233191723672,120.00291,0.79997492,2.1584856e-06,1.1702851e-05,0.0,8.0,3888.0342,1.1702851e-05,-14719.00786602,-24633992.0,0.036950026,0.002581265388660145
baseline,2,0.001005,477,-3,edge,0.020000707,-0.020000707,0.099999592,0.0282852710964505,4.080000000072914e-07,0.099999592,0.0017147289035494978,73.96847,93.7623311884929,120.00291,0.79997492,2.1584856e-06,1.1702855e-05,0.0,8.0,3888.0342,1.1702855e-05,-14719.00967576,-24633990.0,0.036950022,0.0025812652723949565
baseline,2,0.001005,235,-3,edge,-0.020000707,0.020000707,0.099999592,0.0282852710964505,4.080000000072914e-07,0.099999592,0.0017147289035494978,73.96847533333333,93.76232276461289,120.00291,0.79997492,2.1584879e-06,1.1702857e-05,0.0,8.0,3888.0327,1.1702857e-05,-14719.00897196,-24633992.0,0.036950026,0.002581265269939951
baseline,2,0.001005,521,-3,edge,0.020000707,0.020000707,0.099999592,0.0282852710964505,4.080000000072914e-07,0.099999592,0.0017147289035494978,73.96847533333333,93.7623228483058,120.00291,0.79997492,2.1584881e-06,1.1702856e-05,0.0,8.0,3888.0327,1.1702856e-05,-14719.0092736,-24633990.0,0.036950022,0.002581265034954584
baseline,3,0.001508,148,-1,edge,-0.030001165,-0.010000549,-7.9662719e-08,0.03162405542713688,0.10000007966271901,-7.9662719e-08,-0.0016240554271368807,-22.375539426666666,48.324380931487426,119.99577,0.80005348,-3.1296529e-06,3.3605756e-06,0.0,0.0,-22.375549,3.3605756e-06,-25522.77579418,-12333139.0,0.018499415,0.0006437363444957738
baseline,3,0.001508,149,-1,edge,-0.030001167,-0.010000548,0.009999969,0.03162405700826813,0.09000003100000001,0.009999969,-0.0016240570082681344,-23.765036233333333,42.5798034702598,119.99876,0.80005157,-9.1276229e-07,9.5597863e-07,0.0,0.0,-23.765045,9.5597863e-07,-24953.72967712,-15559958.0,0.023340998,0.0006319423278743548
baseline,3,0.001508,181,-1,edge,-0.020000856,-0.020000856,-6.8190744e-08,0.028285481814271294,0.100000068190744,-6.8190744e-08,0.001714518185728705,-29.525467133333333,51.06959631142839,119.99983,0.80004817,-1.2447966e-07,1.3347724e-07,0.0,0.0,-29.525476,1.3347724e-07,-25779.13338247,-11885029.0,0.01782776,0.000488979549091689
baseline,3,0.001508,182,-1,edge,-0.020000841,-0.020000841,0.0099999756,0.028285460601067857,0.0900000244,0.0099999756,0.0017145393989321418,-26.667695633333334,42.94141347829134,120.0,0.8000474,0.0,0.0,0.0,0.0,-26.667706,0.0,-25281.34080874,-12749535.0,0.019128466,0.0004499210646899168
baseline,3,0.001508,192,-1,edge,-0.020000661,-0.010000458,4.8907669e-08,0.022361475815488675,0.09999995109233101,4.8907669e-08,0.007638524184511324,-22.692966413333334,41.79532423578761,119.99848,0.80005115,-1.1236285e-06,1.188681e-06,0.0,0.0,-22.692976,1.188681e-06,-26383.14349327,-12095160.0,0.018147169,0.00048214099208733366
baseline,3,0.001508,193,-1,edge,-0.020000594,-0.010000415,0.010000004,0.022361396658640554,0.089999996,0.010000004,0.007638603341359445,-26.15106923333333,38.445464901428274,120.0,0.80005026,0.0,0.0,0.0,0.0,-26.151079,0.0,-26012.52249504,-9672025.0,0.014524722,0.0002652389000784512
baseline,3,0.001508,194,-1,lateral_boundary,-0.020000564,-0.010000398,0.019999977,0.02236136222318533,0.080000023,0.019999977,0.007638637776814668,-13.959845433333335,34.75385102604395,120.0,0.80004883,0.0,0.0,0.0,0.0,-13.959855,0.0,-22852.31928356,-1624092.9,0.0024403369,0.0002009364594372995
baseline,3,0.001508,195,-1,lateral_boundary,-0.020000573,-0.010000406,0.029999984,0.022361373850753555,0.070000016,0.029999984,0.007638626149246444,-5.302772,28.556222973039574,119.9987,0.8000524,-9.5797679e-07,9.9468753e-07,0.0,0.0,-5.3027821,9.9468753e-07,-19938.50446549,2125926.3,-0.0031948572,0.00021252185129819063
baseline,3,0.001508,236,-1,edge,-0.010000549,-0.030001165,-7.9662733e-08,0.03162405542713688,0.100000079662733,-7.9662733e-08,-0.0016240554271368807,-22.375538656666667,48.32438672476219,119.99577,0.80005348,-3.1296529e-06,3.3605759e-06,0.0,0.0,-22.375549,3.3605759e-06,-25522.77531561,-12333140.0,0.018499417,0.0006437363913006134
baseline,3,0.001508,237,-1,edge,-0.010000548,-0.030001167,0.009999969,0.03162405700826813,0.09000003100000001,0.009999969,-0.0016240570082681344,-23.765034566666667,42.57980370644786,119.99876,0.80005157,-9.1276087e-07,9.5597716e-07,0.0,0.0,-23.765045,9.5597716e-07,-24953.72920849,-15559960.0,0.023341002,0.0006319423085272619
baseline,3,0.001508,247,-1,edge,-0.010000458,-0.020000661,4.8907637e-08,0.022361475815488675,0.09999995109236301,4.8907637e-08,0.007638524184511324,-22.69297016333334,41.79532271025786,119.99848,0.80005115,-1.1236284e-06,1.1886808e-06,0.0,0.0,-22.69298,1.1886808e-06,-26383.14327065,-12095161.0,0.018147171,0.0004821409538230882
baseline,3,0.001508,248,-1,edge,-0.010000415,-0.020000594,0.010000004,0.022361396658640554,0.089999996,0.010000004,0.007638603341359445,-26.151066933333336,38.44546725795553,120.0,0.80005026,0.0,0.0,0.0,0.0,-26.151077,0.0,-26012.52199106,-9672024.0,0.014524722,0.00026523879792261903
baseline,3,0.001508,249,-1,lateral_boundary,-0.010000398,-0.020000564,0.019999977,0.02236136222318533,0.080000023,0.019999977,0.007638637776814668,-13.959843900000001,34.75384500235494,120.0,0.80004883,0.0,0.0,0.0,0.0,-13.959854,0.0,-22852.3189601,-1624093.1,0.0024403373,0.0002009364988293871
baseline,3,0.001508,250,-1,lateral_boundary,-0.010000406,-0.020000573,0.029999984,0.022361373850753555,0.070000016,0.029999984,0.007638626149246444,-5.3027716666666675,28.556227568817917,119.9987,0.8000524,-9.5797907e-07,9.9468991e-07,0.0,0.0,-5.3027816,9.9468991e-07,-19938.5040732,2125926.5,-0.0031948576,0.00021252182843271278
baseline,3,0.001508,258,-1,bottom_cap_zone,-0.010000209,-0.010000209,1.119656e-07,0.014142431194365486,0.0999998880344,1.119656e-07,0.015857568805634513,-20.78246447933333,34.85717395433678,120.0,0.8000477,0.0,0.0,0.0,0.0,-20.782475,0.0,-26643.35186025,-10245578.0,0.015373098,0.0003393897558500415
baseline,3,0.001508,259,-1,bottom_cap_zone,-0.010000159,-0.010000159,0.010000056,0.01414236048368737,0.089999944,0.010000056,0.01585763951631263,-27.716600996666667,41.3877047250083,119.99934,0.80005151,-4.8932566e-07,5.079059e-07,0.0,0.0,-27.716612,5.079059e-07,-27082.08009966,-8978540.0,0.013494745,7.776524383449964e-05
baseline,3,0.001508,260,-1,interior,-0.010000135,-0.010000135,0.019999998,0.014142326542561872,0.080000002,0.019999998,0.015857673457438125,-16.958350366666668,37.16130437054959,119.99969,0.80005103,-2.2951392e-07,2.3841297e-07,0.0,0.0,-16.958361,2.3841297e-07,-24980.44521513,-734450.81,0.0011293396,8.038107443243377e-05
baseline,3,0.001508,261,-1,interior,-0.010000132,-0.010000132,0.029999984,0.014142322299921186,0.070000016,0.029999984,0.015857677700078815,-10.745290333333335,31.39518339715642,120.0,0.8000496,0.0,0.0,0.0,0.0,-10.7453,0.0,-22654.97277705,3444795.3,-0.005144137,0.00010206273789620021
baseline,3,0.001508,313,-1,edge,3.2300666e-14,-0.03000121,-7.0317164e-08,0.03000121,0.100000070317164,-7.0317164e-08,-1.2100000000014877e-06,-31.441954166666665,48.52842444314206,120.0,0.80004853,0.0,0.0,0.0,0.0,-31.441965,0.0,-25872.6127123,-12932533.0,0.019400919,0.0006009737705238741
baseline,3,0.001508,314,-1,edge,5.3394036e-14,-0.030001191,0.0099999718,0.030001191,0.0900000282,0.0099999718,-1.19100000000108e-06,-30.3710383,40.75291535911848,120.0,0.8000493,0.0,0.0,0.0,0.0,-30.371048,0.0,-25181.34621088,-14342015.0,0.021518191,0.0005715436427887438
baseline,3,0.001508,324,-1,edge,-5.6848447e-14,-0.020000532,7.514199e-08,0.020000532,0.09999992485801,7.514199e-08,0.009999467999999997,-22.88315347,38.73749952690661,119.99895,0.80005115,-7.7281032e-07,8.1093793e-07,0.0,0.0,-22.883163,8.1093793e-07,-26557.32807354,-11221952.0,0.016839864,0.000422265097974732
baseline,3,0.001508,325,-1,edge,1.8672775e-14,-0.020000456,0.010000022,0.020000456,0.08999997800000001,0.010000022,0.009999543999999999,-27.672574100000002,39.46794997317275,119.9977,0.80005389,-1.7053262e-06,1.7668345e-06,0.0,0.0,-27.672585,1.7668345e-06,-26395.28124202,-9264400.0,0.013919546,0.00017881304376628172
baseline,3,0.001508,326,-1,lateral_boundary,4.3078771e-14,-0.020000413,0.019999983,0.020000413,0.080000017,0.019999983,0.009999586999999997,-14.8425302,35.43442687695143,119.9985,0.80005276,-1.1101758e-06,1.1510047e-06,0.0,0.0,-14.84254,1.1510047e-06,-23318.51920473,543690.19,-0.00080217834,0.0001153895059725221
baseline,3,0.001508,327,-1,lateral_boundary,2.2135829e-14,-0.020000413,0.029999983,0.020000413,0.070000017,0.029999983,0.009999586999999997,-7.398379666666666,29.553023683921182,120.0,0.80005074,0.0,0.0,0.0,0.0,-7.3983898,0.0,-20366.72329821,5903851.5,-0.0088521112,8.095421555654323e-05
baseline,3,0.001508,335,-1,bottom_cap_zone,-2.5001978e-14,-0.010000121,1.2495276e-07,0.010000121,0.09999987504724,1.2495276e-07,0.019999878999999998,-17.671628000000002,30.344175801881132,119.99826,0.80005324,-1.2884747e-06,1.3339218e-06,0.0,0.0,-17.671638,1.3339218e-06,-26641.11126952,-9849002.0,0.01477612,0.00031732662348088654
baseline,3,0.001508,336,-1,bottom_cap_zone,1.5833188e-13,-0.010000068,0.010000071,0.010000068,0.089999929,0.010000071,0.019999931999999998,-28.169059973333333,41.97930389053084,120.0,0.80005062,0.0,0.0,0.0,0.0,-28.169069,0.0,-27387.94472472,-9023396.0,0.013562686,9.246403589260361e-05
baseline,3,0.001508,337,-1,interior,1.6893039e-13,-0.010000042,0.020000005,0.010000042,0.079999995,0.020000005,0.019999957999999998,-18.571209533333334,38.39741601760606,120.0,0.80005056,0.0,0.0,0.0,0.0,-18.57122,0.0,-25761.43129185,-1467872.8,0.0022352987,6.077920157723124e-05
baseline,3,0.001508,338,-1,interior,-1.2246112e-13,-0.010000036,0.029999986,0.010000036,0.070000014,0.029999986,0.019999964,-13.716838266666668,33.24612074748237,120.0,0.8000496,0.0,0.0,0.0,0.0,-13.716848,0.0,-23773.24167406,1982850.9,-0.0029426438,9.6297235018355e-05
baseline,3,0.001508,390,-1,edge,0.010000549,-0.030001165,-7.9662719e-08,0.03162405542713688,0.10000007966271901,-7.9662719e-08,-0.0016240554271368807,-22.375539583333335,48.32438685290739,119.99577,0.80005348,-3.1296529e-06,3.3605756e-06,0.0,0.0,-22.375549,3.3605756e-06,-25522.77562335,-12333141.0,0.018499419,0.0006437363885338459
baseline,3,0.001508,391,-1,edge,0.010000548,-0.030001167,0.009999969,0.03162405700826813,0.09000003100000001,0.009999969,-0.0016240570082681344,-23.76503243333333,42.579804256686906,119.99876,0.80005157,-9.1276343e-07,9.5597989e-07,0.0,0.0,-23.765043,9.5597989e-07,-24953.72932548,-15559959.0,0.023341,0.0006319422806377027
baseline,3,0.001508,401,-1,edge,0.010000458,-0.020000661,4.8907591e-08,0.022361475815488675,0.099999951092409,4.8907591e-08,0.007638524184511324,-22.692966990000002,41.795323283464995,119.99848,0.80005115,-1.123627e-06,1.1886794e-06,0.0,0.0,-22.692978,1.1886794e-06,-26383.14321158,-12095160.0,0.018147169,0.0004821410092788488
baseline,3,0.001508,402,-1,edge,0.010000415,-0.020000594,0.010000004,0.022361396658640554,0.089999996,0.010000004,0.007638603341359445,-26.151066200000002,38.445463517937064,120.0,0.80005026,0.0,0.0,0.0,0.0,-26.151075,0.0,-26012.52206693,-9672023.0,0.014524721,0.0002652388971133303
baseline,3,0.001508,403,-1,lateral_boundary,0.010000398,-0.020000564,0.019999977,0.02236136222318533,0.080000023,0.019999977,0.007638637776814668,-13.959845866666667,34.75384364886967,120.0,0.80004883,0.0,0.0,0.0,0.0,-13.959856,0.0,-22852.31925561,-1624091.8,0.0024403355,0.0002009364448752553
baseline,3,0.001508,404,-1,lateral_boundary,0.010000406,-0.020000573,0.029999984,0.022361373850753555,0.070000016,0.029999984,0.007638626149246444,-5.302772666666667,28.556223152250713,119.9987,0.8000524,-9.579793e-07,9.9469003e-07,0.0,0.0,-5.3027825,9.9469003e-07,-19938.50473013,2125926.3,-0.0031948572,0.00021252185483717053
baseline,3,0.001508,412,-1,bottom_cap_zone,0.010000209,-0.010000209,1.1196568e-07,0.014142431194365486,0.09999988803432,1.1196568e-07,0.015857568805634513,-20.782460939,34.85717381161963,120.0,0.8000477,0.0,0.0,0.0,0.0,-20.782471,0.0,-26643.35130046,-10245576.0,0.015373096,0.0003393898251658414
baseline,3,0.001508,413,-1,bottom_cap_zone,0.010000159,-0.010000159,0.010000056,0.01414236048368737,0.089999944,0.010000056,0.01585763951631263,-27.716595963333333,41.38770227206254,119.99934,0.80005151,-4.8932509e-07,5.0790533e-07,0.0,0.0,-27.716606,5.0790533e-07,-27082.0802379,-8978541.0,0.013494746,7.776530243986106e-05
baseline,3,0.001508,414,-1,interior,0.010000135,-0.010000135,0.019999998,0.014142326542561872,0.080000002,0.019999998,0.015857673457438125,-16.958352466666668,37.16130121382589,119.99969,0.80005103,-2.2951676e-07,2.3841592e-07,0.0,0.0,-16.958363,2.3841592e-07,-24980.4453745,-734449.19,0.0011293371,8.038101663222057e-05
baseline,3,0.001508,415,-1,interior,0.010000132,-0.010000132,0.029999984,0.014142322299921186,0.070000016,0.029999984,0.015857677700078815,-10.745294333333334,31.39518028442776,120.0,0.8000496,0.0,0.0,0.0,0.0,-10.745304,0.0,-22654.97311109,3444795.0,-0.0051441365,0.00010206275012123687
baseline,3,0.001508,467,-1,edge,0.020000856,-0.020000856,-6.8190722e-08,0.028285481814271294,0.100000068190722,-6.8190722e-08,0.001714518185728705,-29.52546866666667,51.06960245985039,119.99983,0.80004817,-1.2447812e-07,1.3347561e-07,0.0,0.0,-29.525478,1.3347561e-07,-25779.13341395,-11885026.0,0.017827757,0.0004889795458788641
baseline,3,0.001508,468,-1,edge,0.020000841,-0.020000841,0.0099999756,0.028285460601067857,0.0900000244,0.0099999756,0.0017145393989321418,-26.66770546666667,42.94141591329504,120.0,0.8000474,0.0,0.0,0.0,0.0,-26.667715,0.0,-25281.34155006,-12749536.0,0.019128468,0.00044992095494977944
baseline,3,0.001508,478,-1,edge,0.020000661,-0.010000458,4.8907722e-08,0.022361475815488675,0.09999995109227801,4.8907722e-08,0.007638524184511324,-22.69296686,41.795322643629255,119.99848,0.80005115,-1.1236272e-06,1.1886796e-06,0.0,0.0,-22.692978,1.1886796e-06,-26383.14342989,-12095159.0,0.018147167,0.00048214100033925977
baseline,3,0.001508,479,-1,edge,0.020000594,-0.010000415,0.010000004,0.022361396658640554,0.089999996,0.010000004,0.007638603341359445,-26.151064633333334,38.44546330429356,120.0,0.80005026,0.0,0.0,0.0,0.0,-26.151075,0.0,-26012.52269675,-9672022.0,0.014524719,0.00026523883628762633
baseline,3,0.001508,480,-1,lateral_boundary,0.020000564,-0.010000398,0.019999977,0.02236136222318533,0.080000023,0.019999977,0.007638637776814668,-13.959842733333332,34.75384503429671,120.0,0.80004883,0.0,0.0,0.0,0.0,-13.959853,0.0,-22852.31974433,-1624091.1,0.0024403345,0.00020093646367920324
baseline,3,0.001508,481,-1,lateral_boundary,0.020000573,-0.010000406,0.029999984,0.022361373850753555,0.070000016,0.029999984,0.007638626149246444,-5.302769666666666,28.556224419533812,119.9987,0.8000524,-9.579785e-07,9.9468923e-07,0.0,0.0,-5.3027797,9.9468923e-07,-19938.50476674,2125927.5,-0.0031948593,0.00021252184581969268
baseline,3,0.001508,522,-1,edge,0.030001165,-0.010000549,-7.9662662e-08,0.03162405542713688,0.100000079662662,-7.9662662e-08,-0.0016240554271368807,-22.37553695,48.32438210923456,119.99577,0.80005348,-3.1296529e-06,3.3605759e-06,0.0,0.0,-22.375547,3.3605759e-06,-25522.77624152,-12333139.0,0.018499415,0.0006437363261725863
baseline,3,0.001508,523,-1,edge,0.030001167,-0.010000548,0.009999969,0.03162405700826813,0.09000003100000001,0.009999969,-0.0016240570082681344,-23.765033966666667,42.57980725528283,119.99876,0.80005157,-9.1276587e-07,9.5598239e-07,0.0,0.0,-23.765043,9.5598239e-07,-24953.73071924,-15559960.0,0.023341002,0.0006319423051358156
baseline,3,0.001508,159,-1,edge,-0.03000121,3.8500947e-14,-7.0317263e-08,0.03000121,0.100000070317263,-7.0317263e-08,-1.2100000000014877e-06,-31.441963733333335,48.52842674754143,120.0,0.80004853,0.0,0.0,0.0,0.0,-31.441975,0.0,-25872.61352541,-12932533.0,0.019400919,0.0006009736696979912
baseline,3,0.001508,160,-1,edge,-0.030001191,2.4982564e-14,0.0099999718,0.030001191,0.0900000282,0.0099999718,-1.19100000000108e-06,-30.371040766666667,40.75291769145215,120.0,0.8000493,0.0,0.0,0.0,0.0,-30.37105,0.0,-25181.34719466,-14342015.0,0.021518191,0.0005715436439668575
baseline,3,0.001508,170,-1,edge,-0.030001165,0.010000549,-7.9662733e-08,0.03162405542713688,0.100000079662733,-7.9662733e-08,-0.0016240554271368807,-22.375537043333335,48.32438396297816,119.99577,0.80005348,-3.1296534e-06,3.3605763e-06,0.0,0.0,-22.375547,3.3605763e-06,-25522.7763255,-12333141.0,0.018499419,0.0006437363405806181
baseline,3,0.001508,171,-1,edge,-0.030001167,0.010000548,0.009999969,0.03162405700826813,0.09000003100000001,0.009999969,-0.0016240570082681344,-23.7650355,42.579804460718776,119.99876,0.80005157,-9.1276615e-07,9.5598273e-07,0.0,0.0,-23.765045,9.5598273e-07,-24953.73063261,-15559960.0,0.023341002,0.0006319423611667622
baseline,3,0.001508,203,-1,edge,-0.020000532,-9.27014e-14,7.5141969e-08,0.020000532,0.09999992485803101,7.5141969e-08,0.009999467999999997,-22.883149236666664,38.73750132619501,119.99895,0.80005115,-7.7281067e-07,8.1093827e-07,0.0,0.0,-22.88316,8.1093827e-07,-26557.3284792,-11221951.0,0.016839862,0.0004222649962280361
baseline,3,0.001508,204,-1,edge,-0.020000456,7.9122601e-14,0.010000022,0.020000456,0.08999997800000001,0.010000022,0.009999543999999999,-27.672572833333334,39.46794891536821,119.9977,0.80005389,-1.7053248e-06,1.7668332e-06,0.0,0.0,-27.672583,1.7668332e-06,-26395.28155457,-9264397.0,0.013919543,0.00017881303471400874
baseline,3,0.001508,205,-1,lateral_boundary,-0.020000413,-2.0214278e-15,0.019999983,0.020000413,0.080000017,0.019999983,0.009999586999999997,-14.842530466666666,35.434420534104156,119.9985,0.80005276,-1.1101752e-06,1.1510039e-06,0.0,0.0,-14.84254,1.1510039e-06,-23318.51954104,543692.13,-0.0008021812,0.00011538952071525241
baseline,3,0.001508,206,-1,lateral_boundary,-0.020000413,-4.4928437e-14,0.029999983,0.020000413,0.070000017,0.029999983,0.009999586999999997,-7.398378000000001,29.553022560618263,120.0,0.80005074,0.0,0.0,0.0,0.0,-7.3983879,0.0,-20366.72352765,5903854.0,-0.0088521149,8.095423472238503e-05
