step,time,factor,applied,raw_max,raw_mean,used_max,used_mean,pre_accel_max,ratio_max,confining_ref,limited,relaxed,cap_min,lateral_used_max,cap_edge_used_max,interior_used_max,case,label,kind,scale,relax,limiter
26.0,0.00301626,0.01084,407.0,1.71993,1.03538,0.343986,0.207076,0.408828,0.178559,1.92645,0.0,407.0,48.1614,0.343986,0.234908,0.250459,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
27.0,0.0031168,0.0778673,407.0,12.5615,7.32942,3.00644,1.76362,0.351701,1.56061,1.92646,0.0,407.0,48.1614,3.00644,1.90785,1.98037,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
28.0,0.00321734,0.144895,407.0,23.8658,13.4218,8.70094,4.98378,0.4897,4.51655,1.92646,0.0,407.0,48.1614,8.70094,5.21514,5.25342,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
29.0,0.00331788,0.211922,407.0,36.556,19.4585,16.6883,9.22529,1.27121,8.66269,1.92646,0.0,407.0,48.1614,16.6883,9.5381,9.10785,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
30.0,0.00341842,0.278949,407.0,26.109,16.3895,20.543,12.1929,3.01016,8.55493,1.92646,0.0,407.0,48.1615,20.543,13.7216,13.4899,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
31.0,0.00351896,0.345975,407.0,44.3685,25.8774,24.5062,15.2418,4.54569,10.9622,1.92646,0.0,407.0,48.1614,24.5062,20.6853,20.2498,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
32.0,0.0036195,0.412999,407.0,85.6626,43.7822,39.1369,21.4415,6.74354,18.0829,1.92646,0.0,407.0,48.1614,39.1369,34.8359,31.1882,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
33.0,0.00372003,0.480021,407.0,179.804,65.3967,50.0,31.4045,10.7814,25.0,1.92646,108.0,407.0,48.1616,50.0,50.0,43.9968,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
34.0,0.00382056,0.547039,407.0,415.721,108.409,50.0,35.7531,15.5438,25.0,1.92648,166.0,407.0,48.1621,50.0,50.0,50.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
35.0,0.00392107,0.614048,407.0,810.968,234.471,50.0,45.3665,18.7861,25.0,1.92652,282.0,407.0,48.1631,50.0,50.0,50.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
36.0,0.00402157,0.681048,407.0,1262.94,390.298,50.0,49.6069,21.2926,25.0,1.92657,386.0,407.0,48.1642,50.0,50.0,50.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
37.0,0.00412206,0.748042,407.0,1682.93,542.294,50.0,49.8772,27.1785,18.4537,1.9266,406.0,407.0,48.1649,50.0,50.0,50.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
38.0,0.00422253,0.81502,407.0,2118.76,790.375,50.0,46.5743,37.6869,16.1532,1.92661,342.0,407.0,48.1653,50.0,50.0,50.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
39.0,0.00432297,0.881981,407.0,3117.77,1167.47,50.0,49.7452,46.0826,10.2182,1.92664,394.0,407.0,48.1659,50.0,50.0,50.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
40.0,0.00442339,0.94893,407.0,1049.94,451.215,50.0,47.3362,52.7157,25.0,1.92673,344.0,407.0,48.1683,50.0,50.0,50.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
41.0,0.00452381,1.0,407.0,1606.46,764.813,50.0,48.2004,51.9877,19.457,1.92689,362.0,407.0,48.1722,50.0,50.0,50.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
42.0,0.0046242,1.0,407.0,2642.72,1206.52,50.0,49.8234,57.5905,25.0,1.92708,406.0,407.0,48.1769,50.0,50.0,50.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
43.0,0.00472459,1.0,407.0,3745.31,1593.37,50.0,49.8772,62.3801,11.3795,1.92731,406.0,407.0,48.1827,50.0,50.0,50.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
44.0,0.004825,1.0,407.0,5322.78,1911.66,50.0,49.4488,66.3033,12.2883,1.92758,380.0,407.0,48.1895,50.0,50.0,50.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
45.0,0.0049254,1.0,407.0,7055.33,2293.49,50.0,48.3977,69.4726,14.2856,1.92789,382.0,407.0,48.1973,50.0,50.0,50.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
46.0,0.00502578,1.0,407.0,8661.11,2830.88,50.0,48.4594,65.7182,6.66308,1.92823,386.0,407.0,48.2058,50.0,50.0,50.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
47.0,0.00512614,1.0,407.0,9798.24,3337.55,50.0,49.8772,64.6636,7.40204,1.9286,406.0,407.0,48.2149,50.0,50.0,50.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
48.0,0.0052265,1.0,407.0,10563.7,3786.5,50.0,49.8772,70.3147,11.7426,1.92899,406.0,407.0,48.2249,50.0,50.0,50.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
49.0,0.00532685,1.0,407.0,12131.5,4292.8,50.0,49.0599,75.4028,16.7138,1.92941,390.0,407.0,48.2353,50.0,50.0,50.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
50.0,0.0054272,1.0,407.0,1548.81,622.177,50.0,48.1116,80.0312,7.40543,1.92984,366.0,407.0,48.246,50.0,50.0,50.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
51.0,0.00552752,1.0,407.0,2178.03,1306.29,50.0,49.8772,84.2423,19.9286,1.93025,406.0,407.0,48.2562,50.0,50.0,50.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
52.0,0.00562783,1.0,407.0,3038.37,1792.31,50.0,49.6276,88.5292,25.0,1.9306,404.0,407.0,48.2651,50.0,50.0,50.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
53.0,0.00572817,1.0,407.0,4549.23,2083.75,50.0,49.76,92.4763,5.78174,1.93092,404.0,407.0,48.2731,50.0,50.0,50.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
54.0,0.00582852,1.0,407.0,6116.64,2254.64,50.0,49.8772,95.7351,5.78818,1.93121,406.0,407.0,48.2803,50.0,50.0,50.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
55.0,0.00592889,1.0,407.0,7623.59,2491.63,50.0,49.4747,97.8896,13.0538,1.93146,398.0,407.0,48.2866,50.0,50.0,50.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
