nu,eta,Tv,normalized_center_pressure,root_count,formula
0.3,1.7499999999999998,7.8794183027668677e-02,1.1562877522280783e+00,200,paper_eq_46_47
0.3,1.7499999999999998,8.0323274038130388e-02,1.1486431120411769e+00,200,paper_eq_46_47
0.3,1.7499999999999998,8.1882038804045001e-02,1.1406749922749762e+00,200,paper_eq_46_47
0.3,1.7499999999999998,8.3471053178489060e-02,1.1323852370885341e+00,200,paper_eq_46_47
0.3,1.7499999999999998,8.5090904189624977e-02,1.1237762722216380e+00,200,paper_eq_46_47
0.3,1.7499999999999998,8.6742190257566382e-02,1.1148510969974543e+00,200,paper_eq_46_47
0.3,1.7499999999999998,8.8425521415451916e-02,1.1056132743808318e+00,200,paper_eq_46_47
0.3,1.7499999999999998,9.0141519534808992e-02,1.0960669191924604e+00,200,paper_eq_46_47
0.3,1.7499999999999998,9.1890818555291673e-02,1.0862166845868697e+00,200,paper_eq_46_47
0.3,1.7499999999999998,9.3674064718876168e-02,1.0760677469089657e+00,200,paper_eq_46_47
0.3,1.7499999999999998,9.5491916808601418e-02,1.0656257890494223e+00,200,paper_eq_46_47
0.3,1.7499999999999998,9.7345046391942816e-02,1.0548969824237862e+00,200,paper_eq_46_47
0.3,1.7499999999999998,9.9234138068908725e-02,1.0438879677036634e+00,200,paper_eq_46_47
0.3,1.7499999999999998,1.0115988972495166e-01,1.0326058344308191e+00,200,paper_eq_46_47
0.3,1.7499999999999998,1.0312301278878754e-01,1.0210580996465073e+00,200,paper_eq_46_47
0.3,1.7499999999999998,1.0512423249521803e-01,1.0092526856688817e+00,200,paper_eq_46_47
0.3,1.7499999999999998,1.0716428815305357e-01,9.9719789715094498e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.0924393341823539e-01,9.8490239755026998e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.1136393657225811e-01,9.7237518513965404e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.1352508080599515e-01,9.5962556868505500e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.1572816450903245e-01,9.4666314291361653e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.1797400156461631e-01,9.3349776389042038e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.2026342165032625e-01,9.2013952441775704e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.2259727054458161e-01,9.0659872956540943e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.2497641043909684e-01,8.9288587243452622e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.2740172025740018e-01,8.7901161025137242e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.2987409597953362e-01,8.6498674088051075e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.3239445097305402e-01,8.5082217983987729e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.3496371633045764e-01,8.3652893789282456e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.3758284121315284e-01,8.2211809928454305e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.4025279320210790e-01,8.0760080068239437e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.4297455865530359e-01,7.9298821087165061e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.4574914307212258e-01,7.7829151124996609e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.4857757146481032e-01,7.6352187715568687e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.5146088873714367e-01,7.4869046005685158e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.5440016007044985e-01,7.3380837061951687e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.5739647131711471e-01,7.1888666266595902e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.6045092940172839e-01,7.0393631802530121e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.6356466273001555e-01,6.8896823227139159e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.6673882160570111e-01,6.7399320133526763e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.6997457865546614e-01,6.5902190897240986e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.7327312926215016e-01,6.4406491505824615e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.7663569200636042e-01,6.2913264467909435e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.8006350911665098e-01,6.1423537797999372e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.8355784692843813e-01,5.9938324072571514e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.8711999635182158e-01,5.8458619552674052e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.9075127334848438e-01,5.6985403367819076e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.9445301941784673e-01,5.5519636755664015e-01,200,paper_eq_46_47
0.3,1.7499999999999998,1.9822660209265605e-01,5.4062262351746304e-01,200,paper_eq_46_47
0.3,1.7499999999999998,2.0207341544419258e-01,5.2614203523394687e-01,200,paper_eq_46_47
0.3,1.7499999999999998,2.0599488059728019e-01,5.1176363741877895e-01,200,paper_eq_46_47
0.3,1.7499999999999998,2.0999244625529107e-01,4.9749625986878110e-01,200,paper_eq_46_47
0.3,1.7499999999999998,2.1406758923533917e-01,4.8334852177487841e-01,200,paper_eq_46_47
0.3,1.7499999999999998,2.1822181501385918e-01,4.6932882624124866e-01,200,paper_eq_46_47
0.3,1.7499999999999998,2.2245665828277353e-01,4.5544535496037053e-01,200,paper_eq_46_47
0.3,1.7499999999999998,2.2677368351645219e-01,4.4170606299427329e-01,200,paper_eq_46_47
0.3,1.7499999999999998,2.3117448554967501e-01,4.2811867361658157e-01,200,paper_eq_46_47
0.3,1.7499999999999998,2.3566069016681013e-01,4.1469067317494085e-01,200,paper_eq_46_47
0.3,1.7499999999999998,2.4023395470242609e-01,4.0142930593900528e-01,200,paper_eq_46_47
0.3,1.7499999999999998,2.4489596865355964e-01,3.8834156890528676e-01,200,paper_eq_46_47
0.3,1.7499999999999998,2.4964845430386426e-01,3.7543420653672960e-01,200,paper_eq_46_47
0.3,1.7499999999999998,2.5449316735987310e-01,3.6271370542176579e-01,200,paper_eq_46_47
0.3,1.7499999999999998,2.5943189759960744e-01,3.5018628884476993e-01,200,paper_eq_46_47
0.3,1.7499999999999998,2.6446646953377267e-01,3.3785791126709525e-01,200,paper_eq_46_47
0.3,1.7499999999999998,2.6959874307978599e-01,3.2573425272518308e-01,200,paper_eq_46_47
0.3,1.7499999999999998,2.7483061424888383e-01,3.1382071315947740e-01,200,paper_eq_46_47
0.3,1.7499999999999998,2.8016401584656353e-01,3.0212240669491108e-01,200,paper_eq_46_47
0.3,1.7499999999999998,2.8560091818661826e-01,2.9064415590050152e-01,200,paper_eq_46_47
0.3,1.7499999999999998,2.9114332981902791e-01,2.7939048606197453e-01,200,paper_eq_46_47
0.3,1.7499999999999998,2.9679329827197620e-01,2.6836561950725013e-01,200,paper_eq_46_47
0.3,1.7499999999999998,3.0255291080826707e-01,2.5757347002999448e-01,200,paper_eq_46_47
0.3,1.7499999999999998,3.0842429519642028e-01,2.4701763746119187e-01,200,paper_eq_46_47
0.3,1.7499999999999998,3.1440962049673121e-01,2.3670140244275931e-01,200,paper_eq_46_47
0.3,1.7499999999999998,3.2051109786258491e-01,2.2662772146057628e-01,200,paper_eq_46_47
0.3,1.7499999999999998,3.2673098135731943e-01,2.1679922219687539e-01,200,paper_eq_46_47
0.3,1.7499999999999998,3.3307156878694444e-01,2.0721819926372223e-01,200,paper_eq_46_47
0.3,1.7499999999999998,3.3953520254901615e-01,1.9788661038030605e-01,200,paper_eq_46_47
0.3,1.7499999999999998,3.4612427049798750e-01,1.8880607305690852e-01,200,paper_eq_46_47
0.3,1.7499999999999998,3.5284120682735126e-01,1.7997786184779005e-01,200,paper_eq_46_47
0.3,1.7499999999999998,3.5968849296890193e-01,1.7140290623379736e-01,200,paper_eq_46_47
0.3,1.7499999999999998,3.6666865850944869e-01,1.6308178919329419e-01,200,paper_eq_46_47
0.3,1.7499999999999998,3.7378428212531850e-01,1.5501474651708352e-01,200,paper_eq_46_47
0.3,1.7499999999999998,3.8103799253499437e-01,1.4720166691935652e-01,200,paper_eq_46_47
0.3,1.7499999999999998,3.8843246947024018e-01,1.3964209299241925e-01,200,paper_eq_46_47
0.3,1.7499999999999998,3.9597044466607184e-01,1.3233522304806156e-01,200,paper_eq_46_47
0.3,1.7499999999999998,4.0365470286993949e-01,1.2527991388299664e-01,200,paper_eq_46_47
0.3,1.7499999999999998,4.1148808287049499e-01,1.1847468449987124e-01,200,paper_eq_46_47
0.3,1.7499999999999998,4.1947347854632105e-01,1.1191772080899168e-01,200,paper_eq_46_47
0.3,1.7499999999999998,4.2761383993501706e-01,1.0560688132916798e-01,200,paper_eq_46_47
0.3,1.7499999999999998,4.3591217432302692e-01,9.9539703899055601e-02,200,paper_eq_46_47
0.3,1.7499999999999998,4.4437154735661871e-01,9.3713413403073487e-02,200,paper_eq_46_47
0.3,1.7499999999999998,4.5299508417442363e-01,8.8124930508520355e-02,200,paper_eq_46_47
0.3,1.7499999999999998,4.6178597056195331e-01,8.2770881402923782e-02,200,paper_eq_46_47
0.3,1.7499999999999998,4.7074745412852148e-01,7.7647608513022201e-02,200,paper_eq_46_47
0.3,1.7499999999999998,4.7988284550700550e-01,7.2751182179153648e-02,200,paper_eq_46_47
0.3,1.7499999999999998,4.8919551957689050e-01,6.8077413251276170e-02,200,paper_eq_46_47
0.3,1.7499999999999998,4.9868891671104820e-01,6.3621866565434351e-02,200,paper_eq_46_47
0.3,1.7499999999999998,5.0836654404671056e-01,5.9379875252277552e-02,200,paper_eq_46_47
0.3,1.7499999999999998,5.1823197678110855e-01,5.5346555822292212e-02,200,paper_eq_46_47
0.3,1.7499999999999998,5.2828885949225446e-01,5.1516823965794829e-02,200,paper_eq_46_47
0.3,1.7499999999999998,5.3854090748535333e-01,4.7885410999503428e-02,200,paper_eq_46_47
0.3,1.7499999999999998,5.4899190816534738e-01,4.4446880885721907e-02,200,paper_eq_46_47
0.3,1.7499999999999998,5.5964572243609212e-01,4.1195647744900386e-02,200,paper_eq_46_47
0.3,1.7499999999999998,5.7050628612668686e-01,3.8125993777613748e-02,200,paper_eq_46_47
0.3,1.7499999999999998,5.8157761144548459e-01,3.5232087507900967e-02,200,paper_eq_46_47
0.3,1.7499999999999998,5.9286378846231857e-01,3.2508002256466287e-02,200,paper_eq_46_47
0.3,1.7499999999999998,6.0436898661949301e-01,2.9947734749510117e-02,200,paper_eq_46_47
0.3,1.7499999999999998,6.1609745627209667e-01,2.7545223766970280e-02,200,paper_eq_46_47
0.3,1.7499999999999998,6.2805353025820776e-01,2.5294368732749886e-02,200,paper_eq_46_47
0.3,1.7499999999999998,6.4024162549957020e-01,2.3189048149110894e-02,200,paper_eq_46_47
0.3,1.7499999999999998,6.5266624463333300e-01,2.1223137777845902e-02,200,paper_eq_46_47
0.3,1.7499999999999998,6.6533197767545593e-01,1.9390528472116732e-02,200,paper_eq_46_47
0.3,1.7499999999999998,6.7824350371639486e-01,1.7685143564970383e-02,200,paper_eq_46_47
0.3,1.7499999999999998,6.9140559264969415e-01,1.6100955723506564e-02,200,paper_eq_46_47
0.3,1.7499999999999998,7.0482310693412242e-01,1.4632003181462580e-02,200,paper_eq_46_47
0.3,1.7499999999999998,7.1850100339000933e-01,1.3272405267573721e-02,200,paper_eq_46_47
0.3,1.7499999999999998,7.3244433503043749e-01,1.2016377152431690e-02,200,paper_eq_46_47
0.3,1.7499999999999998,7.4665825292797261e-01,1.0858243742647404e-02,200,paper_eq_46_47
0.3,1.7499999999999998,7.6114800811762018e-01,9.7924526578812079e-03,200,paper_eq_46_47
0.3,1.7499999999999998,7.7591895353671025e-01,8.8135862336647993e-03,200,paper_eq_46_47
0.3,1.7499999999999998,7.9097654600242828e-01,7.9163725008323475e-03,200,paper_eq_46_47
0.3,1.7499999999999998,8.0632634822772276e-01,7.0956951007237505e-03,200,paper_eq_46_47
0.3,1.7499999999999998,8.2197403087633236e-01,6.3466021040305843e-03,200,paper_eq_46_47
0.3,1.7499999999999998,8.3792537465769523e-01,5.6643137101295704e-03,200,paper_eq_46_47
0.3,1.7499999999999998,8.5418627246251055e-01,5.0442288128908688e-03,200,paper_eq_46_47
0.3,1.7499999999999998,8.7076273153974437e-01,4.4819304281528069e-03,200,paper_eq_46_47
0.3,1.7499999999999998,8.8766087571588259e-01,3.9731899872162196e-03,200,paper_eq_46_47
0.3,1.7499999999999998,9.0488694765724786e-01,3.5139705097223441e-03,200,paper_eq_46_47
0.3,1.7499999999999998,9.2244731117622680e-01,3.1004286780323413e-03,200,paper_eq_46_47
0.3,1.7499999999999998,9.4034845358224484e-01,2.7289158436217616e-03,200,paper_eq_46_47
0.3,1.7499999999999998,9.5859698807836691e-01,2.3959780039384004e-03,200,paper_eq_46_47
0.3,1.7499999999999998,9.7719965620440852e-01,2.0983547955568415e-03,200,paper_eq_46_47
0.3,1.7499999999999998,9.9616333032745552e-01,1.8329775562109078e-03,200,paper_eq_46_47
0.3,1.7499999999999998,1.0154950161807172e+00,1.5969665143205766e-03,200,paper_eq_46_47
0.3,1.7499999999999998,1.0352018554516496e+00,1.3876271698881890e-03,200,paper_eq_46_47
0.3,1.7499999999999998,1.0552911284202957e+00,1.2024459350655993e-03,200,paper_eq_46_47
0.3,1.7499999999999998,1.0757702566488467e+00,1.0390851062490149e-03,200,paper_eq_46_47
0.3,1.7499999999999998,1.0966468057233656e+00,8.9537724221521787e-04,200,paper_eq_46_47
0.3,1.7499999999999998,1.1179284880487523e+00,7.6931902455616089e-04,200,paper_eq_46_47
0.3,1.7499999999999998,1.1396231656979139e+00,6.5906467750317087e-04,200,paper_eq_46_47
0.3,1.7499999999999998,1.1617388533162596e+00,5.6291902416808479e-04,200,paper_eq_46_47
0.3,1.7499999999999998,1.1842837210825274e+00,4.7933025529959075e-04,200,paper_eq_46_47
0.3,1.7499999999999998,1.2072660977271032e+00,4.0688248489709867e-04,200,paper_eq_46_47
0.3,1.7499999999999998,1.2306944736088781e+00,3.4428816449892240e-04,200,paper_eq_46_47
0.3,1.7499999999999998,1.2545775038518534e+00,2.9038042472887525e-04,200,paper_eq_46_47
0.3,1.7499999999999998,1.2789240115425748e+00,2.4410540882253531e-04,200,paper_eq_46_47
0.3,1.7499999999999998,1.3037429909896587e+00,2.0451465844212698e-04,200,paper_eq_46_47
0.3,1.7499999999999998,1.3290436110465329e+00,1.7075760721784326e-04,200,paper_eq_46_47
0.3,1.7499999999999998,1.3548352184986856e+00,1.4207423221522666e-04,200,paper_eq_46_47
0.3,1.7499999999999998,1.3811273415166487e+00,1.1778790801977771e-04,200,paper_eq_46_47
0.3,1.7499999999999998,1.4079296931759619e+00,9.7298502446624294e-05,200,paper_eq_46_47
0.3,1.7499999999999998,1.4352521750454879e+00,8.0075747119677399e-05,200,paper_eq_46_47
0.3,1.7499999999999998,1.4631048808453171e+00,6.5652910412786189e-05,200,paper_eq_46_47
0.3,1.7499999999999998,1.4914981001757051e+00,5.3620794590741842e-05,200,paper_eq_46_47
0.3,1.7499999999999998,1.5204423223183270e+00,4.3622073510804530e-05,200,paper_eq_46_47
0.3,1.7499999999999998,1.5499482401113476e+00,3.5345982017024733e-05,200,paper_eq_46_47
0.3,1.7499999999999998,1.5800267538996413e+00,2.8523363243177922e-05,200,paper_eq_46_47
0.3,1.7499999999999998,1.6106889755617235e+00,2.2922075488182594e-05,200,paper_eq_46_47
0.3,1.7499999999999998,1.6419462326147756e+00,1.8342756183218098e-05,200,paper_eq_46_47
0.3,1.7499999999999998,1.6738100723993852e+00,1.4614936763929996e-05,200,paper_eq_46_47
0.3,1.7499999999999998,1.7062922663454478e+00,1.1593499015401602e-05,200,paper_eq_46_47
0.3,1.7499999999999998,1.7394048143208845e+00,9.1554606824355343e-06,200,paper_eq_46_47
0.3,1.7499999999999998,1.7731599490647534e+00,7.1970758339430611e-06,200,paper_eq_46_47
0.3,1.7499999999999998,1.8075701407063547e+00,5.6312336292727923e-06,200,paper_eq_46_47
0.3,1.7499999999999998,1.8426481013720890e+00,4.3851377393095418e-06,200,paper_eq_46_47
0.3,1.7499999999999998,1.8784067898816563e+00,3.3982477020853517e-06,200,paper_eq_46_47
0.3,1.7499999999999998,1.9148594165354518e+00,2.6204629112807723e-06,200,paper_eq_46_47
0.3,1.7499999999999998,1.9520194479948041e+00,2.0105297114385436e-06,200,paper_eq_46_47
0.3,1.7499999999999998,1.9899006122569847e+00,1.5346521674051167e-06,200,paper_eq_46_47
0.3,1.7499999999999998,2.0285169037266959e+00,1.1652874466768448e-06,200,paper_eq_46_47
0.3,1.7499999999999998,2.0678825883860452e+00,8.8010736002722223e-07,200,paper_eq_46_47
0.3,1.7499999999999998,2.1080122090647810e+00,6.6110840617988059e-07,200,paper_eq_46_47
0.3,1.7499999999999998,2.1489205908128697e+00,4.9385361952859275e-07,200,paper_eq_46_47
0.3,1.7499999999999998,2.1906228463772730e+00,3.6683058710644708e-07,200,paper_eq_46_47
0.3,1.7499999999999998,2.2331343817850464e+00,2.7091114592441476e-07,200,paper_eq_46_47
0.3,1.7499999999999998,2.2764709020347911e+00,1.9889946144065835e-07,200,paper_eq_46_47
0.3,1.7499999999999998,2.3206484168985031e+00,1.4515639293496113e-07,200,paper_eq_46_47
0.3,1.7499999999999998,2.3656832468360864e+00,1.0528924651820730e-07,200,paper_eq_46_47
0.3,1.7499999999999998,2.4115920290245696e+00,7.5897180007153550e-08,200,paper_eq_46_47
0.3,1.7499999999999998,2.4583917235044002e+00,5.4363638554791261e-08,200,paper_eq_46_47
0.3,1.7499999999999998,2.5060996194449396e+00,3.8688252245820452e-08,200,paper_eq_46_47
0.3,1.7499999999999998,2.5547333415316240e+00,2.7351606991577210e-08,200,paper_eq_46_47
0.3,1.7499999999999998,2.6043108564769955e+00,1.9207201479906368e-08,200,paper_eq_46_47
0.3,1.7499999999999998,2.6548504796581716e+00,1.3395722120045958e-08,200,paper_eq_46_47
0.3,1.7499999999999998,2.7063708818830357e+00,9.2775039177349685e-09,200,paper_eq_46_47
0.3,1.7499999999999998,2.7588910962878188e+00,6.3796992305705316e-09,200,paper_eq_46_47
0.3,1.7499999999999998,2.8124305253684576e+00,4.3552513456460594e-09,200,paper_eq_46_47
0.3,1.7499999999999998,2.8670089481484573e+00,2.9512700953630942e-09,200,paper_eq_46_47
0.3,1.7499999999999998,2.9226465274858544e+00,1.9848375625943443e-09,200,paper_eq_46_47
0.3,1.7499999999999998,2.9793638175219246e+00,1.3246392397319128e-09,200,paper_eq_46_47
0.3,1.7499999999999998,3.0371817712745277e+00,8.7712605629732138e-10,200,paper_eq_46_47
0.3,1.7499999999999998,3.0961217483787133e+00,5.7617182720014973e-10,200,paper_eq_46_47
0.3,1.7499999999999998,3.1562055229776411e+00,3.7540513665914397e-10,200,paper_eq_46_47
0.3,1.7499999999999998,3.2174552917665342e+00,2.4257042827038351e-10,200,paper_eq_46_47
0.3,1.7499999999999998,3.2798936821928342e+00,1.5541569855108285e-10,200,paper_eq_46_47
0.3,1.7499999999999998,3.3435437608153871e+00,9.8718801402288572e-11,200,paper_eq_46_47
0.3,1.7499999999999998,3.4084290418259546e+00,6.2155563642964724e-11,200,paper_eq_46_47
0.3,1.7499999999999998,3.4745734957359886e+00,3.8784756153708672e-11,200,paper_eq_46_47
0.3,1.7499999999999998,3.5420015582320872e+00,2.3981004813049962e-11,200,paper_eq_46_47
0.3,1.7499999999999998,3.6107381392032036e+00,1.4690000394540007e-11,200,paper_eq_46_47
0.3,1.7499999999999998,3.6808086319431026e+00,8.9134478436361745e-12,200,paper_eq_46_47
0.3,1.7499999999999998,3.7522389225314061e+00,5.3562270614104375e-12,200,paper_eq_46_47
0.3,1.7499999999999998,3.8250553993966112e+00,3.1869837564914347e-12,200,paper_eq_46_47
0.3,1.7499999999999998,3.8992849630648054e+00,1.8772626556065825e-12,200,paper_eq_46_47
0.3,1.7499999999999998,3.9749550360974415e+00,1.0944845538814531e-12,200,paper_eq_46_47
0.3,1.7499999999999998,4.0520935732220931e+00,6.3146178836493056e-13,200,paper_eq_46_47
0.3,1.7499999999999998,4.1307290716596805e+00,3.6045338895024990e-13,200,paper_eq_46_47
0.3,1.7499999999999998,4.2108905816522393e+00,2.0352876399031376e-13,200,paper_eq_46_47
0.3,1.7499999999999998,4.2926077171948585e+00,1.1365418201183854e-13,200,paper_eq_46_47
0.3,1.7499999999999998,4.3759106669760204e+00,6.2753002340031400e-14,200,paper_eq_46_47
0.3,1.7499999999999998,4.4608302055301099e+00,3.4251355667458325e-14,200,paper_eq_46_47
0.3,1.7499999999999998,4.5473977046064986e+00,1.8476429385414842e-14,200,paper_eq_46_47
0.3,1.7499999999999998,4.6356451447591036e+00,9.8481878251973548e-15,200,paper_eq_46_47
0.3,1.7499999999999998,4.7256051271610140e+00,5.1855120017165374e-15,200,paper_eq_46_47
0.3,1.7499999999999998,4.8173108856482445e+00,2.6966283701340323e-15,200,paper_eq_46_47
0.3,1.7499999999999998,4.9107962989973117e+00,1.3846492741377522e-15,200,paper_eq_46_47
0.3,1.7499999999999998,5.0060959034410688e+00,7.0184425655293797e-16,200,paper_eq_46_47
0.3,1.7499999999999998,5.1032449054273252e+00,3.5108719082658144e-16,200,paper_eq_46_47
0.3,1.7499999999999998,5.2022791946252180e+00,1.7328116223749136e-16,200,paper_eq_46_47
0.3,1.7499999999999998,5.3032353571838122e+00,8.4359998230451898e-17,200,paper_eq_46_47
0.3,1.7499999999999998,5.4061506892481779e+00,4.0500009498644866e-17,200,paper_eq_46_47
0.3,1.7499999999999998,5.5110632107375812e+00,1.9168552176963121e-17,200,paper_eq_46_47
0.3,1.7499999999999998,5.6180116793912429e+00,8.9416796374091180e-18,200,paper_eq_46_47
0.3,1.7499999999999998,5.7270356050864812e+00,4.1098139772098658e-18,200,paper_eq_46_47
0.3,1.7499999999999998,5.8381752644349030e+00,1.8606889133801899e-18,200,paper_eq_46_47
0.3,1.7499999999999998,5.9514717156616648e+00,8.2955805160384879e-19,200,paper_eq_46_47
0.3,1.7499999999999998,6.0669668137736696e+00,3.6409238682023443e-19,200,paper_eq_46_47
