case,case_name,resolution,configured_dp,diag_index,time,shells,shell_width,shell_mode,correction_mode,min_particles,corrected_particles,fallback_shells,min_pop,max_pop,total_storage,flux,storage_rate,current_storage_rate,correction_storage_rate,corrected_storage_rate,flux_storage_residual,max_abs_rate_correction,lap_corr_max,min_pressure,max_pressure,negative_count,fallback,boundary_flux_integral,conservation_residual,outer_population,outer_pressure_mean,outer_radius_mean,pmean1,pop1,inner_pressure_mean,inner_population,fv_boundary_flux_integral,shell_flux_ratio_to_fv
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,0,0.0,8.0,0.00625,1.0,1.0,1.0,1212.0,0.0,0.0,522.0,0.620544,53.374,-53.374,0.0,-53.374,-53.374,0.0,199705.0,29386600.0,1000.0,1000.0,0.0,0.0,53.374,0.0,522.0,1000.0,0.0481258,1000.0,522.0,0.0,0.0,4099.121912940717,0.013020837421668536
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,1,0.0,8.0,0.00625,1.0,1.0,1.0,1212.0,0.0,0.0,522.0,0.620544,53.374,-53.374,0.0,-53.374,-53.374,0.0,199705.0,29386600.0,1000.0,1000.0,0.0,0.0,53.374,0.0,522.0,1000.0,0.0481258,1000.0,522.0,0.0,0.0,4099.121912940717,0.013020837421668536
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,2,0.00040217,8.0,0.00625,1.0,1.0,1.0,1212.0,0.0,0.0,522.0,0.599079,49.0872,-49.0872,1.3612e-08,-49.0872,-49.0872,0.0,180933.0,26624300.0,919.685,1000.0,0.0,0.0,49.0872,0.0,522.0,919.685,0.0481258,919.685,522.0,0.0,0.0,2475.516589725361,0.019829073335131977
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,3,0.00040217,8.0,0.00625,1.0,1.0,1.0,1212.0,0.0,0.0,522.0,0.599079,49.0872,-49.0872,1.3612e-08,-49.0872,-49.0872,0.0,180933.0,26624300.0,919.685,1000.0,0.0,0.0,49.0872,0.0,522.0,919.685,0.0481258,919.685,522.0,0.0,0.0,2475.516589725361,0.019829073335131977
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,4,0.000482604,8.0,0.00625,1.0,1.0,1.0,1212.0,0.0,0.0,522.0,0.594267,48.2791,-48.2791,5.06288e-05,-48.2792,-48.2791,0.0,177509.0,26120400.0,903.86,999.868,0.0,0.0,48.2791,0.0,522.0,904.545,0.0481258,904.545,522.0,0.0,0.0,2150.7955250822897,0.02244708966378979
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,5,0.000482604,8.0,0.00625,1.0,1.0,1.0,1212.0,0.0,0.0,522.0,0.594268,48.2791,-48.2791,5.06369e-05,-48.2792,-48.2791,0.0,177509.0,26120400.0,903.86,999.868,0.0,0.0,48.2791,0.0,522.0,904.545,0.0481258,904.545,522.0,0.0,0.0,2150.7955250822897,0.02244708966378979
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,6,0.000563038,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.588182,47.384,-47.384,-3.14849e-08,-47.384,-47.384,0.0,173842.0,25580800.0,884.637,999.685,0.0,0.0,47.384,0.0,522.0,887.773,0.0481258,887.773,522.0,999.685,1.0,1826.0744604392185,0.02594855852077517
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,7,0.000563038,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.588183,47.384,-47.384,-2.0903e-08,-47.384,-47.384,0.0,173842.0,25580800.0,884.637,999.685,0.0,0.0,47.384,0.0,522.0,887.773,0.0481258,887.773,522.0,999.685,1.0,1826.0744604392185,0.02594855852077517
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,8,0.000643472,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.57963,46.3945,-46.3945,1.77463e-08,-46.3945,-46.3945,0.0,169910.0,25002300.0,861.723,998.203,0.0,0.0,46.3945,0.0,522.0,869.235,0.0481259,869.235,522.0,998.203,1.0,1501.3533957961472,0.030901785102632435
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,9,0.000643472,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.57963,46.3945,-46.3945,-2.33792e-08,-46.3945,-46.3945,-7.10543e-15,169910.0,25002300.0,861.723,998.203,0.0,0.0,46.3945,-7.10543e-15,522.0,869.235,0.0481259,869.235,522.0,998.203,1.0,1501.3533957961472,0.030901785102632435
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,10,0.000723905,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.569071,45.3112,-45.3112,1.55895e-08,-45.3112,-45.3112,0.0,165714.0,24384800.0,835.042,993.854,0.0,0.0,45.3112,0.0,522.0,848.938,0.0481259,848.938,522.0,993.854,1.0,1176.6363682650517,0.03850909356712413
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,11,0.000723905,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.569071,45.3112,-45.3112,-1.93778e-08,-45.3112,-45.3112,0.0,165714.0,24384800.0,835.042,993.854,0.0,0.0,45.3112,0.0,522.0,848.938,0.0481259,848.938,522.0,993.854,1.0,1176.6363682650517,0.03850909356712413
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,12,0.000804338,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.556572,44.142,-44.142,-5.02875e-09,-44.142,-44.142,0.0,161277.0,23732000.0,804.727,984.413,0.0,0.0,44.142,0.0,522.0,827.033,0.0481259,827.033,522.0,984.413,1.0,851.9193407339558,0.051814764484593406
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,13,0.000804338,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.556573,44.142,-44.142,2.38937e-08,-44.142,-44.142,0.0,161277.0,23732000.0,804.727,984.413,0.0,0.0,44.142,0.0,522.0,827.033,0.0481259,827.033,522.0,984.413,1.0,851.9193407339558,0.051814764484593406
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,14,0.000884771,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.542317,42.9016,-42.9016,-2.77489e-08,-42.9016,-42.9016,7.10543e-15,156645.0,23050300.0,771.086,967.457,0.0,0.0,42.9016,7.10543e-15,522.0,803.792,0.048126,803.792,522.0,967.457,1.0,527.2023132028598,0.0813759707148555
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,15,0.000884771,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.542318,42.9016,-42.9016,-3.28072e-08,-42.9016,-42.9016,0.0,156645.0,23050300.0,771.086,967.457,0.0,0.0,42.9016,0.0,522.0,803.792,0.048126,803.792,522.0,967.457,1.0,527.2023132028598,0.0813759707148555
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,16,0.000965204,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.526595,41.6098,-41.6098,3.74811e-08,-41.6098,-41.6098,0.0,151879.0,22349100.0,734.564,942.829,0.0,0.0,41.6098,0.0,522.0,779.59,0.048126,779.59,522.0,940.837,1.0,202.48528567176436,0.20549542581306832
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,17,0.000965204,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.526596,41.6098,-41.6098,-2.86902e-08,-41.6098,-41.6098,0.0,151879.0,22349000.0,734.564,942.829,0.0,0.0,41.6098,0.0,522.0,779.59,0.048126,779.59,522.0,940.837,1.0,202.48528567176436,0.20549542581306832
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,18,0.00104564,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.509782,40.2907,-40.2907,1.35228e-08,-40.2907,-40.2907,0.0,147055.0,21639200.0,695.687,918.711,0.0,0.0,40.2907,0.0,522.0,754.876,0.0481261,754.876,522.0,903.165,1.0,40.91990670754464,0.9846234569389029
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,19,0.00104564,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.509783,40.2907,-40.2907,-5.81275e-08,-40.2907,-40.2907,7.10543e-15,147055.0,21639200.0,695.687,918.711,0.0,0.0,40.2907,7.10543e-15,522.0,754.876,0.0481261,754.876,522.0,903.165,1.0,40.91990670754464,0.9846234569389029
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,20,0.00112607,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.493488,41.0491,-41.0491,-4.26773e-09,-41.0491,-41.0491,0.0,152927.0,22503300.0,759.247,863.921,0.0,0.0,41.0491,0.0,522.0,769.085,0.0481261,769.085,522.0,863.921,1.0,39.86662535795888,1.0296607659018988
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,21,0.00112607,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.493489,41.0491,-41.0491,1.15186e-09,-41.0491,-41.0491,0.0,152927.0,22503200.0,759.247,863.921,0.0,0.0,41.0491,0.0,522.0,769.085,0.0481261,769.085,522.0,863.921,1.0,39.86662535795888,1.0296607659018988
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,22,0.0012065,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.476063,39.7062,-39.7062,-1.79716e-09,-39.7062,-39.7062,0.0,147887.0,21761500.0,720.206,808.907,0.0,0.0,39.7062,0.0,522.0,743.925,0.0481262,743.925,522.0,804.788,1.0,38.81665645299931,1.0229165422343314
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,23,0.0012065,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.476064,39.7062,-39.7062,-2.23522e-09,-39.7062,-39.7062,0.0,147886.0,21761500.0,720.206,808.907,0.0,0.0,39.7062,0.0,522.0,743.925,0.0481262,743.925,522.0,804.788,1.0,38.81665645299931,1.0229165422343314
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,24,0.00128693,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.459678,38.4586,-38.4586,-1.46212e-08,-38.4586,-38.4586,0.0,143137.0,21062600.0,683.281,768.304,0.0,0.0,38.4586,0.0,522.0,720.55,0.0481262,720.55,522.0,739.959,1.0,37.76668754803974,1.0183207079275918
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,25,0.00128693,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.459679,38.4586,-38.4586,5.86418e-09,-38.4586,-38.4586,0.0,143137.0,21062500.0,683.281,768.304,0.0,0.0,38.4586,0.0,522.0,720.55,0.0481262,720.55,522.0,739.959,1.0,37.76668754803974,1.0183207079275918
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,26,0.00136736,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.444749,37.319,-37.319,1.5917e-09,-37.319,-37.319,0.0,138723.0,20413200.0,650.242,762.514,0.0,0.0,37.319,0.0,522.0,699.199,0.0481263,699.199,522.0,673.812,1.0,36.71671864308018,1.0164034635767576
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,27,0.00136736,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.44475,37.319,-37.319,2.2998e-10,-37.319,-37.319,0.0,138723.0,20413100.0,650.242,762.514,0.0,0.0,37.319,0.0,522.0,699.199,0.0481263,699.199,522.0,673.812,1.0,36.71671864308018,1.0164034635767576
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,28,0.00144779,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.431612,36.2909,-36.2909,4.22707e-11,-36.2909,-36.2909,0.0,134663.0,19815700.0,611.825,759.636,0.0,0.0,36.2909,0.0,522.0,679.936,0.0481263,679.936,522.0,611.825,1.0,35.66674973812061,1.0174994992945012
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,29,0.00144779,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.431612,36.2909,-36.2909,-5.07744e-09,-36.2909,-36.2909,0.0,134663.0,19815700.0,611.825,759.636,0.0,0.0,36.2909,0.0,522.0,679.936,0.0481263,679.936,522.0,611.825,1.0,35.66674973812061,1.0174994992945012
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,30,0.00152823,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.42052,35.3702,-35.3702,4.13259e-08,-35.3702,-35.3702,0.0,130950.0,19269300.0,559.886,759.783,0.0,0.0,35.3702,0.0,522.0,662.687,0.0481264,662.687,522.0,559.886,1.0,34.616650288724266,1.0217684179431188
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,31,0.00152823,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.42052,35.3702,-35.3702,1.48083e-08,-35.3702,-35.3702,0.0,130950.0,19269300.0,559.886,759.783,0.0,0.0,35.3702,0.0,522.0,662.687,0.0481264,662.687,522.0,559.886,1.0,34.616650288724266,1.0217684179431188
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,32,0.00160866,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.411639,34.5481,-34.5481,9.17124e-09,-34.5481,-34.5481,0.0,127560.0,18770500.0,523.46,762.908,0.0,0.0,34.5481,0.0,522.0,647.283,0.0481264,647.283,522.0,523.46,1.0,33.566681383764696,1.0292378804152498
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,33,0.00160866,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.411639,34.5481,-34.5481,-2.95988e-08,-34.5481,-34.5481,0.0,127560.0,18770500.0,523.46,762.908,0.0,0.0,34.5481,0.0,522.0,647.283,0.0481264,647.283,522.0,523.46,1.0,33.566681383764696,1.0292378804152498
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,34,0.00168909,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.405049,33.8131,-33.8131,2.77702e-08,-33.8131,-33.8131,0.0,124465.0,18315100.0,506.725,768.881,0.0,0.0,33.8131,0.0,522.0,633.512,0.0481264,633.512,522.0,506.725,1.0,32.51671247880513,1.0398683453021234
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,35,0.00168909,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.405049,33.8131,-33.8131,-1.57282e-08,-33.8131,-33.8131,0.0,124465.0,18315100.0,506.725,768.881,0.0,0.0,33.8131,0.0,522.0,633.512,0.0481264,633.512,522.0,506.725,1.0,32.51671247880513,1.0398683453021234
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,36,0.00176952,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.40075,33.1544,-33.1544,-7.68109e-08,-33.1544,-33.1544,0.0,121637.0,17898900.0,511.811,777.551,0.0,0.0,33.1544,0.0,522.0,621.172,0.0481264,621.172,522.0,511.811,1.0,31.466743573845562,1.0536330180526587
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,37,0.00176952,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.40075,33.1544,-33.1544,-5.55664e-09,-33.1544,-33.1544,0.0,121637.0,17898900.0,511.811,777.551,0.0,0.0,33.1544,0.0,522.0,621.172,0.0481264,621.172,522.0,511.811,1.0,31.466743573845562,1.0536330180526587
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,38,0.00184995,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.398665,32.5641,-32.5641,3.24962e-08,-32.5641,-32.5641,0.0,119057.0,17519300.0,506.879,788.812,0.0,0.0,32.5641,0.0,522.0,610.112,0.0481265,610.112,522.0,538.166,1.0,30.416774668885992,1.070596746515355
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,39,0.00184995,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.398665,32.5641,-32.5641,-4.43994e-08,-32.5641,-32.5641,0.0,119057.0,17519300.0,506.879,788.812,0.0,0.0,32.5641,0.0,522.0,610.112,0.0481265,610.112,522.0,538.166,1.0,30.416774668885992,1.070596746515355
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,40,0.00193038,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.398639,33.9312,-33.9312,1.77044e-10,-33.9312,-33.9312,0.0,126508.0,18615700.0,599.103,659.121,0.0,0.0,33.9312,0.0,522.0,635.726,0.0481265,635.726,522.0,599.103,1.0,29.366805763926425,1.1554269903497771
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,41,0.00193038,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.398639,33.9312,-33.9312,-3.93084e-09,-33.9312,-33.9312,0.0,126508.0,18615700.0,599.103,659.121,0.0,0.0,33.9312,0.0,522.0,635.726,0.0481265,635.726,522.0,599.103,1.0,29.366805763926425,1.1554269903497771
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,42,0.00201081,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.400528,33.4068,-33.4068,-7.73293e-09,-33.4068,-33.4068,0.0,123991.0,18245300.0,599.513,666.251,0.0,0.0,33.4068,0.0,522.0,625.901,0.0481265,625.901,522.0,654.779,1.0,28.31683685896686,1.1797504137338468
mode7_shell_exchange_dp008,CaseCryer_PR_StrictSphere_C5m_FinerDiffusionShellExchange,finer,0.008,43,0.00201081,8.0,0.00625,1.0,1.0,1.0,1213.0,0.0,1.0,522.0,0.400528,33.4068,-33.4068,-1.84962e-09,-33.4068,-33.4068,0.0,123991.0,18245300.0,599.513,666.251,0.0,0.0,33.4068,0.0,522.0,625.901,0.0481265,625.901,522.0,654.779,1.0,28.31683685896686,1.1797504137338468
